SimulationId,cohesion_degree,average_speed,average_direction
2.0_1.4_1.6_1.2_1,"[1.65572170542,1.63568961222,1.63374138771,1.6300278853,1.62267558229,1.61384748961,1.60191350565,1.5854701586,1.56459482117,1.53801270675,1.50444601692,1.46143788724,1.40506048138,1.32877558439,1.22025920098,1.05442340433]","[1.61900881102,1.6292806095,1.51183167363,1.49112322218,1.48138803369,1.47543030587,1.46992936477,1.467377482,1.46731155714,1.4617740679,1.46389014319,1.44876091439,1.43587901571,1.40898303589,1.36378182761,1.25664177234]","[1.61891451512,1.62923517116,1.51176122147,1.49108859083,1.48135343032,1.47538226402,1.46984848854,1.46724026136,1.46708967829,1.46141386121,1.46329918585,1.44777185543,1.43413261036,1.40561226465,1.35621673567,1.23735751702]"
2.0_1.4_1.6_1.2_2,"[1.68164159247,1.70093795973,1.70781436324,1.70204109615,1.69149948123,1.698445067,1.69857639911,1.70461017107]","[1.96914605354,1.9615977073,1.95589036663,1.95081984586,1.95200926405,1.94634381708,1.94034503524,1.93777215917]","[1.96897044748,1.96151401513,1.95576760027,1.95056669379,1.95178994809,1.9459850788,1.93990666902,1.93719918117]"
2.0_1.4_1.6_1.2_3,"[1.71262823643,1.72446624757,1.72281002391,1.70979498309,1.6908558612,1.69223086871,1.68299626268,1.67422948186]","[1.9518700668,1.94819743272,1.94461435118,1.9401682397,1.93449877169,1.94991225013,1.95580036753,1.95776893557]","[1.95172149621,1.94797812685,1.94420900229,1.9395223442,1.93357481491,1.9486507992,1.95380420966,1.95428391685]"
2.0_1.4_1.6_1.2_4,"[1.70948507625,1.71570857759,1.71611210571,1.70804636446,1.69298743273,1.67189981777,1.64195259349,1.59229911557]","[1.9985108425,1.98345761765,1.97126526802,1.96100166909,1.95145342002,1.94098586961,1.92634823398,1.89717706742]","[1.99813678939,1.98297685441,1.97055878471,1.96000740319,1.95018910416,1.93936400932,1.92373899817,1.88970206901]"
2.0_1.4_1.6_1.2_5,"[1.71312167264,1.70912228881,1.70073425949,1.68865680685,1.67322269889,1.65322635378,1.6249148206,1.57884681403,1.47806575519]","[1.99512121464,1.98643269705,1.97889138811,1.97191124416,1.96471978819,1.95609516732,1.94342334381,1.91830875253,1.81917093084]","[1.99488706259,1.9861785153,1.97859957051,1.97157340493,1.9643107007,1.95552563688,1.94239868243,1.91553692233,1.80229869635]"
2.0_1.4_1.6_1.2_6,"[1.70386133676,1.73922411667,1.77576366598,1.81030557009,1.78699400382,1.71225601288,1.6610950283,1.66279257645]","[2.01476302778,2.01353823838,2.01678742398,2.01845526456,1.97852048688,1.95994891404,1.97309182176,1.95186197532]","[2.01369095824,2.01149255475,2.01295302508,2.01320753662,1.97612758686,1.95748009603,1.97176931668,1.94941432074]"
2.0_1.4_1.6_1.2_7,"[1.69037415588,1.69815345349,1.69812596371,1.69748636633,1.69622545795,1.70523323143,1.70622970528,1.70686829342]","[1.9712652016,1.96448886366,1.96067261152,1.9559005468,1.95262954735,1.9492298821,1.94441335063,1.93863445568]","[1.97121462507,1.96438269124,1.96048635043,1.9557043655,1.95237361712,1.94916196804,1.94428752375,1.93848513619]"
2.0_1.4_1.6_1.2_8,"[1.77057472132,1.76741125616,1.76020289175,1.74947865226,1.73589666532,1.71928245166,1.69806681685,1.68899048775]","[1.97949207289,1.97104435491,1.96350477118,1.95636061086,1.94901501254,1.94071618483,1.9303433635,1.9521103066]","[1.97941443578,1.97093474019,1.96333404558,1.95608052668,1.9485360658,1.93984798423,1.92861617635,1.94976483193]"
2.0_1.4_1.6_1.2_9,"[1.74110987762,1.74010698247,1.73226273413,1.71979477562,1.70398028788,1.68393586294,1.65616258105,1.61233136899]","[1.98304315434,1.97438649103,1.96675618685,1.9594609189,1.95180754279,1.94263718517,1.92952334059,1.90562243188]","[1.98270331901,1.97393997454,1.96622453479,1.9588596725,1.95109306814,1.94162467776,1.9275917857,1.89994232083]"
2.0_1.4_1.6_1.2_10,"[1.69707223895,1.7076134956,1.71318179438,1.71269783809,1.70923235361,1.70067001141,1.70274932226,1.70504206173]","[1.99271346394,1.98479970712,1.97648129316,1.96506145503,1.95966220702,1.95120826633,1.95973657545,1.95348295209]","[1.99255956093,1.9846368809,1.97623475115,1.96467303597,1.95908772291,1.95030884826,1.95867747959,1.95215967129]"
