SimulationId,cohesion_degree,average_speed,average_direction
3.0_1.2_1.4_0.2_1,"[0.732396425968,0.719600764324,0.702820659823,0.679065101561,0.651870190407,0.643867197986]","[2.28490207925,2.29292766529,2.28939268321,2.29052667739,2.27488770264,2.25708498425]","[2.28486311088,2.29287068161,2.28928492861,2.29030802972,2.27467851974,2.25696422704]"
3.0_1.2_1.4_0.2_2,"[0.877146491635,0.860310241408,0.817174961634]","[3.09298135534,3.07312037567,3.00106343218]","[3.09257761778,3.07176091939,2.99571813861]"
3.0_1.2_1.4_0.2_3,"[0.973572512723,0.98996316085,0.968548036991]","[3.06412200507,3.04962500716,3.01798573063]","[3.06380237432,3.04942739621,3.01511468331]"
3.0_1.2_1.4_0.2_4,"[0.800669703716,0.81252068393]","[3.14527701081,3.01898432352]","[3.1439360063,3.01518263955]"
3.0_1.2_1.4_0.2_5,"[0.967671521126,0.965555392647]","[3.05618436906,3.08561109755]","[3.05569566473,3.08447920968]"
3.0_1.2_1.4_0.2_6,"[0.833552935765,0.855607541094,0.896583908821]","[3.07585340885,3.05916134346,3.00044325318]","[3.07513782962,3.05831482831,2.99945115258]"
3.0_1.2_1.4_0.2_7,"[0.806721034286,0.757013655108,0.739525676162]","[3.08126502402,3.04669589486,2.97800247568]","[3.08036711605,3.04575611068,2.97733879585]"
3.0_1.2_1.4_0.2_8,"[0.980601141259,0.927309647382,0.889184575586]","[3.00893081481,3.01957883691,2.98046629902]","[3.00882414142,3.01857257047,2.97666686456]"
3.0_1.2_1.4_0.2_9,"[0.898044949863,0.87519068185,0.808625967472]","[2.99591445836,2.94780072247,2.83030526993]","[2.99562302335,2.9473840036,2.82601576359]"
3.0_1.2_1.4_0.2_10,"[0.8834727737,0.888335224356]","[3.11809839366,3.08176696895]","[3.11807503265,3.08169575857]"
