SimulationId,cohesion_degree,average_speed,average_direction
3.0_1.8_3.8_1.2_1,"[2.02304320679,1.98233896885,1.95514549903,1.93446285533,1.90071173963,1.88015289014,1.85563245926,1.79078379971,1.68333700026,1.47059791118]","[2.06040436876,2.05460721796,2.00725454408,2.02499638694,2.06301993999,2.16788983691,2.14546757118,2.16943397395,1.94455903408,1.67657615962]","[2.06020881817,2.05441027764,2.00698789998,2.02479477244,2.06293814858,2.16647894923,2.14511091318,2.16813677234,1.93740399405,1.647656595]"
3.0_1.8_3.8_1.2_2,"[2.29348147906,2.30392555584,2.24889554773]","[2.98720631048,2.96550915598,2.93588506735]","[2.98666388793,2.96392384349,2.92893440051]"
3.0_1.8_3.8_1.2_3,"[2.33812216678,2.33363545569,2.29187792228]","[2.9553964076,2.97009120374,2.95472435692]","[2.95284771354,2.96450682714,2.9404224046]"
3.0_1.8_3.8_1.2_4,"[2.3168251865,2.2466987368,2.12913306938,1.70164062666]","[3.01441278959,2.96155159041,2.79269088669,1.73447684355]","[3.01240161529,2.95582487374,2.76680907498,1.71982764928]"
3.0_1.8_3.8_1.2_5,"[2.30807893066,2.25223512327,2.13748282327,1.75239354643,1.15247194446,1.44979614267,1.61905280758,1.34419437745,1.25787190814,1.2837625618,1.28199912544,1.28208463189,1.28197520141,1.28168895759,1.28135103587,1.28097221616,1.28054130658,1.28006670638,1.27951177173,1.27890736545,1.27820565366,1.27749385203,1.27676263617,1.27595156655,1.27504383413,1.27412471895,1.27315918066,1.2721399804,1.27109957693,1.27005560856,1.26903376641,1.26800774418,1.26699622238,1.26600019516,1.26500878426,1.26401815149,1.26300970673,1.26199339688,1.26091634368,1.25981960326,1.25874383928,1.25764226899,1.25662593378,1.25565352041,1.2546910712,1.2537412299,1.25282025916,1.25185142329,1.25092316584,1.24998330088,1.24903416676,1.24810085119,1.24717662046,1.24624047997,1.2452878065,1.24436024001,1.24338761103,1.24246356733,1.24157216559,1.24076805109,1.23993573061,1.2391402483,1.23832005604,1.23758716023,1.23683775185,1.23611419654,1.2353074401,1.2344612599,1.23364825101,1.23284169018,1.23207632183,1.23135575383,1.23063342046,1.22995898412,1.22938934428,1.22886492304,1.22838580242,1.22787550513,1.22739757931,1.22694534506,1.22651398396,1.22610997303,1.22572299605,1.22530735966,1.22492381231,1.2245138409,1.2241047346,1.22370778054,1.22331763177,1.22293530319]","[3.00702526649,2.9747242609,2.88906712564,2.13997699681,0.83965851078,0.681508576805,0.364406588783,0.395158012681,0.163824177675,0.050392808726,0.00179732124515,0.00192261348747,0.00186853466659,0.00185822996902,0.00178840794878,0.00177359240333,0.00171828996297,0.00152335712443,0.000989009578071,0.00112893671261,0.00180345687346,0.00123904412858,0.00108189540084,0.00192748213637,0.00168440157912,0.00111061608486,0.00185787069609,0.000957097961659,0.000950703576918,0.00145189609237,0.00132893411227,0.000998152765282,0.00156446578233,0.000886115695376,0.00058987739269,0.0016972401176,0.000839086593758,0.00142160799521,0.00206951694088,0.00100088068574,0.000808881655387,0.00227612147117,0.000843746186605,0.00120908191325,0.00140601551666,0.00101740910377,0.000589947040365,0.00139984099931,0.000860795744079,0.000742688289511,0.00150929597831,0.00145575893856,0.000651831071686,0.0016348834965,0.00132365072583,0.000715458024793,0.00136433333752,0.000991541111889,0.000875531001936,0.0014341086478,0.00120586256506,0.0013272355321,0.0018434842223,0.00119839405939,0.00179502535037,0.000949267951883,0.00103924588485,0.00105402919897,0.000994254393487,0.000973602338442,0.00101934792302,0.000900051110551,0.00148069943995,0.00156862295402,0.0023464416702,0.00160682662917,0.00191817150188,0.00133797687425,0.00116697023054,0.00176916363694,0.00190932003589,0.00138490352749,0.00184739723507,0.00178219764291,0.00132884922012,0.0020292062695,0.00155591726647,0.0013768320011,0.00205466112042,0.00156742294548]","[3.00602611562,2.9716985732,2.87829153503,2.10325811423,0.725727915523,0.366000670026,0.351361073009,0.287703002214,0.099005264565,0.0157738031253,0.000255158157355,0.000180564289968,0.000275112687355,0.000436786437415,0.000452592149231,0.000415078274572,0.000404518991736,0.000329252374729,0.00067645573458,0.000471571502908,0.000852077650633,0.000982696403332,0.000337136493083,0.000653940055432,0.00033829019281,0.000133008994898,0.000776256965938,0.000717530546527,0.000230433854874,0.000810955442989,0.000482156984482,0.000352607428759,0.00105122565412,0.000438683258984,0.000347955365537,0.000709328369289,0.000703018872407,0.000538188296153,0.000267748902451,0.000564062692974,0.000164315827643,7.38621423891e-05,0.000682480161677,0.000343234326185,0.00120423358301,0.000545944676648,0.000275043645432,0.000996839495641,0.00077169417754,0.000180721731622,0.00141370456028,6.06448794405e-05,0.000259064509902,0.000789220249485,0.000176148259793,0.000184012993895,0.00104444821948,0.000504699907163,0.000273578327614,0.000331602219996,0.00103394349792,0.00030975293657,0.000487583565769,0.000952263877727,0.000600652429717,0.000713061901151,0.000398706198608,0.000405904975947,0.000768626678674,0.000340675190106,0.000690157952717,0.000602906278988,0.00122622081603,0.00043254778693,0.00026126631902,0.000689707572306,0.000355640189945,0.000511431142976,0.000680820006959,0.000577520394121,0.000773109500438,0.000806966859366,0.000916891987964,0.000525618251381,0.000578689407395,0.00115460987043,0.00076468352788,0.00059180634475,0.0011552538668,0.000737875516427]"
3.0_1.8_3.8_1.2_6,"[2.4215278586,2.39611720636]","[3.04109136442,2.99225546771]","[3.03974466951,2.98972405395]"
3.0_1.8_3.8_1.2_7,"[2.31896954635,2.28328702967,2.22666652364]","[2.99690342213,2.97935944154,2.95428691782]","[2.99634099029,2.97721679447,2.94930094975]"
3.0_1.8_3.8_1.2_8,"[2.36621896628,2.33228142842,2.24458364739]","[2.99590364596,2.96855124155,2.91218452033]","[2.99505296337,2.96567127795,2.90157082827]"
3.0_1.8_3.8_1.2_9,"[2.34478056288,2.2943661715,2.17736221037]","[2.99024090716,2.96029108533,2.86491887242]","[2.98847916981,2.95592573881,2.84632064676]"
3.0_1.8_3.8_1.2_10,"[2.31009317235,2.31888544316]","[3.00015792434,2.97975220332]","[2.99911144652,2.97687614476]"
