SimulationId,cohesion_degree,average_speed,average_direction
2.2_0.4_1.8_2.0_1,"[1.81404152838,1.79925291117,1.7787608338,1.75086165704,1.71490230619,1.66981317318,1.61278560933,1.53739766666]","[1.93581299487,1.94457944012,1.94127903453,1.93145012799,1.93984383977,1.92424595326,1.92733356867,1.9150643556]","[1.9356438724,1.94419695123,1.94048758858,1.92995008815,1.93708220801,1.91943237728,1.91906119107,1.90110168927]"
2.2_0.4_1.8_2.0_2,"[2.29626183874,2.30357402893,2.3012134831,2.29131755985,2.3029844384]","[2.18693769405,2.1838198199,2.18042576661,2.18549847187,2.19584481761]","[2.18668498383,2.18330345747,2.17948565994,2.18452684152,2.1944585858]"
2.2_0.4_1.8_2.0_3,"[2.26468568125,2.26598815375,2.26540841088,2.26315272592,2.26117342176]","[2.17612534617,2.17914283604,2.18510895285,2.18523764278,2.18826330465]","[2.17429400526,2.17677211607,2.18190161524,2.18060698515,2.18089060235]"
2.2_0.4_1.8_2.0_4,"[2.07274652862,2.06440582496,2.04989013513,2.02673176994,1.99064565968]","[2.21074075394,2.20451118165,2.19676196432,2.18635237213,2.17124604661]","[2.2089028481,2.20209363716,2.19318343623,2.18030622948,2.15894577774]"
2.2_0.4_1.8_2.0_5,"[2.25833974859,2.24643615169,2.2256913567,2.19394841132,2.14610411511,2.06674339034]","[2.18225082824,2.17826173887,2.1730196394,2.16519987887,2.15138377139,2.11825718942]","[2.18130266371,2.17696826508,2.17113961217,2.16213462712,2.14517536954,2.09658672117]"
2.2_0.4_1.8_2.0_6,"[2.25044869301,2.27175539869,2.28839858562,2.30045430409,2.30801030624]","[2.20338018988,2.20277277993,2.20209467686,2.2010279632,2.1990520061]","[2.20252487485,2.20164186291,2.20061973507,2.19904400059,2.19611589654]"
2.2_0.4_1.8_2.0_7,"[2.26527158598,2.27419419571,2.27767822424,2.27546981674,2.26442757581]","[2.18590367407,2.18386282142,2.18152170922,2.17863943132,2.17436707245]","[2.1850856552,2.18283995668,2.18018725758,2.17682025271,2.17174041956]"
2.2_0.4_1.8_2.0_8,"[2.31959362178,2.30948453491,2.29082431854,2.26208921733,2.22041219068,2.16056910339]","[2.18040021796,2.1764924815,2.17139460554,2.16451729106,2.15448597802,2.13887354877]","[2.17975393576,2.17547277441,2.1697068565,2.16146740478,2.14813151847,2.12151696763]"
2.2_0.4_1.8_2.0_9,"[2.225557239,2.21853796957,2.20146711876,2.17207270541,2.12601214407]","[2.18797718636,2.18236856475,2.17554300157,2.16642990888,2.15323630993]","[2.18662123287,2.18053017289,2.1728266149,2.16185752852,2.14383807003]"
2.2_0.4_1.8_2.0_10,"[2.28220809709,2.28601683298,2.28191832195,2.268973508,2.24537946368]","[2.17642828405,2.17283448482,2.16701284235,2.15687581126,2.14723035488]","[2.17547222308,2.17137584586,2.16467056832,2.15282862015,2.1391601536]"
