SimulationId,cohesion_degree,average_speed,average_direction
1.2_1.6_3.6_1.2_1,"[2.16086755887,2.15141023022,2.14339873822,2.13207135275,2.11961340108,2.10627412145,2.09395836996,2.08420956442,2.07775924522,2.07433832921,2.07301485937,2.07277083719,2.07287194714,2.07289986046,2.07268208368,2.07218051644,2.07141068098,2.07040445282,2.06919218468,2.06780094062,2.06623649952,2.06448071876,2.06250784022,2.06027743638,2.05775241479,2.05486364541,2.05153211436,2.04766493282,2.0431343491,2.03775666839,2.03130251151,2.02345183515,2.0137138729,2.00143202483,1.98555305288]","[0.765109843981,0.775477566684,0.852098654471,0.827290746966,0.815229411366,0.812592184277,0.805735525903,0.804082257342,0.800263952592,0.792281471794,0.78500785759,0.778850861979,0.777090215583,0.777933764361,0.778929295699,0.77620520597,0.773209123571,0.775486244415,0.77678467267,0.775579686686,0.774030428622,0.775662746976,0.774273515034,0.77422251202,0.773307467497,0.771885515138,0.769493235914,0.768669314966,0.770420678005,0.768319371245,0.766879954067,0.763207932269,0.760317826264,0.754248063377,0.749511620741]","[0.753184699332,0.767266660795,0.847371596212,0.825245298355,0.814022012808,0.811653002293,0.805191466612,0.803852524686,0.800192857812,0.792266303782,0.785002827435,0.778842330278,0.777077743789,0.777919299885,0.77891404204,0.776189668228,0.773192978529,0.775468518666,0.776764480796,0.775555940682,0.774001669824,0.775626821574,0.774228181793,0.774164245386,0.773231571914,0.771785102269,0.769358226991,0.768483105912,0.770156191363,0.767937696002,0.766311616767,0.762337542525,0.758929986113,0.751954070211,0.745509648094]"
1.2_1.6_3.6_1.2_2,"[2.32629664107,2.37086936516,2.38917568576,2.38440878066,2.36942337726,2.3559343505,2.34951472539,2.3496016968,2.35252776528,2.3547830567,2.35467905888,2.35230204066,2.34858775796,2.34439057616,2.34000679869,2.33517254731,2.32930384317,2.3217130951,2.31163387763,2.29796358259]","[1.14457508072,1.13915993795,1.13635187895,1.13388242442,1.13084871513,1.12754274878,1.12461810438,1.12233645613,1.12063142964,1.11926775444,1.11800470592,1.11667827093,1.11520891254,1.11356430891,1.11171078629,1.10957542288,1.10701815819,1.10379401549,1.09946528001,1.0931486496]","[1.14278882457,1.13854670233,1.13624681425,1.13378307099,1.13069191313,1.12740304722,1.12451529582,1.12224864667,1.12053658464,1.11915043493,1.11785533287,1.11649341767,1.11498677365,1.11329828312,1.11138584909,1.10916609689,1.10648400624,1.10306750413,1.09841819965,1.09146219007]"
1.2_1.6_3.6_1.2_3,"[2.36901515267,2.38027668567,2.3749695183,2.36353304402,2.35409362467,2.34936084294,2.35618909297,2.36308922541,2.36685685216,2.36524015121,2.36176527972,2.35859077191,2.35583566974,2.35422335229,2.35237296554,2.35020264411,2.34683808524,2.34413656942,2.34017627311,2.33590330496]","[1.11431736747,1.11405875043,1.11232652911,1.10988104971,1.10755362497,1.10549717872,1.11551210109,1.10858531718,1.11380296883,1.1171655577,1.1182602343,1.11717509456,1.11656503728,1.11479172176,1.11288525937,1.11052963426,1.10818303479,1.11358584399,1.10860346806,1.11203561157]","[1.11399139122,1.11349377148,1.11152337942,1.10906177964,1.10681125229,1.10478614456,1.11478923014,1.10798015463,1.11319213906,1.11645510381,1.11746408901,1.1163452179,1.11565827287,1.11381587587,1.11180266894,1.1092872418,1.10668144495,1.11167076221,1.10624493757,1.10874724557]"
1.2_1.6_3.6_1.2_4,"[2.30228956717,2.30804981766,2.3136402492,2.32046858149,2.32863735493,2.3373318397,2.34528495484,2.3514683428,2.35541960789,2.35713847963,2.35678979407,2.3544934596,2.35012936046,2.34335329751,2.33365535345,2.32021420865,2.30144525856,2.27395018088,2.22898425922]","[1.22105765125,1.21764034585,1.21243898755,1.20603471406,1.19928580853,1.19251976137,1.18563238546,1.17849397082,1.17115610649,1.16372301865,1.15622806267,1.14859121,1.14048837684,1.13159248172,1.12151869213,1.10959940618,1.09436999732,1.07222619499,1.03171149913]","[1.21954817966,1.21661717772,1.21180480572,1.20559739711,1.19886002442,1.19196572868,1.18485563651,1.17746904253,1.16988840139,1.16221376925,1.15448414346,1.14665420103,1.13844265291,1.12952986115,1.11946948772,1.10744697095,1.09170826702,1.06789510974,1.02152817591]"
1.2_1.6_3.6_1.2_5,"[2.37799922731,2.38666186173,2.38011716066,2.36879406995,2.3602449639,2.3566523951,2.35629648059,2.35635767063,2.35492133861,2.35149195446,2.34647950995,2.3404412343,2.33359441452,2.32570860193,2.3162166914,2.30431990411,2.28892309878,2.26828701769,2.23916099604,2.19450816323,2.11665062329,1.96968043127,1.77815092381,1.66933928925,1.68111683572,1.7130546853,1.71231204289,1.70394087658,1.7027401717,1.70280402373,1.70280574754,1.70271424171,1.70253128693,1.7023467092,1.70215311711,1.70194638938,1.70170757384,1.70145490079,1.70116920416,1.70083177001,1.70049665016,1.70016626831,1.69976746943,1.69937139099,1.69894587369,1.69851660221,1.69807733927,1.69761443205,1.6971493,1.69669914808,1.69621038659,1.69572223472,1.69526009305,1.69479196661,1.69436511612,1.6938834268,1.69336081685,1.69288719037,1.69237792705,1.69189144663,1.69146478967,1.69102308201,1.69065352163,1.69024772443,1.68992426056,1.68952190692,1.6890688998,1.68861411352,1.68813977255,1.68769008819,1.68723073542,1.68675527566,1.68629752554,1.68584269102,1.68536959239,1.68491066817,1.6844623687,1.68401354848,1.68355847657,1.68310268835,1.68265765584,1.68219583293,1.68173492212,1.68127186388,1.68081482844,1.68034375801,1.67989006757,1.67941614878,1.67893528275,1.67847514822]","[1.17247699785,1.16844768706,1.16504085879,1.16169215157,1.15847181083,1.1555655714,1.15302722251,1.15078599514,1.14870015341,1.14661334132,1.14439588334,1.14194346619,1.13914078126,1.13581395774,1.13167673606,1.12624759086,1.11867751719,1.10733285486,1.08864498331,1.05330749011,0.971087453426,0.765134903842,0.471993698784,0.246045449716,0.102485856842,0.0612804880675,0.0187920127553,0.00639212590477,0.000583517430432,0.000627270628733,0.000724157852862,0.000897484068543,0.00111427952673,0.00109590825415,0.000861294262864,0.00103915691667,0.00122233105075,0.000986889297668,0.00085611170294,0.000858766317687,0.00102084738066,0.00098058709982,0.000968195776254,0.00112993952288,0.00103529973495,0.000337659779077,0.00106050368547,0.00149931902071,0.000776061470649,0.000785303579454,0.00138889046382,0.000680648597753,0.00102587086156,0.000721049581134,0.00076261307594,0.000432562862837,0.000660804971903,0.001204898482,0.0011301755996,0.00107896078551,0.00067775602357,0.000681704674128,0.00102741854504,0.000499840546709,0.00094325836422,0.000715774992051,0.00110777833321,0.000752029911627,0.00053114865078,0.000657341610474,0.00049233341755,0.000602341852215,0.00117924768175,0.000821570691772,0.000648051121437,0.00108801213089,0.000922949712451,0.000177124558792,0.000854075134326,0.000914494754105,0.00107464173252,0.000831232932479,0.000676268871865,0.000539316935347,0.000839879439771,0.000727011369762,0.000760214907103,0.00106859469825,0.000694873271368,0.000751827493921]","[1.17224191379,1.16825559043,1.16480143937,1.16149341431,1.15833620824,1.15546365077,1.15294016367,1.15070419845,1.14861536814,1.14652296949,1.14430197606,1.14184655266,1.13903611867,1.13569042635,1.13151520653,1.12601530079,1.1183112795,1.10669074931,1.0873561015,1.0502337507,0.962609292762,0.752717801795,0.471187642526,0.235976813733,0.0811305892243,0.0417333508705,0.018448810536,0.00621067275591,0.000420829691099,0.000336009408904,0.00032653768164,0.000674492863793,0.00103704593382,0.00030258283579,0.000242645068406,0.000886231020793,0.00105611634421,0.000628510218741,0.000557317488844,0.000650780808984,0.000937794353266,0.000519720896461,0.00035625917201,0.000882465403258,0.00056654360226,0.000169269713495,0.000924444909514,0.000963473674168,0.000650664149151,0.000342862195367,0.000475028406869,0.000353092082789,0.000804989999039,0.000547837742708,0.000384089783475,0.000336783370306,0.000284542389864,0.000597976650301,0.000290987626136,0.00048601509268,0.000292721645409,0.000337125098471,0.000544809806898,0.000403428739165,0.000602163292182,0.000539045993045,0.000771948189718,0.000112424373121,0.000231469790462,0.000453621624723,0.00038602558459,0.000432336053445,0.000664933402966,0.00071577161478,0.000203723771984,0.000255419726929,0.000504837123963,0.000109187714015,0.000527200241531,0.000635783463322,0.000795557996664,0.000413174237128,0.000131446459148,0.000306916785833,0.000442156388498,0.000489092107453,0.000553430002396,0.000769534255624,0.000216450662478,0.00053654713326]"
1.2_1.6_3.6_1.2_6,"[2.42207318197,2.44483955382,2.41435417437,2.37321126571,2.34884015691,2.3469874068,2.35784613115,2.36860257747,2.37212469356,2.36825967035,2.36076741422,2.35352559955,2.34836943912,2.34497756384,2.34438934374,2.3457147156,2.34335550924,2.33899404704,2.3322585052]","[1.19292361505,1.15114117468,1.13362864741,1.12317744634,1.11589283638,1.11159079281,1.10963695318,1.10905699223,1.10901382082,1.10891477824,1.10856711518,1.10800226894,1.10738402616,1.10678940825,1.10928217926,1.10725035982,1.10790845665,1.10739494356,1.10502846509]","[1.18689463728,1.14925655646,1.13189205851,1.12214061737,1.11554174574,1.11125365728,1.109120014,1.10848686849,1.10843038972,1.10830858958,1.10795860519,1.10740816723,1.10678911742,1.10615903686,1.10855538135,1.10644430972,1.10693823674,1.10619392205,1.10346899362]"
1.2_1.6_3.6_1.2_7,"[2.35330639601,2.35582099214,2.35265357447,2.34889149301,2.34726248159,2.34782387521,2.34923914405,2.35016157737,2.34995179187,2.34867012393,2.34669523661,2.34435219612,2.34173916541,2.33874188012,2.33513143951,2.33064627098,2.32500927303,2.31787694708,2.30873197547,2.29670478259]","[1.15435320735,1.15197956526,1.14979952726,1.14621351424,1.1416678481,1.13729896241,1.13387740388,1.13149041736,1.12976533518,1.1282484635,1.12666111957,1.12494644514,1.12317129928,1.12139902015,1.11961384688,1.11771128431,1.11552033606,1.11280988264,1.10923679184,1.1041792782]","[1.15382076701,1.15153774877,1.14930020651,1.1457711192,1.14135134214,1.13708715504,1.13371974946,1.13134526415,1.12960842019,1.12807146716,1.12646507935,1.1247335385,1.12293979063,1.12114219106,1.11932067977,1.11736662079,1.11510283635,1.11228583668,1.10854526399,1.10319109117]"
1.2_1.6_3.6_1.2_8,"[2.42538272626,2.44045957561,2.43792760014,2.42705503165,2.4166961574,2.41102915624,2.40965529329,2.40999131978,2.40964559588,2.40753316987,2.40375973451,2.39894053793,2.39357967805,2.38779196379,2.38133219754,2.37374882874,2.3644892362,2.35285895658,2.33775979933,2.31685641021]","[1.16142253839,1.15794770965,1.15513180676,1.15220658122,1.14908584644,1.14599629246,1.14314450322,1.14059043728,1.13825041371,1.13596091098,1.1335532348,1.13089485003,1.12788628934,1.12443106327,1.12039803366,1.11558386115,1.10966884643,1.10213992733,1.09210078933,1.0775590711]","[1.16138322295,1.15793959118,1.15507217821,1.15213795002,1.14904167203,1.14596783019,1.143115573,1.14054891348,1.13818582794,1.13586616175,1.13342362449,1.13072201259,1.12765194417,1.12410202305,1.11991924288,1.11486358478,1.10854455681,1.10029555751,1.08883838607,1.07096057714]"
1.2_1.6_3.6_1.2_9,"[2.41497393289,2.42495606332,2.41525876819,2.40060038711,2.39071551277,2.38784523412,2.38923560347,2.3910190972,2.390760965,2.38797992544,2.38339149137,2.3779054282,2.3720047967,2.36562189347,2.35831055159,2.34944804342,2.33828501414,2.32374158199,2.30368441596]","[1.15566817725,1.15526146373,1.15409320246,1.15144741904,1.14790855085,1.144301187,1.14115748574,1.13858578018,1.13637921626,1.13422618834,1.13186827084,1.129142847,1.12594508767,1.12216348142,1.11761868447,1.11200700808,1.10482123098,1.09516804255,1.08114404437]","[1.15541953235,1.15487425938,1.15366036648,1.15111595451,1.14768752027,1.14415025286,1.14104055416,1.13847227387,1.13625181666,1.1340824967,1.13170783841,1.12895401593,1.1256985795,1.12180788399,1.1170702359,1.11112280444,1.10333076998,1.09248508359,1.07571444796]"
1.2_1.6_3.6_1.2_10,"[2.33253588842,2.3775933986,2.39944332903,2.39967384764,2.3896227499,2.37993370439,2.37555148988,2.3758877882,2.37778051038,2.37842968544,2.37673017329,2.37304301169,2.36827607622,2.3631106102,2.35768720894,2.35161884672,2.34424362476,2.33478392632,2.32223098564]","[1.16390732112,1.15944421843,1.15710890657,1.15534305896,1.15278013421,1.14925875609,1.14538494764,1.14177836193,1.13870426873,1.13607495017,1.13362828444,1.13112360046,1.12844288918,1.12562616935,1.12267794598,1.119515663,1.11594343585,1.11158251251,1.10570472659]","[1.16270084324,1.15881808734,1.15671174113,1.15484108604,1.15220807272,1.14869973634,1.14484250369,1.14124677736,1.13819341082,1.13558746449,1.13315651452,1.13065902085,1.12797555314,1.12513686581,1.12213170977,1.11885731029,1.1150894932,1.11039549848,1.10389287807]"
