SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.6_0.2_1.0_0.2_1,"[1.5117682486941448,1.4809823728896294,1.450765065710934,1.421100161520414,1.3919841681890186,1.3634242297495445,1.3354375010455697,1.3080519853870063,1.2813091286188847,1.2552686836273934,1.2300164900778507,1.2056756364319265,1.1824204993635226,1.160490582505984,1.140196190890796,1.1219018688494675,1.1059721281135324,1.092677873665693,1.0820932986777336,1.074035821085809,1.068075255437783]","[1.002213756189751,1.0019997544557886,1.0018231935059507,1.001674856341791,1.001548176913094,1.0014382845494547,1.0013413879920077,1.001254338639074,1.00117428071581,1.0010983355137888,1.0010233031893183,1.0009454218999128,1.000860320007538,1.0007634164093442,1.0006510270667661,1.0005219919703154,1.000378552201784,1.000224423765737,1.000059563927165,0.9998744779767723,0.9996477458833919]","[1.000978292732915,1.0007852002030109,1.0006247813074116,1.0004890355030045,1.000372330299776,1.0002705724729268,1.0001806988344986,1.0001003474305032,1.0000276318315413,0.9999609712365846,0.9998989427962096,0.9998401266778307,0.9997829121888218,0.9997252268565546,0.9996641413029005,0.9995952884379141,0.9995119956724052,0.9994038967229504,0.9992543990863221,0.9990353144307148,0.9986938450108171]"
1.0_0.2_1.6_0.2_1.0_0.2_2,"[1.2087764731594512,1.1962926185861855,1.1843555989295933,1.172983359208991,1.1622102826320044,1.1520827915810945,1.1426557010078582,1.1339872758914882,1.1261145896632794,1.1190514425312297,1.1127829318244196,1.1072633920699821,1.1024190676211587,1.0981538996550118,1.0943563467313147,1.0909056602018987,1.0876766563453502,1.0845422986629538,1.0813733155154577,1.0780335564524983,1.0743682271490718,1.0701778086744163,1.065160416721336]","[1.0013494302266195,1.0011566539790904,1.0009956634693498,1.0008563573638498,1.0007315969028079,1.000616399899582,1.0005148619231226,1.0004214266528213,1.0003302204081685,1.000240820573802,1.0001522913465728,1.000062724495102,0.9999691785427492,0.9998677309485009,0.9997533535504225,0.9996194579667567,0.9994570069972551,0.999252948961032,0.9989874117894877,0.9986284681291352,0.9981219618902013,0.9973713320188526,0.9962009340885034]","[1.0009596991038474,1.0007850977407031,1.0006428722337817,1.0005242407274992,1.000422993641404,1.0003345171824003,1.0002625129314184,1.000200193922488,1.0001398364470842,1.0000790648990139,1.0000154518023336,0.9999463326548149,0.9998686286167361,0.9997785894712052,0.9996713967868471,0.999540531214097,0.9993767297212466,0.9991661940477293,0.9988873546445889,0.9985046723752662,0.9979559234254338,0.9971239202180155,0.9957672461773444]"
1.0_0.2_1.6_0.2_1.0_0.2_3,"[2.342862654276605,2.331193305819125,2.319967681065278,2.3091795509227446,2.298822078961696,2.2888877418438143,2.279368282303445,2.2702475010911316,2.2615086484349645,2.2531413168761554,2.2451348947567378,2.2374783932028097,2.2301604033461566,2.223168993573343,2.2164915775782457,2.2101148195634037,2.2040247051211677,2.198207022323241,2.1926487143762303,2.187340964982492,2.1822855950805895]","[1.0020914740170066,1.0018765613361214,1.0016959668933345,1.0015413399816615,1.0014067697352371,1.001287936977198,1.0011831442785497,1.0011081826799906,1.0010420204410597,1.000981563190946,1.0009257247834134,1.0008736059371812,1.0008244443852063,1.0007775893788873,1.0007324901415557,1.0006887011941783,1.000645911602744,1.00060401111168,1.000563214566864,1.0005242763611577,1.0004888333354645]","[1.001629944649891,1.0014203985910568,1.0012442800210333,1.0010933181829096,1.0009616666302619,1.0008450597025642,1.0007418415630756,1.0006678087216647,1.0006019567594573,1.000541185287186,1.0004843720454137,1.0004305433556657,1.0003788109652452,1.0003283265209204,1.0002782390313854,1.0002276516376758,1.0001755743714007,1.0001208696878165,1.0000621877189064,0.9999978888481482,0.9999259542716006]"
1.0_0.2_1.6_0.2_1.0_0.2_4,"[1.4885314313642,1.4506845942165587,1.4135143678768851,1.3770273124347097,1.3412480458697496,1.306216847019525,1.2719880173352103,1.2386290488949068,1.206221163811897,1.1748598679423006,1.1446600798782258,1.1157809079850067,1.0884422039916648,1.062948061075169,1.0397003693017552,1.0191775500001135,1.00185185990014,0.988050138747013,0.9778051811091812,0.9707837301700337,0.9664217584929048]","[1.0013865367240014,1.0012010119338648,1.001049794235024,1.0009234856667262,1.0008155386913484,1.0007212532081258,1.0006371590047505,1.0005605946150273,1.000489361623949,1.0004428696501255,1.0004082539980876,1.0003722191489117,1.000329183442896,1.000271399734438,1.000189074630637,1.0000712835326753,0.999907134352123,0.9997081351844936,0.9994522960444003,0.9991138689993659,0.9986508076862659]","[1.000031870333558,0.9998707524479213,0.9997406164503504,0.9996332352508075,0.9995429011118684,0.9994655051008428,0.9993979799259822,0.9993379462820773,0.9992834747120302,0.9992543908839279,0.999238667511577,0.9992246699815862,0.9992095607586895,0.9991893239219672,0.9991579993837064,0.9991066278927034,0.9990216215770756,0.9989041774544466,0.998711797419567,0.9983847644464792,0.9978226670700321]"
1.0_0.2_1.6_0.2_1.0_0.2_5,"[1.7577835855556736,1.7220839198388282,1.6869459947775436,1.6523688557504232,1.6183590139027686,1.5849297012417272,1.552100236653257,1.519895416010765,1.4883448350222679,1.4574820704910154,1.4273437112335285,1.3979683874226454,1.3693962493911198,1.3416698274138947,1.314837811967925,1.2889637873986524,1.2641462983541234,1.240546578916202,1.2183900863465218,1.197984924353216,1.1796871477567894,1.1637869409673876,1.1503204621242902,1.138886063303851]","[1.0023804638568785,1.002154653604224,1.0019673499681563,1.001809260413633,1.0016737410449668,1.001555879427174,1.0014519277108884,1.0013589404977217,1.0012745391676794,1.0011967581102792,1.0011239436121686,1.001054678878939,1.0009877015771302,1.0009217680960274,1.0008554124566502,1.0007865655953179,1.0007265457859407,1.0006658305026868,1.0005905297221767,1.0004932921288292,1.0003683737981586,1.0002142728297603,1.000035901292994,0.9998554670361269]","[1.0010591380943716,1.0008454334623096,1.0006683815649278,1.0005192029398917,1.0003916978545657,1.0002813534597814,1.000184793102234,1.0000994218595238,1.0000231886287112,0.9999544190799593,0.9998916919637925,0.9998337411393827,0.9997793705881625,0.9997273705326973,0.9996764186980359,0.9996249390005355,0.9995853324086983,0.9995497602399048,0.9995059171786316,0.9994455605115935,0.9993548473729176,0.9992100183994659,0.9989689000896324,0.9985484996797925]"
1.0_0.2_1.6_0.2_1.0_0.2_6,"[1.5979966625502509,1.5659092006975706,1.5346827591074168,1.504327110561715,1.4748704648202398,1.4463574476371823,1.4188481384416964,1.3924177576950174,1.3671566270272257,1.3431699844276446,1.3205771489288192,1.2995093984771426,1.2801056696488675,1.2625045199848655,1.2468292298750294,1.2331605730933053,1.2214914424346224,1.2116650210638098,1.2033121219396261,1.1957985904162984,1.1881541918286715]","[1.0016597803344105,1.001506652824889,1.0013830655165281,1.0012811322962487,1.0011952068520642,1.0011210082051298,1.0010550596772154,1.0009943025706036,1.0009358135328523,1.0008765885961193,1.0008133672666013,1.0007424595266845,1.0006595307646446,1.0005593736685316,1.0004359150164948,1.0002827032105501,1.0000926802977386,0.9998529493536127,0.9995309300065813,0.9990598823361703,0.9983716114134911]","[1.0003969032859479,1.00025633885488,1.0001421617744202,1.000047603014126,0.9999679580722711,0.9998998329278195,0.9998406788877512,0.9997884841919292,0.9997415476198016,0.9996982859775925,0.9996570372375169,0.9996158180591591,0.9995719740150004,0.999521607550955,0.9994585503156775,0.9993724036281865,0.9992446635241903,0.999040660722325,0.9986908178316535,0.9980380160829891,0.9966389578516693]"
1.0_0.2_1.6_0.2_1.0_0.2_7,"[2.284343363837844,2.249441104033152,2.215300842792206,2.1819213388148304,2.149312082306723,2.1174916768422944,2.0864868352870127,2.0563318132100386,2.027068150870474,1.9987446191248115,1.9714172741729654,1.9451495274434472,1.9200121366129768,1.8960830292653204,1.873446889984886,1.8521944805313688,1.8324217205558895,1.81422862421567,1.7977182575561645,1.7829959726236868,1.7701693763648625,1.7593499715193583]","[1.0016551207543194,1.0014987863706852,1.0013727223211952,1.0012691601062158,1.0011826856394903,1.001109406039597,1.0010464424057093,1.000991609048714,1.0009432043019821,1.0008998711037138,1.0008605033311084,1.0008241838606537,1.0007901461297617,1.000757754391137,1.0007264998507484,1.0006960110347192,1.0006660773361364,1.0006366845766193,1.0006080595028304,1.0005807142330474,1.0005554694802832,1.0005334177322285]","[0.9999803308861388,0.9998416884778205,0.9997288885508222,0.9996353244027706,0.9995564283356557,0.9994889379099403,0.9994304536979138,0.9993791617260144,0.9993336528717081,0.9992928014068667,0.9992556808151324,0.9992215038893919,0.9991895792699074,0.9991592796710573,0.9991300188961159,0.9991012357651418,0.9990723834973474,0.9990429230756485,0.9990123188908783,0.9989800345536546,0.9989455249457622,0.9989082108287188]"
1.0_0.2_1.6_0.2_1.0_0.2_8,"[1.2400509177567258,1.2232224504723708,1.2069607527173711,1.1913052849868149,1.1762879578572007,1.1619307215514092,1.148241438949232,1.1352120450633212,1.1228136875955772,1.1110255279585988,1.0998377452397097,1.089257941012682,1.0793210263608863,1.070096119624087,1.06168570988253,1.0542110968410343,1.0477792704253113,1.0424325662103633,1.0380929517113398,1.034518587022665,1.0312757622416666,1.0276800517785116]","[1.0014096343800432,1.0012265679302286,1.0010700298471462,1.0009330986109903,1.0008431360896135,1.000777162769182,1.0007367589253133,1.0007116767087887,1.0007049104955872,1.0007009638352753,1.0006973128367713,1.0006912038395384,1.000679340825643,1.0006578721991306,1.0006224709244467,1.0005683810027308,1.0004899869074477,1.0003790249392162,1.0002201662876875,0.9999817872457758,0.9995948682269666,0.9988914729951313]","[1.0009420775571598,1.0007663204112842,1.000615992847994,1.0004840655054068,1.0003977083746485,1.0003338138317308,1.0002938673725965,1.000267629355246,1.0002583045991433,1.0002508369412024,1.000243422507989,1.0002343495242485,1.0002216230528063,1.000202725360053,1.0001742365775437,1.0001312145980215,1.0000661410395584,0.9999669982773975,0.9998133780949443,0.9995675796186381,0.9991512592307012,0.9983725149435783]"
1.0_0.2_1.6_0.2_1.0_0.2_9,"[2.0080262388818233,1.9750037183962834,1.9429401352567819,1.911792468767937,1.8815372223435407,1.8521682144991125,1.8236923217366978,1.7961277889355896,1.7695028734644018,1.7438548623183348,1.71922541382899,1.6956575874859652,1.6731929998496813,1.6518728154048854,1.6317523176461655,1.6129541580500029,1.5958370228779324,1.5814340336324402,1.5713466372867424,1.5652435880721651,1.5615680928796414,1.5595832886704686]","[1.001345038597035,1.0011589135771786,1.001012308402742,1.0009131710865895,1.0008305037525596,1.0007581998473554,1.000692649713552,1.000630942951066,1.0005787199133767,1.000535097985217,1.0004900576664384,1.0004433805989512,1.0003957202504004,1.000348178757322,1.0003016643251423,1.0002561529913614,1.0002102040519065,1.0001608415548067,1.000103528567897,1.0000317675518524,0.999937304316512,0.9998201934763931]","[0.9996892906289334,0.9995353710920336,0.9994142916920268,0.9993361590203635,0.9992717338086272,0.9992163108989626,0.9991674782245754,0.9991233551301424,0.9990903921473352,0.9990681507852749,0.9990464777237987,0.9990242137135592,0.9990001859722089,0.9989730254457336,0.9989410994442686,0.998902428926899,0.9988545598633689,0.9987943379789657,0.9987174978232861,0.9986178862301973,0.9984873539337544,0.9983250773403871]"
1.0_0.2_1.6_0.2_1.0_0.2_10,"[2.1355211978560207,2.1175958383192945,2.1000904973343255,2.083008833828185,2.06635849735504,2.050149466760899,2.0343923524042635,2.019096659563288,2.0042691130544257,1.9899122513934728,1.9760235831718425,1.9625956210303985,1.9496220376453735,1.9371095117957373,1.9250516786872072,1.9134467867200495,1.9023067751586076,1.891665370802269,1.8815889643641763,1.8721940412207971,1.8636859696824704]","[1.0019036233253562,1.0017251128954316,1.001577496645172,1.0014529081180954,1.0013458163336981,1.0012522509577928,1.0011693403035964,1.001095021662889,1.0010278446607535,1.0009668234719298,1.0009113190886976,1.0008609519444764,1.0008307861507122,1.0008175147800484,1.0008110348172656,1.0008114967766315,1.0008192347252016,1.0008345487605532,1.0008574312820184,1.0008871587072252,1.0009218462850238]","[1.0011553793979124,1.0009888775227838,1.000851777731235,1.000736762425105,1.0006386685738342,1.0005537211659026,1.0004790665498826,1.0004124773716447,1.0003521608803805,1.0002966327825196,1.0002446347923644,1.000195082599404,1.0001622625221196,1.000141975558306,1.0001231401861754,1.0001048266066033,1.0000862293420476,1.0000666194779142,1.0000453927159598,1.0000221070176187,0.9999963909220719]"
