SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_0.2_1.0_1.6_1,"[0.40577915010824056,0.4054413239871538,0.4052465281808189,0.40504927864235973,0.40485429031909687,0.4046481309344199,0.4044260297471592,0.40418717144191285,0.40393116096617243,0.40365620979419903,0.40335867091795086,0.4030329224539753,0.4026711114581515,0.40226254926079924,0.4017925789178901,0.4012406016859094,0.4005766243386951,0.3997549623072888,0.3987019675633829,0.3972898226014111,0.39527304201111263,0.39210308397162663,0.3861872394669003]","[1.0094038071014269,1.0083383267084436,1.007517997428882,1.0068409063711654,1.006276888050196,1.0057987387756513,1.0053858270363185,1.0050232366314948,1.0047000897689924,1.0044081264959164,1.0041407072640325,1.0038921151988984,1.0036570018788347,1.0034298371013146,1.0032042085141675,1.0029717294326808,1.0027200701783634,1.002428987209188,1.0020614009588809,1.0015406765458768,1.0006824288072438,0.9989342894956419,0.9938850298491166]","[1.0092420679904133,1.0082681173278,1.0074717851986639,1.006810702795747,1.0062563924192216,1.0057841809274097,1.005375133565575,1.00501520896341,1.0046939580330603,1.0044033502621437,1.0041368859609916,1.003888939795686,1.0036542215076873,1.0034272304856144,1.0032015541037262,1.0029687664400357,1.002716435089868,1.0024240887881093,1.0020541306595379,1.0015286133725165,1.0006591229202155,0.9988763808211989,0.9936418946542689]"
1.0_0.2_1.0_0.2_1.0_1.6_2,"[0.38411526422327213,0.3830243341442051,0.3820516999129656,0.3811375536211858,0.3802552163915704,0.37939662496991544,0.37856384721053826,0.377763389719461,0.37700212628143837,0.37628458291260486,0.37561156211760205,0.37497994624820874,0.3743832861652686,0.3738126792239661,0.37325752345746055,0.37270591694771554,0.3721446431200449,0.37155880102920424,0.37093126105245944,0.3702424664523175,0.3694723584937336,0.3686109391903791,0.3677017982699035,0.36699472706460057]","[1.0099791079006848,1.0089812795624113,1.0081529493425891,1.0074554146822747,1.006860213000795,1.0063460178951338,1.0058965627310534,1.0054992270887588,1.005144043337743,1.0048229666543642,1.00452930897263,1.004257270676185,1.00400151667506,1.0037567388273438,1.0035171232699511,1.0032755867066876,1.003022523862226,1.0027435251202574,1.002414820372874,1.0019932982159698,1.0013921540211113,1.0004128516767552,0.9985176287118674,0.9938526934838233]","[1.0099783735262187,1.0089807219583307,1.0081521422217312,1.0074542388515972,1.0068587122868462,1.0063443204875697,1.005894827936107,1.0054976031528535,1.005142636898624,1.0048218284073775,1.0045284361826643,1.0042566210587895,1.004001025137835,1.003756329811763,1.0035167145729695,1.0032750825206866,1.0030217929593628,1.0027423514280018,1.002412787170933,1.001989482733351,1.0013841836472268,1.000393304191609,0.9984555181094924,0.9935457854176482]"
1.0_0.2_1.0_0.2_1.0_1.6_3,"[1.9025961039851733,1.8408294041775182,1.7747213401261654,1.7033825685713233,1.625546186051002,1.5396646033941683,1.443716696833158,1.3348685636804096,1.2090023775433427,1.0599424697001703,0.8787246548410854,0.6609215996251947,0.47709754391964987,0.4118680307225352,0.3973601265030508,0.389052201308018,0.384782644916866,0.38230582721287154,0.3806328355119832,0.37937519227520344,0.3783589965860732,0.37749560598961013,0.3767451378324154,0.3760887206140321]","[1.006541814172224,1.0063722033713443,1.0062785766164173,1.0063331785958574,1.0066281167284867,1.006975482670026,1.0073826652214248,1.0078679628066283,1.0084599156873322,1.0092042825143028,1.0101649607137044,1.011248461843251,1.011953190541243,1.0122151019038887,1.011331203483855,1.0106509717131416,1.0101172783206693,1.0095942188190121,1.0090419366582783,1.0084279443385245,1.00768782336286,1.0066793396883875,1.005041796868385,1.0016250850216384]","[1.0057689213101937,1.005607750898367,1.005521311622685,1.0055812449249784,1.005878609451923,1.0062241086248083,1.0066228186552424,1.0070890644931536,1.0076443004038678,1.0083216118059926,1.009171615836455,1.0102376277591871,1.011194931867704,1.0113582032484774,1.011031511900078,1.0105963125157122,1.0101092171009618,1.0095909238007876,1.0090380961906114,1.0084219551011802,1.0076768430107323,1.006655047505929,1.0049741193956856,1.001367395633848]"
1.0_0.2_1.0_0.2_1.0_1.6_4,"[0.40496728853932507,0.4051080937584059,0.40499950090134007,0.40483007581693303,0.40463153947277153,0.4044166104443029,0.4041890496883983,0.4039488912702052,0.40369406738628905,0.4034209920818677,0.4031246668570175,0.4027984900811603,0.40243378930635954,0.40201899997821633,0.40153830245094113,0.40096933692348624,0.40027922363095847,0.3994172288097772,0.3983001992521652,0.39678061556548017,0.39456618545064276,0.39097093435204805,0.3838060957384872]","[1.008734224560785,1.0077352989393398,1.0069823077269469,1.0063631655741003,1.0058396255671114,1.0053892538230538,1.0049964588522555,1.0046496105065978,1.0043396488032887,1.004059239340933,1.0038021780747117,1.0035629104389687,1.0033360732254266,1.003115963851154,1.0028957948503319,1.002666467337858,1.0024142898589639,1.0021162630242102,1.0017292070618073,1.0011611582196511,1.000181459892495,0.9980514674938161,0.9910750499512165]","[1.0085502289670902,1.0076653776526991,1.006945627459818,1.0063410162151738,1.005825210847354,1.0053794394382842,1.0049895662880628,1.0046446435186076,1.0043359722388803,1.0040564256745657,1.0037999246296834,1.0035609892945958,1.0033342966894518,1.003114155995416,1.0028937614473508,1.002663954086438,1.002410909355098,1.0021113432612438,1.0017214271590404,1.0011475163530124,1.0001536281798824,0.9979776971068859,0.9907290837619657]"
1.0_0.2_1.0_0.2_1.0_1.6_5,"[0.42549550638024786,0.3912011110574546,0.38678305174291727,0.38598203869351483,0.3863176329140016,0.38711681989718355,0.3883200095287983,0.390016949305378,0.39232609371130883,0.3952776570869928,0.3985404749290911,0.4011845568452991,0.4024071966166079,0.4025604158558916,0.4023194946143428,0.4019504348255394,0.40149975396502857,0.40095956781435615,0.40030395457297796,0.3994888818104122,0.3984410712779234,0.3970315421555429,0.39500976145594285,0.39180743412735364,0.3857294825555721]","[1.0206938971692538,1.0104278444914971,1.0095080190975754,1.0086884328822228,1.0079722393691735,1.0073442782843547,1.0067950579684888,1.00631779507025,1.0059119948354094,1.0055826351622632,1.005307303680811,1.0049811284341434,1.004576327162378,1.0042300770967258,1.0039566431953328,1.0037119934582848,1.0034749846986775,1.0032338789085231,1.0029756898045523,1.0026802642830703,1.0023110773105686,1.001792707943935,1.0009429820723155,0.9992100410985195,0.9941085106827787]","[1.0107301338563754,1.0100907781043142,1.0094149322954185,1.0086642098763088,1.0079609154015103,1.0073313137941036,1.0067730119283436,1.006275536184714,1.0058278801094316,1.0054215644438236,1.0050530447685548,1.004724542042103,1.0044367786183412,1.00417935952786,1.0039380080251363,1.0037037559988722,1.003470476439739,1.0032306146917847,1.002972434163612,1.002676109676181,1.0023049420238306,1.0017826459432748,1.0009242601782529,0.9991668221111301,0.9939492595606358]"
1.0_0.2_1.0_0.2_1.0_1.6_6,"[0.3831658188781978,0.38244451660967216,0.3823912975029929,0.38238490276909676,0.38248448316935474,0.3827064535386834,0.3830862440368213,0.38367518049748706,0.38454683557106745,0.3858042896714114,0.38758283256723863,0.3900244067979727,0.39315211121632176,0.3965368397701234,0.3990517792857888,0.39985168153356077,0.39941565019121666,0.39841128895337624,0.3969893545396026,0.3949640326858603,0.39179451223867556,0.38587604095289907]","[1.0115687996656004,1.0103194026562594,1.0093008326197899,1.0084515118806574,1.0077321784765663,1.0071147179072646,1.0065783335771439,1.0061075324518491,1.0056910592317387,1.0053218518202343,1.0049984657492237,1.0047279265226676,1.0045216665383638,1.0043457630576045,1.0040551350324436,1.0036342682055366,1.0032341862560548,1.0028183121008047,1.002271494549812,1.0014047081145054,0.9996829827793565,0.9947571472329517]","[1.0115601800680225,1.0103170600302778,1.009299681318751,1.0084504690514404,1.0077308617081178,1.0071127247516132,1.0065749810967246,1.0061015048959017,1.0056796732856985,1.0052994026505673,1.0049525662616785,1.0046327931598054,1.0043355979736346,1.004057828475568,1.003792611621016,1.003519318604083,1.0032048546070282,1.0028098147615545,1.0022632032661722,1.001387624044007,0.9996395505954203,0.9945863785123119]"
1.0_0.2_1.0_0.2_1.0_1.6_7,"[1.4430954032825178,1.39913611196913,1.3535494206860226,1.3054357309672742,1.2534015464999921,1.199014598833791,1.1429160728742793,1.0830700946982705,1.0179729599684961,0.9462358431930336,0.8661875456017624,0.7763768767099501,0.6775257949202245,0.5691114090616098,0.4534899437430198,0.4053291613432915,0.4015244349470154,0.40110739794529227,0.4008721293620604,0.40000647340013273,0.3987783182741719,0.39709232413400397,0.3945789521153812,0.39028926397203323]","[1.0117682447345033,1.0109257536737501,1.0106981501669996,1.0109132650073716,1.0098531627734144,1.0088013576926922,1.008446508280733,1.008220952166154,1.0080643792754505,1.0079820702694797,1.0080528546602536,1.0083461952961021,1.0088607011797228,1.0095746476812657,1.0080389416859226,1.0083619475669452,1.0075502904626776,1.0070687794435684,1.0065982137515075,1.0060833565464347,1.0054889990221239,1.0046871998477693,1.0033492656761296,1.0003052956736347]","[1.0099581169979759,1.0090035475237626,1.0082494025264654,1.0076858374780895,1.007292023671713,1.0069855746863898,1.0067086312582727,1.0064753691989798,1.0062935336614396,1.0061656390751603,1.0061558790893668,1.0063012957887596,1.0065342589664201,1.0068807493401817,1.0073384808054375,1.0075109042317174,1.007241232795653,1.0068614025047062,1.006435659424285,1.005967870848901,1.0054049096550692,1.0046222339754118,1.0032846836960014,1.0001760840455185]"
1.0_0.2_1.0_0.2_1.0_1.6_8,"[0.4059649106487345,0.4057406674109306,0.40546891263292084,0.405205468174458,0.4049542942668867,0.40471095661937173,0.40447046119424357,0.40422804469325496,0.4039790485726402,0.40371866126728184,0.40344161930718786,0.4031418506094576,0.4028120120998576,0.40244284421701515,0.40202221395134574,0.4015336203313879,0.4009537392301098,0.40024816313444267,0.3993635207010344,0.39821169848422366,0.3966348101306104,0.394315423300155,0.3904903791373721]","[1.0081929075797083,1.0073864186283534,1.006728749181548,1.0061742300620233,1.0056985381151617,1.005285289197994,1.0049222397703712,1.0045998775319198,1.0043106179358392,1.00404824565627,1.0038074889329878,1.0035836653463097,1.0033723488982023,1.0031690027540792,1.0029684972575363,1.002764372147989,1.0025475605004863,1.0023039482817622,1.0020092381260206,1.0016169208109418,1.001026063535784,0.9999775763839255,0.9976114536798804]","[1.008149115254125,1.0073724741154313,1.006723556337715,1.006171986664142,1.0056974516780315,1.0052846976239285,1.0049218632284842,1.0045995846318296,1.0043103396368636,1.0040479391826294,1.003807120588084,1.0035832007359908,1.0033717455200961,1.00316820197811,1.0029674128426573,1.0027628709241458,1.0025454265176879,1.0023008104851896,1.0020044101992078,1.00160900210505,1.0010117724796124,0.9999474549773104,0.9975270046995737]"
1.0_0.2_1.0_0.2_1.0_1.6_9,"[1.6164493199673013,1.5787169242203625,1.5407247259142582,1.502237684654681,1.4630427059699784,1.4229262294858789,1.3816569687035378,1.3389702147559446,1.294551239310914,1.24801542593705,1.1988822488347928,1.1465389805007078,1.0901875892533828,1.0287636924845964,0.9608076040297338,0.8842371346326212,0.7959588110168412,0.7054116177575598,0.6137415568561071,0.501766619983053,0.4117961445696919,0.39629614497846644,0.390080348408627,0.38857254815206227,0.38568287609884855]","[1.0045751011165363,1.004303231665698,1.0041110336376189,1.0039736503130654,1.0038761790933641,1.0038092508813505,1.0037667431365775,1.003744556610349,1.0037399482064409,1.0037511689155523,1.0037772840596377,1.0038181207336674,1.0038743295974573,1.0039475866427967,1.004041016541365,1.0042389071353788,1.0045288060842945,1.0048875656359257,1.005337582978296,1.005649082398471,1.005835761210245,1.0049801840404797,1.0037017867155837,1.0018106355997136,0.9962554737386341]","[1.0029165284130939,1.0026680357224405,1.002494397037824,1.0023748087036448,1.0022963995250298,1.0022510122063957,1.0022333769079348,1.0022400645158633,1.0022688852376338,1.00231854545226,1.0023884607479083,1.0024786724611066,1.0025898456976416,1.0027233502743336,1.0028814526318093,1.0031464988835426,1.003502010792569,1.0039180121499336,1.0044176688967066,1.0050055909331757,1.0052707188031305,1.0046400280714802,1.0035195178963152,1.001430074362211,0.9954554839405041]"
1.0_0.2_1.0_0.2_1.0_1.6_10,"[1.4266817694746927,1.3115525837280335,1.1796475347654645,1.0234990111454227,0.8326181328920985,0.6052865058727667,0.44340517263746443,0.3980098038565219,0.3856672204365459,0.3861519657859695,0.38742172050765666,0.38926326935304656,0.39178714419585814,0.39498626434385886,0.3983856069440837,0.40081632976870835,0.40150220873695563,0.40103093964814124,0.4000803148779573,0.3987871736540012,0.3969983432354527,0.3943072160155944,0.3896295954706984,0.3784211494510316]","[1.0135233997841577,1.0134685353217086,1.0137064621711018,1.0144063105494727,1.0158607931062686,1.0161849669754832,1.0143627415138503,1.0144107593051612,1.0123658367784407,1.011605096936945,1.010919893139208,1.010308959077316,1.0097733919197842,1.0093204836935286,1.008913279377476,1.008412985572201,1.0078164005263444,1.0072644557832708,1.0067242632691988,1.0061008251432493,1.0052527719397109,1.0038225146690691,1.0004756667954786,0.9852853707041186]","[1.0109795228599983,1.0109184464465362,1.0109831420321505,1.0111368578894429,1.0114385794022376,1.0119758812357216,1.0127904349754653,1.0127793329835826,1.0123108714463993,1.0115851720775106,1.010892638830304,1.010259268354909,1.0096744609458488,1.009130361946761,1.0086218050929363,1.0081442422643958,1.0076844122955781,1.0072155484116254,1.0067021514040786,1.0060858613956694,1.005236229057961,1.0037928378906975,1.000389319351453,0.984631975398141]"
