SimulationId,cohesion_degree,average_speed,average_direction
1.0_2.0_1.0_0.2_1.0_0.2_1,"[1.2769923189271146,1.248846285402534,1.2223103865484513,1.1970034876862576,1.172666333229687,1.149122066538227,1.1262496542131188,1.1039660697838456,1.0822143665073305,1.0609556913744926,1.040163937017447,1.0198221711174196,0.9999202868945598,0.9804535321782515,0.9614217380965272,0.9428292204855266,0.9246855215280849,0.9070075010008637,0.8898240299118779,0.87318636932665,0.857192146545602,0.8420433033357619]","[1.0395902496670986,1.0353611788688817,1.0314503260375025,1.0279842456949921,1.0249800646087766,1.0224047432779435,1.0202062324712193,1.018329070083192,1.0167215536890037,1.0153384942663692,1.0141417624048006,1.0130998208027768,1.0121868672699355,1.0113818989158943,1.0106678394916595,1.0100307839748308,1.009459370978707,1.0089442738403953,1.0084777938498177,1.0080535377545319,1.007666163068339,1.007311177095977]","[1.0386294453252347,1.034502723995709,1.0306615924231157,1.027244326755957,1.0242752144428784,1.0217257102601163,1.0195466527125736,1.017684474074629,1.0160887384920185,1.0147151192587733,1.0135260846839738,1.0124905194000982,1.0115829247148722,1.0107825203570633,1.0100723967610352,1.009438776483139,1.0088703982110978,1.0083580161251269,1.0078939994286127,1.0074720153689114,1.007086780921623,1.0067338735637323]"
1.0_2.0_1.0_0.2_1.0_0.2_2,"[1.0664179370846107,1.0559258008819052,1.0462305263892733,1.037155740914873,1.0285900158193992,1.0204633700623869,1.01273247101652,1.0053712714197787,0.9983650531137067,0.9917066113924173,0.9853937871819497,0.9794278489983501,0.973812410872404,0.968552688043102,0.9636549650477638,0.9591261969094136,0.9549736934349011,0.9512048554312736,0.9478269438151988,0.9448468705411148,0.9422710054751737,0.9401049966665764,0.9383536035927367]","[1.0396357181222076,1.035421789980055,1.031518366068234,1.0280550072393668,1.0250507299828373,1.0224736751772798,1.0202725255272564,1.0183922686118272,1.0167814748040813,1.0153951175374363,1.0141951614028095,1.0131501209307878,1.012234220034238,1.0114264664425796,1.010709785400413,1.010070268176296,1.009496546876917,1.0089792869962901,1.0085107815216194,1.008084628955395,1.0076954789216637,1.0073388313578884,1.0070108777887639]","[1.0393611293019875,1.0351799076966939,1.0312971321416469,1.0278473495761502,1.0248523407599328,1.0222818398284856,1.0200854803867359,1.018208835072938,1.0166008439285403,1.015216719607196,1.0140185850161205,1.012975061799804,1.0120604479986524,1.011253803871748,1.0105380928385344,1.0098994346734382,1.0093264834131728,1.0088099220088937,1.0083420579406108,1.007916502448802,1.0075279173578071,1.007171816061156,1.0068444091339184]"
1.0_2.0_1.0_0.2_1.0_0.2_3,"[2.3239673008151494,2.3122196559110564,2.301180837909434,2.2907625976837025,2.2808998904259887,2.27154561150004,2.2626662949284935,2.2542387613011265,2.246247568086131,2.23868309132207,2.231540085036436,2.2248165937894178,2.2185131224995014,2.2126319920832858,2.207176828691631,2.202152148974077,2.1975630147400222,2.193414738487119,2.189712627297266,2.1864617572607274,2.183666774921926,2.1813317301964092]","[1.0400224157273894,1.0357633177672034,1.031816276828788,1.0283138816342308,1.0252758696267676,1.0226701367149293,1.0204447688392702,1.0185440800809897,1.0169160065902827,1.0155149686599434,1.0143024669144496,1.0132466348783382,1.0123213871232477,1.0115054815693227,1.0107816420199454,1.0101357971041343,1.0095564472033856,1.009034150641383,1.0085611127280152,1.0081308597791125,1.0077379815603893,1.0073779279365114]","[1.0394946411196453,1.0352717666454514,1.0313518649940812,1.027870060089994,1.0248478824795872,1.0222544960833695,1.0200388880112752,1.018146017902083,1.0165242888730948,1.0151284627018649,1.0139202926865896,1.0128681016535879,1.0119459478719826,1.011132699875003,1.0104111679209822,1.009767349410002,1.009189800644448,1.0086691268363683,1.008197574542939,1.0077687094892602,1.0073771652205414,1.0070184562759739]"
1.0_2.0_1.0_0.2_1.0_0.2_4,"[1.3369509112248332,1.3030195465226755,1.270774436903644,1.2398803770486473,1.2101085909447664,1.181305400439461,1.1533707135403104,1.1262434564568156,1.0998918671504767,1.0743071969567386,1.0494998352341949,1.025497211295675,1.0023430711947277,0.9800979004211119,0.9588403825927921,0.93866984934706,0.9197096656566739,0.9021113491780947,0.8860588301880515,0.8717714557556524,0.8595029979574612,0.8495322650971906]","[1.03963246725931,1.0353963595391753,1.031479655229198,1.0280087875658557,1.025000709350494,1.0224222121162483,1.0202211011533673,1.0183417955279683,1.0167324982359638,1.0153479459367496,1.0141499511455057,1.0131069312282768,1.0121930485404564,1.0113872723505661,1.0106725044226181,1.0100348222485362,1.0094628504214174,1.0089472509307713,1.0084803157826367,1.0080556440326822,1.007667886719321,1.0073125455420766]","[1.038507743842483,1.0343757928374122,1.0305309550688784,1.0271110405672164,1.024140015340711,1.0215891132041033,1.0194090207247037,1.0175460654712278,1.0159497391979049,1.0145756649613251,1.0133862760805443,1.012350432753912,1.0114426192283985,1.0106420433967647,1.0099317876528269,1.0092980693983176,1.0087296245542077,1.0082172068206838,1.0077531876367716,1.0073312406502022,1.0069460975726021,1.0065933736528685]"
1.0_2.0_1.0_0.2_1.0_0.2_5,"[1.6489502999692722,1.6137356550230522,1.5806704721598428,1.5493761300109852,1.5195651765756548,1.491021603095799,1.4635842515573672,1.4371336860594022,1.411582157289597,1.3868660943299966,1.3629405748052583,1.3397753172024776,1.3173518494829106,1.2956616144841167,1.2747048716682694,1.2544903526601372,1.2350357379930386,1.2163691664661178,1.1985322022646168,1.1815850264851406,1.1656151755052284,1.1507520078649367,1.137190145423813,1.1252252869742523,1.1153001727604697]","[1.040103591024069,1.0357705665735686,1.031775818736229,1.0282432495788496,1.0251867240294472,1.0225702079695367,1.0203391698386646,1.018436183009342,1.0168080252990097,1.0154083446387807,1.014198125129774,1.013145153665194,1.0122231113630356,1.0114105984117785,1.0106902318139854,1.0100478678638,1.0094719580882943,1.0089530280651116,1.0084832614848689,1.0080561707783198,1.0076663372351722,1.0073092060895439,1.006980924704573,1.0066782143866142,1.0063982683159693]","[1.0386468051063569,1.0344514199745785,1.0305599064806956,1.027105611265912,1.0241091560451576,1.0215393226333493,1.0193450202604313,1.0174712954516458,1.015866718481378,1.0144862491952211,1.0132918423560116,1.0122520113669227,1.0113409876843795,1.0105377935480047,1.009825373714481,1.0091898422932817,1.0086198563551816,1.0081061077764633,1.0076409171520606,1.007217912209588,1.0068317746328708,1.0064780419539363,1.0061529548551733,1.0058533466750037,1.0055765951685052]"
1.0_2.0_1.0_0.2_1.0_0.2_6,"[1.46878618278203,1.4422136441899007,1.4172641530242365,1.393681080228182,1.3712950766029965,1.3499964270514038,1.3297166539041183,1.3104162363299563,1.292076365604216,1.2746933585049904,1.2582748154034964,1.2428369148984917,1.2284024369374174,1.2149992373594916,1.202658982853143,1.1914160127366529,1.1813062338901332,1.1723659853046944,1.1646308343013043,1.1581342904970486,1.1529064462568968,1.1489725692549793]","[1.0395921910543184,1.035379104914861,1.0314774644945492,1.0280162873794225,1.0250143108346779,1.0224395357658662,1.0202405786377835,1.0183623994917983,1.0167535609819047,1.0153690384790952,1.0141708027672611,1.013127376028391,1.012212989903761,1.0114066593035667,1.0106913158733515,1.010053056463368,1.0094805179888686,1.0089643700551822,1.0084969091418428,1.008071736692383,1.0076835047648325,1.007327715152913]","[1.0385755699487689,1.0344347738233985,1.030583549023978,1.0271587243215468,1.024183744023404,1.0216295523717498,1.0194466652078908,1.017581301879059,1.015982880249519,1.014606969526946,1.0134159617782146,1.012378684500817,1.0114695954627948,1.0106678808677292,1.009956605280839,1.0093219715303132,1.0087527038825204,1.0082395472964323,1.0077748679862961,1.0073523400421176,1.006966708666729,1.0066136487469441]"
1.0_2.0_1.0_0.2_1.0_0.2_7,"[2.1858811425754956,2.1550097421554586,2.1258639636579364,2.098163339167239,2.0717064988919613,2.046349602229258,2.021990933278128,1.9985599818048196,1.976009740660949,1.9543112938495004,1.9334500350932213,1.9134230546391298,1.894237376844434,1.8759088368275745,1.8584614625681186,1.8419272876746742,1.8263465645950703,1.811768379047408,1.7982516783568978,1.7858667035951623,1.7746967267025933,1.764839787058218]","[1.0396337603948214,1.035390542621667,1.031469308607212,1.02799559784829,1.0249857896757537,1.0224063056247785,1.0202047099793414,1.0183252628872066,1.016716061050078,1.015331768896853,1.0141341490171858,1.013091583651375,1.0121782099964782,1.0113729789872525,1.010658778810782,1.0100216767603647,1.009450289675814,1.008935273596854,1.0084689159344329,1.0080448121860939,1.0076576106431314,1.007302810888619]","[1.0382123215898982,1.0340920790345232,1.0302578589697635,1.0268473869556176,1.0238846697034496,1.021341040456481,1.019167306117084,1.0173099153549898,1.015718472060482,1.0143486985887074,1.0131631139714563,1.0121306513249704,1.0112258564650314,1.010427989135152,1.0097201754493876,1.0090886698537367,1.0085222399564924,1.0080116670473043,1.0075493474733435,1.0071289793439242,1.0067453240149524,1.0063940552564907]"
1.0_2.0_1.0_0.2_1.0_0.2_8,"[1.1936081529424747,1.172079731567823,1.151211911360393,1.1309110888678184,1.1111018842857532,1.0917242911036769,1.0727308020954802,1.0540838746618746,1.0357538322249562,1.0177171851732942,0.9999553142236381,0.9824534514772824,0.9651999008838731,0.948185451613177,0.9314029517240623,0.9148470255713935,0.8985139398737866,0.8824016592713756,0.8665102061154757,0.8508426187973465,0.8354073090487759,0.8202243046708746,0.8053448787016851]","[1.0400498101153635,1.0357865480608037,1.0318355419960399,1.0283296015380738,1.0252885285735425,1.0226802067143956,1.0204526761616026,1.0185501943278326,1.0169206408062121,1.0155183843343032,1.01430488068929,1.0132482253960287,1.0123223013102334,1.0115058400990966,1.0107815439187227,1.010135323562567,1.0095556646949801,1.0090331134546455,1.008559865011503,1.0081294371853071,1.0077364125599488,1.0073762348672788,1.0070450476387887]","[1.0394498785518196,1.0352201463884163,1.0312949568438357,1.0278091014506319,1.0247838332062882,1.0221880942584924,1.0199706989149655,1.018076474097154,1.0164537217810934,1.0150571269320534,1.0138483845457456,1.0127957731371307,1.0118733172167442,1.011059859529347,1.0103381905930702,1.0096942926996395,1.0091167106483314,1.008596041039754,1.0081245242769348,1.0076957222600655,1.0073042673339496,1.0069456759134503,1.006616261029947]"
1.0_2.0_1.0_0.2_1.0_0.2_9,"[1.8175246536544893,1.7923543552280292,1.7688620974352365,1.7467052767385727,1.725658842302759,1.7055748337324137,1.6863563172140839,1.6679405358763801,1.6502879736415703,1.63337523256707,1.6171903890881638,1.6017299853817069,1.5869971313035551,1.573000406806636,1.5597534095107006,1.5472749204759817,1.5355897917944268,1.5247308201164362,1.514742082305452,1.5056844473104063,1.4976440028779963,1.4907429908529195]","[1.0391544384074418,1.0349728706569308,1.0311088583497452,1.0276852688859228,1.0247181926355766,1.022174696605758,1.0200032800621246,1.0181491506616687,1.0165612569532798,1.0151949877841235,1.0140127041062446,1.012983274696364,1.012081229214628,1.01128583418358,1.0105802315826253,1.0099506932726958,1.0093860016215448,1.008876947273403,1.0084159277277902,1.0079966290906721,1.007613774736183,1.0072629269217288]","[1.0380540205524011,1.0339915721807467,1.030205280298806,1.026834253665994,1.023903922761917,1.0213869248182867,1.0192351862754663,1.0173960802126176,1.0158199554826564,1.01446312585799,1.013288575836503,1.012265603345833,1.0113690398667838,1.0105783691619639,1.0098768935655547,1.0092510066941394,1.0086895864994292,1.0081835019795566,1.0077252190973338,1.0073084905999852,1.006928119168583,1.0065798063209892]"
1.0_2.0_1.0_0.2_1.0_0.2_10,"[2.079949825377773,2.0643609351248973,2.0496471163261627,2.0356672469861783,2.022319192521228,2.0095292460739445,1.997244410085375,1.9854267950384923,1.9740495712436446,1.9630940458042083,1.952547548406136,1.9424018973945727,1.932652285121057,1.9232964735162255,1.9143342329782544,1.905766997531097,1.8975977598175742,1.889831320562238,1.8824752224493964,1.875542317607923,1.8690580557482772,1.863084777382965]","[1.0396768624548536,1.0354143117341397,1.0314799550112892,1.0279974060438797,1.0249816902381421,1.022398293360048,1.0201941392984268,1.0183130523047974,1.0167028331087864,1.0153179452673193,1.0141200149146672,1.0130773314222137,1.012163968630039,1.011358834139359,1.0106447864333112,1.010007872418309,1.0094366949494618,1.008921900507354,1.0084557700226775,1.0080318946674733,1.0076449199216722,1.0072903436450793]","[1.0389713395821678,1.0347652944914236,1.0308715289777315,1.0274189054525624,1.0244257480112837,1.021859696331594,1.0196691222778587,1.017798845983152,1.0161973662535335,1.0148196443377813,1.0136276669436612,1.0125899888473604,1.0116808823962407,1.0108794061244457,1.0101685352691447,1.009534408757556,1.0089657035627737,1.0084531275501278,1.007989014604193,1.0075670047966836,1.007181794836011,1.0068289513389668]"
