SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_3.2_0.2_1.0_0.2_1,"[1.547458875202049,1.5187262358803026,1.4905707799640804,1.4629770440330314,1.435944100094404,1.4094862584987355,1.3836363767125477,1.3584524087555145,1.3340279323665432,1.3105068933308894,1.2881009215197092,1.2671032470893022,1.2478864310285305,1.2308660924807395,1.2164206642275273,1.204786492616715,1.1959804224691037,1.189799523714499,1.1858756824123102,1.1837582440910068,1.182961280352552]","[1.0027337274344916,1.0024617043069384,1.0022352260251135,1.0020427260484772,1.0018757676269843,1.0017277997425553,1.0015933007798785,1.001467126426678,1.0013439972485842,1.0012181869195533,1.0010836316780185,1.0009347966276076,1.0007684010674747,1.0005851356362545,1.0003893075697798,1.0001850800013,0.9999734340689193,0.9997656179242282,0.9995182727760739,0.9991904265537827,0.998715129798881]","[1.001518387997589,1.0012662315529461,1.001055372709095,1.0008756338475495,1.0007198027957611,1.0005825884368893,1.0004599672772287,1.0003487457080866,1.0002462363390558,1.0001499818026065,1.0000574760826906,0.9999658436005205,0.9998714486191002,0.9997694229138597,0.9996530956479566,0.9995132281563318,0.9993389128888545,0.9991318457780018,0.9988380775617017,0.9983965517795081,0.9976901257574715]"
1.0_0.2_3.2_0.2_1.0_0.2_2,"[1.2531795603853015,1.24501516073816,1.2376549141330007,1.2311401253920033,1.2254930182422485,1.2207045365567222,1.2167300621461066,1.2134928463728882,1.2108920398200536,1.2088115170231926,1.2071268380215028,1.205708955366141,1.2044226174800676,1.203111189458518,1.2015986323985604,1.1996643154747841,1.1970082991071371,1.193222011160795,1.1877965053322002,1.1802246822415028,1.1703203069275698,1.1587519853212729,1.1476327245167806]","[1.0014591214237614,1.0012654167415227,1.001096901765555,1.000947792441028,1.0008144907650476,1.0006940074597672,1.0005831673908399,1.0004785431001504,1.000376692631383,1.0002743189233674,1.0001682685214737,1.0000554683310878,0.9999422244520277,0.9998359528529095,0.9997189433474365,0.999591048881384,0.9994558501389609,0.9993223185736404,0.9992073896681932,0.9991517163193085,0.9991007457729566,0.998930873947036,0.998262672476805]","[1.0011588974095251,1.0010039747788906,1.000874167518722,1.0007618783179137,1.0006615011307989,1.0005686625945345,1.0004797696362036,1.0003917169703413,1.0003016704234058,1.000206879440126,1.0001044944179605,0.9999913757529543,0.9998731879706902,0.9997557532322622,0.9996181905211008,0.9994543453357141,0.9992570341968392,0.9990175714735731,0.9987287508156507,0.9984098300791071,0.9980133925896872,0.9974950001529563,0.9966799050139616]"
1.0_0.2_3.2_0.2_1.0_0.2_3,"[2.3464016087835544,2.335446214457405,2.3248932798323954,2.314723560002144,2.3049125369856474,2.2954454329322096,2.2863131738953544,2.2775082912565487,2.2690244815062472,2.2608562254050177,2.252998911926251,2.2454566279060018,2.2382274886575173,2.2313035930867686,2.2246749611238106,2.218328406682179,2.212245894481286,2.206402265843631,2.200762104347772,2.19527555938511,2.189873389781297]","[1.0025089488912597,1.0022422125633046,1.0020187541932892,1.0018362742465283,1.0016938388226024,1.0015686970677662,1.0014569066888537,1.001355679433883,1.0012627569141095,1.001176239307318,1.001097391305866,1.0010307549026578,1.0009652320267888,1.0008990147028896,1.0008304563218626,1.0007576419817044,1.0006782540620076,1.000589411190232,1.0004874935353332,1.0003680282519605,1.0002258869782577]","[1.0020722479950819,1.0018085915900397,1.0015874338070658,1.0014065835942692,1.0012651784745645,1.0011405411425236,1.0010287651275331,1.000927079737664,1.0008332274201304,1.0007452916070685,1.0006644990381557,1.000595323972654,1.0005265624233854,1.0004562409428845,1.000382450662277,1.0003028545126953,1.0002144390785908,1.000113140651014,0.9999932546359076,0.9998464702305295,0.9996602434302069]"
1.0_0.2_3.2_0.2_1.0_0.2_4,"[1.4957640412459265,1.4596104670286985,1.4244276576825319,1.3902493392929733,1.3571172614130291,1.3250676510702422,1.2941390055103894,1.2643825861856783,1.2358772990306832,1.2087615381094263,1.1832716055097623,1.1597775284526055,1.1387624307789754,1.1207378191444552,1.1060939808908106,1.0949386243165586,1.0870096259781397,1.081720708356214,1.0782751569812854,1.075779448380509,1.0733438994368847]","[1.0013113516777936,1.0011135680979248,1.0009492587171762,1.0008094904188198,1.0006954906025836,1.0006368359577058,1.000593087123039,1.0005590188933846,1.000530145518411,1.000500049420561,1.000461845796623,1.0004148397325379,1.000338296296715,1.0002233885781209,1.0000671467205984,0.9998728228556908,0.9996092796013898,0.9992502308204854,0.9987485442723838,0.9980071288702224,0.9968316533384474]","[1.0000285313775303,0.9998649752419441,0.999731662526832,0.9996202195559464,0.9995319462115824,0.9994961707217194,0.999472320729053,0.9994556957865497,0.9994435025216694,0.9994325641326313,0.9994206721501886,0.9994121893476521,0.9993897041137745,0.9993438414946073,0.9992672564722913,0.9991570498556841,0.998973867980226,0.9986772339759105,0.9981991536580322,0.9974135476052816,0.9960564256960642]"
1.0_0.2_3.2_0.2_1.0_0.2_5,"[1.7594148830800258,1.7239839508765644,1.6892050047073468,1.6550862014834564,1.6216463961235132,1.5889139070753204,1.556924895103823,1.525720990091388,1.495345909276201,1.4658411857800913,1.4372419073555325,1.4095746492554209,1.3828733883613913,1.3571801666922951,1.3325570833904108,1.30913567648008,1.287162672982419,1.2670365842688767,1.2493025891379093,1.2345603878131106,1.2232649725689981,1.2154892796578953,1.210797218360738,1.2082822213605162]","[1.002834193644141,1.0025504441097637,1.0023138030236887,1.0021125262942747,1.0019381233300484,1.001784246471432,1.0016460362698898,1.0015197441829313,1.0014025197241314,1.0012922605311751,1.0011874118770332,1.0010884021873223,1.0010176343241475,1.0009514378765494,1.000882795248573,1.000804044855519,1.0007047278930084,1.0005725526581508,1.000395625761599,1.000164020905923,0.9998653138395401,0.9994695268583229,0.9989059504226894,0.9980344590395879]","[1.0015202881700906,1.0012510201145262,1.0010277352779764,1.0008393965968492,1.000678165895733,1.0005382862374286,1.0004153865946026,1.000306029125332,1.0002074015773954,1.0001170999099327,1.0000329682852656,0.9999547673093152,0.9999045799433096,0.9998593785261661,0.9998143106648939,0.9997655519724444,0.9997074998225866,0.9996315263546347,0.9995239013221514,0.9993623113519374,0.9991095218607497,0.998699541027411,0.9980005232279764,0.9966880246081373]"
1.0_0.2_3.2_0.2_1.0_0.2_6,"[1.602978007414659,1.5717876271299251,1.5415682266633512,1.5123563994637998,1.4842108542244985,1.4572101984208794,1.4314510615654323,1.4070460019377795,1.3841209786831459,1.362812716734157,1.3432668133160566,1.3256370891058944,1.3100883595259991,1.2967896882073966,1.2858696918187682,1.277361766327283,1.2711161766636376,1.2667204104469652,1.2634661998047114,1.2603133877261172,1.255641645679771]","[1.0019976558780523,1.0018124701009865,1.001660012140866,1.001530815483346,1.0014177789970806,1.00131527168305,1.0012186765022426,1.001124240396268,1.0010290754951376,1.000931021847568,1.0008279825551614,1.0007165761678045,1.0006100297362335,1.000487524601644,1.000328142173749,1.0001163538976166,0.9998306236174905,0.9994261823373787,0.9988057311820558,0.9977723755708359,0.9959559656455784]","[1.0007442701011073,1.0005739679355823,1.0004345250359488,1.0003181143376263,1.0002191799817572,1.0001335835592309,1.0000580562735777,0.9999898156206193,0.9999262693974501,0.9998647606698319,0.9998023120292194,0.9997352964744521,0.999678197627418,0.9996124958343613,0.9995171496613748,0.9993686609431636,0.999127040305965,0.9987205313072346,0.9980059237618519,0.9966413562063604,0.993522548826722]"
1.0_0.2_3.2_0.2_1.0_0.2_7,"[2.2833075065900794,2.2482215835422585,2.2139355294556102,2.18045516473289,2.1477999625991284,2.116001624614147,2.0851031112570473,2.0551577861283095,2.026228350061577,1.998385278734237,1.971704591074306,1.9462650195427904,1.9221450387703485,1.8994206474444515,1.8781650650426183,1.8584485650226505,1.840342591716044,1.823935025726049,1.8093311831298902,1.7966505248983045,1.786011450610781,1.7775059808289897]","[1.002018676418488,1.0018310588689718,1.0016779323258163,1.0015503539780015,1.0014419637634766,1.0013480740396727,1.0012651190153332,1.0011903164022105,1.001121461296562,1.001056804495096,1.0009949813904115,1.0009349628418565,1.000876003712581,1.0008175747177086,1.000759281442501,1.0007175065976308,1.0006810034195173,1.0006438914791855,1.0006055350909218,1.0005661386981688,1.0005275013018307,1.0004976054341808]","[1.0003468417564094,1.0001774794600513,1.0000384481010114,0.9999220800100087,0.999822971809467,0.9997371707673857,0.9996616776191732,0.9995941309768199,0.999532601739386,0.9994754584367579,0.9994212816265116,0.9993688139914022,0.9993169355233011,0.99926465170769,0.9992110787747119,0.9991720899998245,0.9991358857875673,0.9990957500687487,0.9990494349481006,0.9989940204740211,0.9989257563977452,0.9988437226954948]"
1.0_0.2_3.2_0.2_1.0_0.2_8,"[1.2964038421093196,1.2847619827769599,1.2736562795253392,1.263048308594236,1.2528710175342233,1.2430624949995266,1.233570488955809,1.224350363138844,1.2153733975704086,1.2066364923257413,1.1981726830796655,1.1900611545905213,1.1824335649124436,1.1754705039594167,1.1693790923837115,1.1643442768121663,1.1604583068721255,1.1576541388267465,1.155679687852953,1.1541255684977805,1.1524682882696848,1.1500241000263618]","[1.001523445382246,1.0014070537356887,1.0013109037179144,1.001240451862614,1.0012118795025724,1.001192673150228,1.0011794169501198,1.0011697197042895,1.0011610175541745,1.001150326494384,1.0011340155331605,1.0011076486130743,1.0010660086068008,1.0010034265584573,1.000914329780493,1.0007933173625614,1.0006333637849878,1.0004209148035532,1.00012747568433,0.999695059410905,0.9990087729465451,0.9977707009948702]","[1.0011419698490784,1.001024841522503,1.0009254816059872,1.0008492234761723,1.0008122419189882,1.000782137122694,1.0007557282396458,1.0007311113510267,1.000706561027684,1.0006803825190973,1.0006507490469363,1.000615483099511,1.0005717382790187,1.0005155252685736,1.0004410044304624,1.0003394164501302,1.0001973602939014,0.9999936384796815,0.9996925595837947,0.9992279875271025,0.9984680364845371,0.9970604432935316]"
1.0_0.2_3.2_0.2_1.0_0.2_9,"[2.019273554635652,1.9876052390041725,1.9569222066708598,1.9272056987000343,1.8984625324418363,1.8707198303679076,1.8440196007272778,1.818412790174674,1.7939538720186374,1.770699581321146,1.7487188736554657,1.7281245699732817,1.7091360967815317,1.69215516210337,1.677727346725801,1.6661896185178686,1.6573031326521992,1.6504773697660824,1.6451978226363633,1.6412016334656816,1.638455548694791,1.6371149819172301]","[1.0014362413985864,1.00130976235437,1.0012042621769512,1.0011117822644882,1.0010276029511653,1.000948479044785,1.0008724696043914,1.0007988944982804,1.0007281681900824,1.0006613197765226,1.000599239494415,1.0005419859224634,1.0004885216356452,1.0004369150309205,1.0003847034420823,1.0003290880931668,1.000266808311949,1.0002033695353645,1.0001371951177993,1.0000438902674202,0.999902423301943,0.9996742269775316]","[0.9998140263446773,0.9997249028053584,0.9996523398048349,0.9995907294140955,0.9995370711458884,0.9994891657352489,0.999445277969032,0.9994039259627682,0.9993637429853243,0.9993233874787177,0.9992814852585798,0.9992365880204319,0.9991871303414712,0.9991313683257033,0.9990672860844972,0.998992454149862,0.9989038073734026,0.9988070076197655,0.9987010114981911,0.9985632578663788,0.9983770944822977,0.998110841209089]"
1.0_0.2_3.2_0.2_1.0_0.2_10,"[2.1389372881620607,2.1209927100660475,2.103526512617702,2.0865396618082928,2.0700326909950433,2.0540028534646098,2.0384419134148044,2.0233349605377358,2.00866278785242,1.9944220064165392,1.9805913484479878,1.9671413912496376,1.9540457512290197,1.9412846070659036,1.9288485851364698,1.916743566430029,1.9049969586830824,1.8936657876163623,1.8828464520771224,1.872685387794346,1.8633910057855698]","[1.0022717448069638,1.0020491138930967,1.0018627147065637,1.0017037459471894,1.0015661347927705,1.0014456046101228,1.0013390594811038,1.001244168364178,1.00117018954537,1.0011268232655246,1.001092304166065,1.0010653547356971,1.0010454772623922,1.0010325821127417,1.0010270198985298,1.0010295643896416,1.0010413019107804,1.0010633637546191,1.001096438514248,1.0011412813158613,1.0011965190062484]","[1.0015496618732227,1.0013449005832407,1.00117473349778,1.0010305626733054,1.0009062194772658,1.0007971205852462,1.0006997535225164,1.0006113525680385,1.000540774212912,1.0004973048998207,1.0004587319359004,1.0004232270983184,1.000389517045874,1.0003564289115456,1.0003228738991723,1.000287840161344,1.0002503963722522,1.0002097055287391,1.0001650293880675,1.0001168467857002,1.0000646903240935]"
