SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_0.2_2.8_0.2_1,"[1.4280002409780532,1.3924046596350732,1.3570941281052888,1.3218716961354402,1.286324475207849,1.2500612264976998,1.2166553213925817,1.1835436292572237,1.1507542561037378,1.118353449347794,1.0862069245688915,1.0540665280409158,1.0214536303342936,0.9873620644580543,0.9494537724293532,0.9007379388960872,0.798961525746881,0.7657150210046488,0.7657708604670634,0.7642887560718234,0.7632818071515024,0.47083864663862635]","[1.0240320692578118,1.071153470333184,1.1080145629502915,1.132020564898012,1.1477872856141318,1.7202609880023085,1.4456674956905942,1.4058115770346498,1.3759348839108652,1.3723773203509906,1.376193695804469,1.377254743480675,1.3768369478606546,1.3763348378747373,1.3756432393733253,1.374204072617807,1.4380137035443352,1.7502767522228708,1.6741761300367421,1.6988683522395385,1.7195834282250533,1.9171501098217534]","[1.0013620444593687,1.001153607612947,1.001007859847658,1.0009316068247693,1.0009821100241572,1.0016890437475743,1.0016115622644037,1.0014276309473278,1.001264756407471,1.001123622011605,1.0010011538915315,1.000895524352837,1.0008093778173577,1.0007500988780569,1.0007364924717765,1.0008253404865677,1.001293294263952,1.0018474721212836,1.001788325986922,1.0017162096079901,1.0016438584851626,1.0019608621652958]"
1.0_0.2_1.0_0.2_2.8_0.2_2,"[1.153760972652584,1.1372736782687027,1.1227955435300667,1.110325581546156,1.0974156157256179,1.0846221177318014,1.0713721014156354,1.0574611920218504,1.0423226211634897,1.0246799659354748,1.0009303266031986,0.9504286271087942,0.9404628881286046,0.9410904337628239,0.941982051475956,0.9427765468270112,0.9434302032771024,0.9440021966306522,0.9445323172923235,0.9450338156754888,0.9455165168136019,0.9459791440393349,0.9464049741133536]","[1.0913507772334334,1.0506692430606193,1.007074324967739,1.0318472821585192,1.1765257838049632,1.1147366175124147,1.1555185616360042,1.2083545928173978,1.228574067081754,1.2247841488400577,1.1914521908932805,1.2991812246280043,1.4474963192876842,1.413457358873511,1.303919368786882,1.3062281411673486,1.359298582129916,1.3968758230580736,1.4219622567597257,1.4332686482696364,1.4291621893755273,1.4098511690581876,1.3761385479093005]","[1.0016604646379863,1.001896425072671,1.003298411541994,1.003218909063372,1.0028938948461643,1.0026477131755092,1.0024266586957145,1.002240070508354,1.0020841919681707,1.0019553058979365,1.00186151369954,1.001944657335163,1.0020373638209732,1.0019332815711344,1.0018333964825867,1.0017490084782534,1.0016694660565257,1.0015948623437914,1.0015252458745414,1.0014594638049874,1.0013965240419394,1.0013339693342014,1.0012619455806067]"
1.0_0.2_1.0_0.2_2.8_0.2_3,"[2.287171594118071,2.261060215769119,2.2392791229245184,2.2290617405104833,2.2192914156195496,2.209942000955184,2.2010310398502124,2.1925730784905015,2.1845629264467497,2.1770157487459785,2.1699367937345397,2.163329455080155,2.1571985480806277,2.1515501527586234,2.1463914070986587,2.1417309968567695,2.13758022411002,2.133955144321429,2.1308815041771645,2.1285070599097398,2.127717422171771,2.1271385644443623]","[1.0165520613756687,1.021354065518111,1.3576009529721822,1.2690835306158883,1.2696483346704834,1.2470261647986445,1.250746646508258,1.25577592336584,1.2553764750744139,1.2546314469776294,1.254650124399706,1.254769783295454,1.2548590204383996,1.254973164711402,1.2551117762956623,1.2552706170974122,1.255457047591973,1.2556865326846094,1.256022159368356,1.2566481068334918,1.2929130997640068,1.3028265335440632]","[1.0026162898251847,1.0025758828883227,1.0031584981189674,1.0028519860312632,1.0025781951261687,1.0023432333176225,1.002143756141413,1.0019699227741214,1.0018290366824942,1.0017178403574198,1.0016232861237673,1.0015429916950882,1.0014759267137692,1.0014218490446036,1.0013814226062787,1.0013563729548682,1.0013507204313377,1.001375387069929,1.0014662881797496,1.0019899643556702,1.002114610370399,1.0019954392052395]"
1.0_0.2_1.0_0.2_2.8_0.2_4,"[1.476781972295443,1.435976698670991,1.3952126691432931,1.3543555815419235,1.3132444494002935,1.27170275209109,1.2296420333257865,1.1877166706960547,1.1452952881124756,1.1002411605091509,1.0494063319797458,0.9808699167794366,0.9136696619004077,0.8816620040790664,0.8428076561081564,0.7840393873980684,0.6649477428014073,0.661991729848186,0.6599087816180498,0.6586812564263633,0.6571813566657634,0.6558590725938274]","[1.0015493940289215,1.0014113997080218,1.001328263883222,1.001314963428546,1.0014664401526434,1.002012113712598,1.0057230654126603,1.203018382234356,1.108418641809465,1.0156973617855332,1.018932039716018,1.1016287068962647,1.0998844032165267,1.325049380843852,1.3420848667952163,1.347496722182003,1.2110699315026192,1.6553454840737558,1.6852901944593497,1.6066560212616405,1.6506231863816556,1.6708957596760734]","[1.000037029242925,0.9998801160486683,0.9997558612703823,0.9996635692716422,0.9996496404840374,0.9997216423983872,0.9999115371191287,1.000593595907257,1.000675811732186,1.0006272729914096,1.0006410287030234,1.0007576614035387,1.0010325983078527,1.0010217783362636,1.0010582487991004,1.0012017594890072,1.0019806414669372,1.0021702859140633,1.0020640156448126,1.0019784384144446,1.0018901646666094,1.0017893275969418]"
1.0_0.2_1.0_0.2_2.8_0.2_5,"[1.7226904480899226,1.686169751832022,1.6502238194331045,1.614829672534298,1.5799725724413545,1.5456346672317387,1.511785677234999,1.4783780404122902,1.445346092797715,1.4126044871409957,1.380035671978762,1.3474458093985477,1.314433986643438,1.2799127003356292,1.2390516944220389,1.2141838464406327,1.1882793328914207,1.159888397961172,1.1269109674166966,1.0817408584696895,1.074426982810047,1.0696974741317826,1.065984046832493,1.0631469606875288,1.0611332439003696]","[1.0707277312521293,1.106017874399085,1.1275477748094924,1.1342593905888703,1.1258538011680927,1.1026682730711592,1.0657607789662287,1.018978844786952,1.0125765142198244,1.0594915230245543,1.0981709868447733,1.123432248481104,1.134202619102189,1.1311008405581713,1.387058923997167,1.2639464091412584,1.0824222499842266,1.1410158484838036,1.1909438714340423,1.3779493035482258,1.5065602195991343,1.5258172005795603,1.50808212644785,1.4948570889324837,1.467275875727596]","[1.001250253684794,1.000966974599505,1.000735079952394,1.0005424840370352,1.0003809003295725,1.000244465029392,1.0001288931598395,1.0000309793525362,0.9999483250751533,0.9998792391893432,0.9998228222790259,0.9997793488761373,0.9997759209976028,0.9998686283041028,1.000280298094584,1.000585426870154,1.000562914523203,1.0005868824765196,1.0006779437288138,1.0010598588478867,1.0013675730935,1.0013010003808147,1.0012236456884849,1.001122819537653,1.0008562554027511]"
1.0_0.2_1.0_0.2_2.8_0.2_6,"[1.6088818041046022,1.5768609112190133,1.5454846507399733,1.514755430082094,1.4846808586982374,1.4552581733151733,1.426455577344996,1.3981884002306235,1.3702803358297106,1.3423799835769867,1.3137296715363234,1.2822998288808833,1.2388223554802535,1.2069740425612383,1.1985456278525262,1.1907870512372734,1.1835712355712373,1.1769966450360692,1.1711453582212035,1.1660887988076378,1.161884539813031,1.1585212401668339]","[1.0785049725598863,1.033576148462393,1.0036787175177968,1.0469144557789505,1.0887086618114732,1.1177292649840145,1.1323520768783277,1.132029297153471,1.1168694953825686,1.087743338417673,1.04705244534834,1.007127369656889,1.038747978948859,1.1246164138005796,1.2731822794948726,1.3288451190502895,1.2930930375684204,1.2813892622848497,1.2847776731104308,1.2858906046208092,1.285459645524513,1.285986145386836]","[1.0014079863490832,1.0011212212322727,1.0008855454677987,1.000688140772105,1.0005204167776274,1.0003766360520427,1.0002531125094114,1.00014783916347,1.0000605984268947,0.9999938711208965,0.9999557377591675,0.999969910782845,1.000130014788521,1.0003721199738842,1.0003387640890273,1.0003111783083214,1.0002848510507893,1.0002602824075217,1.000235951019076,1.0002078064624662,1.0001584176727834,0.9999314670306025]"
1.0_0.2_1.0_0.2_2.8_0.2_7,"[2.2635528565944325,2.2275798810689698,2.1924685486013322,2.1582063516258527,2.124791987641381,2.0922295851674098,2.060526180396258,2.0296921511685713,1.9997437234438649,1.9707058584376838,1.9426138524798042,1.915512582588093,1.8894533006201955,1.864488877608236,1.8406690267910264,1.818037045212201,1.7966289856707676,1.7764751014602986,1.7576022219801495,1.7400347115228225,1.723790992898173,1.7088723508143708]","[1.003196630003907,1.0437908208652966,1.0863430769194005,1.1163267729268829,1.131936208705456,1.1325725319284736,1.1181704896160862,1.0892906983096837,1.0475428386919385,1.0033766600678617,1.0312260219360152,1.0762854997251767,1.1097153154402866,1.1290126521996142,1.1333306869288666,1.1224885340385202,1.0969031796311746,1.0578514424684502,1.0109687092912367,1.0196166241455271,1.0661725962182724,1.1026974734670811]","[1.0011544727580846,1.0008519596074117,1.0006034556813481,1.0003957436223012,1.0002198924183414,1.0000696636650326,0.9999405346431709,0.9998291044050689,0.9997327091739063,0.9996491735197901,0.9995766572647169,0.9995135687196219,0.9994585241319178,0.9994103398344963,0.9993680471234802,0.9993309216216109,0.9992985192423033,0.999270709902004,0.9992476986564993,0.9992300245325143,0.9992185365359921,0.9992143848187661]"
1.0_0.2_1.0_0.2_2.8_0.2_8,"[1.0419785397487655,1.0204157131066338,0.99711012808513,0.9704728611736124,0.9366317562262211,0.8803870872757328,0.7901661106501342,0.7832466500959961,0.7762522300331383,0.7694614278255087,0.7630012852609898,0.7569459507423487,0.7512967594866924,0.7460442924848848,0.7412044321089974,0.7367937595100142,0.732824326304885,0.7292880031508476,0.7261463182274299,0.7233580157351975,0.7209139919961048,0.7188533830850736]","[1.2542088113323302,1.276857966170264,1.282387372799434,1.2791044845413766,1.2746134358813503,1.2677703081633087,1.6496652765830941,1.601345489434627,1.7848561281244373,1.7625993474782657,1.7465427249366474,1.7136565434726727,1.6763030595062218,1.6526421225370456,1.6535502432401845,1.6775928206889705,1.7102365480686963,1.7359259163252851,1.743918820715453,1.7359067593637925,1.724266154339506,1.7209701553401247]","[1.0040434027001655,1.0035927078517946,1.0032370495723386,1.002969514379664,1.002786331393298,1.0027423784170426,1.003269655414342,1.0030775326985875,1.0028924497295333,1.0027091311415735,1.0025462808038996,1.002398133217577,1.0022626068581508,1.0021382377413024,1.002023481500134,1.0019171213193157,1.001818176761065,1.0017257986968606,1.0016390406310136,1.0015567533938048,1.0014769289283987,1.001395108346926]"
1.0_0.2_1.0_0.2_2.8_0.2_9,"[1.9699482943424447,1.9341693709370056,1.8983453128778145,1.8641661855610878,1.8316162579478512,1.799785566960658,1.7686580989812384,1.7381886232115111,1.7082777119076806,1.6787810034805655,1.6494137004314986,1.619590800994472,1.5878309584634407,1.5484808138647423,1.5005058126477784,1.4903544691553567,1.4818039495297655,1.47425752075775,1.4676179110385967,1.4619368630188263,1.4571839905332118,1.4533670433481958]","[1.0532257992992409,1.0085393723749503,1.026193194240229,1.5151533550958514,1.4000095880240524,1.3290498124294265,1.3359484897516722,1.3430243055990627,1.3445827208820802,1.3456764155024261,1.346718272091995,1.348284821694191,1.3522931090892178,1.3724864630009352,1.3452338524671077,1.5630300398766825,1.6793021154136845,1.69567232919776,1.6933369495652475,1.6799195422862212,1.662155389163092,1.6457433580897323]","[1.001376572912873,1.0012190209173646,1.0013035436521631,1.0021426380556477,1.001849586084211,1.0015980941183131,1.0013835314428345,1.0011928600427922,1.001024189586736,1.0008742161441626,1.0007393186945788,1.0006347358937409,1.0006009695444935,1.0006581330935647,1.0011915835202605,1.0011314609385695,1.0010403253118132,1.0009532653181341,1.0008721541981345,1.0007944961575683,1.0007202445036294,1.0006481821671769]"
1.0_0.2_1.0_0.2_2.8_0.2_10,"[2.103347240447844,2.084294560073057,2.06562940347115,2.0472673170055202,2.029103145055694,2.0109734988563135,1.9925495302003298,1.9728814924702842,1.950663789946309,1.9389934388110213,1.9283268464589027,1.9181044489194854,1.9083045179220168,1.898946515151966,1.8900364609438256,1.881601498485668,1.8736872895685441,1.8663624528387088,1.8597340277686603,1.853970137655796,1.8493323452958201,1.8461719597020867]","[1.0999235602972117,1.0612581575333924,1.0143049267224973,1.0186009525975763,1.0653629171416172,1.1025688270002028,1.126360865380488,1.1373514333608632,1.1412421690976093,1.2605084059597125,1.2151454034759916,1.132233774068288,1.1207106507747537,1.1324411851078533,1.1243222981281027,1.1233985731439753,1.1794331560459865,1.2181709200927089,1.2292843759655778,1.2115707430896632,1.1666337116218337,1.1170256308866788]","[1.0018920715870612,1.0015956485670265,1.0013579687682885,1.0011652466497083,1.0010079540934846,1.0008796769223585,1.000820446360361,1.0008845556730008,1.0015282910669487,1.0014948013528426,1.0013919021595683,1.0012793817606582,1.0011801242357328,1.0010908438775679,1.001008684840656,1.0009336260810253,1.0008653503029694,1.000803066910213,1.0007458532885511,1.00069214934496,1.000637397142725,1.0005506547001035]"
