SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_1.8_1.0_0.2_1,"[2.3965077031576323,2.436533232560392,2.4736057881245452,2.507903941667751,2.5395726686557025,2.568727346605019,2.595457684914159,2.6198311583165372,2.64189591096581,2.661683245497266,2.679209857113629,2.694479981888036,2.7074876309699483,2.7182190950830596,2.726655943228201,2.7327788349697144,2.7365726846566987,2.738034237054245,2.737184274480593]","[1.0096545703204307,1.0090339724950224,1.008451729731792,1.0078994619827402,1.007370138442644,1.0068576301706467,1.0063563991013926,1.0058612596366705,1.0053671737549794,1.0048690531041007,1.0043615469595977,1.003838796520866,1.0032941363029775,1.00271972568884,1.0021061049277715,1.001441706450544,1.0007124514966306,0.999901767332813,0.9989908877745449]","[1.0091571364597587,1.008576286617193,1.0080194455447056,1.0074787110805175,1.0069469730493696,1.0064175530757995,1.005883895117252,1.0053392723501782,1.004776480482138,1.0041874853455013,1.0035629838188782,1.0028918192090188,1.0021601590170688,1.0013502808537442,1.0004386892550872,0.9993930173829968,0.9981664743262396,0.9966861931465554,0.9948165191453567]"
1.0_0.2_1.0_1.8_1.0_0.2_2,"[2.3010578678271694,2.358964337925559,2.41233210355338,2.461551275634836,2.5069648709982637,2.5488741435735327,2.587542973912335,2.6232011933534363,2.6560470482114953,2.686249126208262,2.713948080415978,2.739258458018998,2.7622709138818453,2.783055091823676,2.801663513674426,2.818136955106843,2.8325120536219486,2.8448323804858875,2.8551651306734422,2.863627676456816]","[1.0108567356401064,1.0100751748363999,1.0093845615302202,1.0087624196483493,1.0081922942025163,1.00766163640339,1.007160484904629,1.00668063161238,1.006215078830482,1.0057576671651993,1.0053027974087676,1.004845195279851,1.0043796810555417,1.0039009094227924,1.0034030389073672,1.0028792733374754,1.002321184474139,1.0017176616671577,1.0010532058759365,1.000304921649749]","[1.0105318044196203,1.009883868971417,1.0092790073027307,1.0087071896067727,1.0081602522863267,1.0076311805150715,1.0071136206856872,1.0066015246938487,1.0060888666530272,1.0055693910371537,1.0050363591986051,1.0044822625102754,1.0038984656890086,1.0032747315649926,1.0025985543738247,1.0018541835380288,1.0010211347558444,1.0000718164083857,0.998967529529739,0.9976509787641176]"
1.0_0.2_1.0_1.8_1.0_0.2_3,"[2.9180190699066384,2.947360454378754,2.9745981069623033,2.9998248299590355,3.023122738871171,3.0445651780112004,3.064218008286909,3.0821406105125733,3.098386819993461,3.1130059346300487,3.126049990090338,3.1375820552956517,3.1476464156687163,3.1562874603922415,3.1635555268780573,3.1695111978886237,3.1742311479399654,3.1778162112637975,3.180402431845028,3.1821732357397705]","[1.0072709095809989,1.00672648835674,1.0062302854379692,1.0057733788184067,1.0053484019800145,1.0049491554986938,1.0045703079768677,1.004207159014674,1.0038554444435168,1.0035111691460394,1.003191942358851,1.0028828374439582,1.0025668374633188,1.002239780976172,1.0018971085986377,1.001533555967356,1.001142884609508,1.0007174781437784,1.0002474606638614,0.9997154808226574]","[1.006902099552248,1.0064090395397283,1.0059434186972134,1.0054995630209165,1.005072345812578,1.0046570054604966,1.0042489792416207,1.0038437436265761,1.0034366503230459,1.0030227453385339,1.0026179372314779,1.0022049561109132,1.001763500597742,1.0012847494293289,1.000757609396419,1.0001674929270237,0.9994944333943465,0.998709487999989,0.9977658477060611,0.9965554209979685]"
1.0_0.2_1.0_1.8_1.0_0.2_4,"[2.382872492427908,2.408573280970453,2.432528887987089,2.454936008423039,2.475920045060538,2.4955489846669425,2.513845496515308,2.5307971924394743,2.54636498818556,2.5604895043201927,2.5730954376150392,2.5840937975526765,2.5933818078565722,2.6008400800399434,2.606326304589701,2.609664026530761,2.6106237308295563,2.608890593420514,2.6040064048455114]","[1.0068357339682548,1.0065895265470737,1.0063458644458492,1.0060984206414678,1.0058424088975273,1.005573860649338,1.0052891193279172,1.0049844387089186,1.0046556135829252,1.004297588579265,1.0039039920140176,1.0034665276463222,1.0029741237669243,1.0024116731164394,1.0017580694103008,1.0009829912995223,1.0000413502988625,0.998863132145648,0.9973335561706808]","[1.0065590198320478,1.0062691217993367,1.0059777929028808,1.0056783357419454,1.0053651653116098,1.0050332383059708,1.0046775979001428,1.00429296142954,1.003873296198866,1.0034113289452515,1.0028979207397808,1.0023212080084662,1.0016653507530615,1.0009086159185556,1.0000203019781675,0.9989555524204056,0.9976460924057063,0.9959824769809457,0.9937767022942146]"
1.0_0.2_1.0_1.8_1.0_0.2_5,"[2.537180560393945,2.561649035115276,2.584086770143161,2.6046398137669162,2.6234271959279916,2.6405444673059044,2.6560650365525516,2.670042013941932,2.6825099413993145,2.693486512395647,2.702973916683002,2.7109593948015913,2.7174146402437223,2.722293926096749,2.7255311172685204,2.7270360483886718,2.726691117212582,2.724349627638325,2.7198390109179913,2.7129754621819706,2.703599764904586,2.691587125858302]","[1.0288238492385073,1.01241422115096,1.0071888006301428,1.0169513652620399,1.0332875003763875,1.0472630788729878,1.0545460566461577,1.0535064080221774,1.0442808163274446,1.0287851951535574,1.0120268448688288,1.0035322756861604,1.010322302149687,1.026020360121254,1.0409012180933934,1.0497062116189806,1.0503536565265734,1.0425850871769236,1.0278247164298837,1.010232077934729,0.9987199412100496,1.0026258824546477]","[1.0074018680358523,1.0069517734466704,1.0065244655603056,1.0061116786515316,1.0057066395656569,1.005303417372812,1.0048964701563272,1.0044802897480531,1.0040490846840853,1.0035964571076257,1.003115033262583,1.0025960008528374,1.0020284895068745,1.0013986973562021,1.0006886039779495,0.9998739870599943,0.9989211999229296,0.9977815476723505,0.9963803571477928,0.9945916070395391,0.9921569100308462,0.9881671158573416]"
1.0_0.2_1.0_1.8_1.0_0.2_6,"[2.388651607574467,2.4142017424574895,2.4373033462523197,2.4581291650824197,2.4768447672333602,2.4936055969791258,2.5085557981315283,2.521828071577776,2.5335439818519467,2.543814198380548,2.552738153958836,2.560402537013651,2.566877922091775,2.572212719460946,2.576423580602415,2.5794817083887778,2.5812960404803014,2.581698615450411,2.5804229329422927]","[1.0069662596842632,1.006461932904862,1.0059959059392547,1.0055555576465478,1.0051308365613945,1.004713263115864,1.0042952234256948,1.0038694182077645,1.0034283814181946,1.0029640092879453,1.0024670552960147,1.001926560956613,1.0013292230710147,1.0006587865719818,0.9998958105906768,0.9990188876588302,0.9980103004145299,0.9968719854865393,0.9956187318012228]","[1.0068645535927314,1.0063303027082549,1.0058162255847114,1.0053115611922752,1.0048067984496183,1.004292891181786,1.0037606187915085,1.0031999695655849,1.002599443930633,1.0019451622396416,1.001219613561225,1.0003997778792861,0.9994541402482205,0.9983376562933921,0.9969826504546656,0.9952807297726043,0.9930412289126591,0.9898678669547862,0.9845224927076737]"
1.0_0.2_1.0_1.8_1.0_0.2_7,"[2.890201233130825,2.906364001440131,2.921378840141456,2.9352585175685144,2.9480209167333418,2.9596854592880506,2.97027044587484,2.979791043741991,2.9882572864483694,2.9956700865366144,3.002026253075351,3.007316610641591,3.0115249315893826,3.0146285200112937,3.0165997521231525,3.01740913091951,3.0170307827623555,3.015451783162506,3.0126868205659423,3.0087957128857146]","[1.0045747686569337,1.004230162518177,1.003914395304695,1.0036188384092575,1.0033370664413097,1.0030641074432909,1.0027959716330355,1.0025293454584046,1.0022721259141072,1.0020273391414276,1.001775936033179,1.0015156004566879,1.0012444839516266,1.0009609938862192,1.0006639620059516,1.0003529702145888,1.0000289348479239,0.9996951021291742,0.999358519336503,0.9990300801507752]","[1.003787659839175,1.0034567653184194,1.0031382880687303,1.0028256522745465,1.002513552883297,1.0021973600901726,1.0018727206743077,1.0015352583252193,1.0011910308097423,1.0008403269688007,1.0004603230974913,1.000043489152055,0.9995808315613806,0.9990608873737747,0.9984686220715877,0.997783633459085,0.9969769549603431,0.9960045844523273,0.9947913417261663,0.9931717561542838]"
1.0_0.2_1.0_1.8_1.0_0.2_8,"[2.3732103157676567,2.419092958077783,2.4600257661297573,2.496537516680579,2.529067050242979,2.557976231945535,2.583560248585132,2.606056205956478,2.625650511054662,2.6424852311627296,2.6566634624015313,2.6682536701586654,2.6772929518513364,2.6837892019018463,2.687722226944652,2.6890439744385377,2.687678199674786,2.6835199739626936,2.676434281449276,2.666237536748252]","[1.0089428251609704,1.0083718535748805,1.0078623589801432,1.0073979257253614,1.0069655755030589,1.0065547567306767,1.006156638362781,1.005763573745354,1.0053686595921723,1.0049653439723307,1.0045470488593793,1.0041067737288933,1.0036366387555293,1.003127307300778,1.0025671906954865,1.001941268408572,1.0012292186405658,1.0004022474724645,0.9994170065006053,0.9981960008653049]","[1.0086129546263876,1.0080708214472578,1.0075566218914882,1.007061232485587,1.0065767342298897,1.0060958532483366,1.0056115476320455,1.0051166560672113,1.0046035491397445,1.0040637324963007,1.0034873464375638,1.0028624876105883,1.002174237937979,1.0014032058780984,1.0005232233524637,0.9994974910221357,0.9982716129512719,0.9967594806897406,0.9948080016377725,0.9920463611080347]"
1.0_0.2_1.0_1.8_1.0_0.2_9,"[2.706040055701587,2.732461252704847,2.757349676627793,2.7807190924512035,2.802594769956727,2.8230066882670726,2.8419857094034113,2.8595615249033193,2.8757617090856105,2.8906114966693304,2.90413405443057,2.9163510943987547,2.9272837101765083,2.9369533245022366,2.9453826222115795,2.9525963027644115,2.9586213773424284,2.9634863631231907,2.9672171584497855,2.9698186975333614]","[1.0074613581639196,1.0070316296226476,1.0066310667767344,1.0062535323060797,1.0058943013411887,1.0055496136571338,1.005216392288458,1.0048920565423884,1.0045743883377853,1.004261426191297,1.0039513688294974,1.0036424738894474,1.0033329381584213,1.003020745045211,1.0027034626187055,1.0023779709865743,1.002040088307343,1.001684038426243,1.0013015933742069,1.0008799650858113]","[1.0065889567693544,1.0061906025756309,1.005805004027624,1.0054273299268548,1.005053455232283,1.0046796392046056,1.0043023083773797,1.003917892200375,1.0035226808646691,1.0031126842611156,1.0026834737626749,1.0022299863565174,1.0017462630678,1.0012250774197728,1.0006573763118363,1.0000313823805538,0.9993310253240983,0.9985328337102543,0.997598372156218,0.9964474102089647]"
1.0_0.2_1.0_1.8_1.0_0.2_10,"[2.7873499024235797,2.819526869459782,2.84946637289253,2.877250425026271,2.902955781761114,2.926652739122808,2.948404266662735,2.968265320014146,2.986282227412141,3.0024920716356585,3.016922001894282,3.0295884171464764,3.0404959699271203,3.049636358008023,3.0569869213472747,3.062509197468357,3.066147962993395,3.0678324076263954,3.0674850163091025]","[1.006813911778199,1.00636120613336,1.005944565738921,1.0055549613631813,1.0051853772061035,1.0048301097533567,1.004484308888061,1.0041436571971392,1.0038041289098372,1.003461793614295,1.0031126431010045,1.0027524280904674,1.0023764990719015,1.0019796564854666,1.001556038333212,1.0010991262794082,1.0006020720817435,1.0000587617263133,0.9994655246675622]","[1.006296174713792,1.0058875901588626,1.005501282140961,1.0051293805954429,1.0047654439083877,1.0044038184011104,1.004039191525543,1.0036662386767659,1.0032793008815708,1.0028720449869442,1.0024370580023219,1.0019653141738103,1.0014454222884173,1.0008624971993731,1.0001963672955154,0.9994185294530791,0.9984864730264811,0.9973313343729473,0.9958207908595693]"
