SimulationId,cohesion_degree,average_speed,average_direction
1.4_0.2_1.0_0.2_1.0_0.2_1,"[1.343713379543597,1.297844396640367,1.2527865542179863,1.2085620729612343,1.1652089450823253,1.1227776476822067,1.0813292968267316,1.04093535151634,1.0016798703550491,0.963667497935754,0.9270469787720763,0.8920838598078877,0.8594115042824366]","[1.4019700866899518,1.4017295444540723,1.401536662677147,1.4013790296420479,1.40124810693044,1.401137849276021,1.4010438701627366,1.4009629181374383,1.4008925375117847,1.4008308424242286,1.4007763627453937,1.4007279367295475,1.4006846347859592]","[1.4002215767840454,1.3999914613929687,1.3998059032294654,1.3996534539513443,1.399526228856732,1.399418630766801,1.3993265827530015,1.3992470487103235,1.3991777237267038,1.399116828302145,1.399062968141709,1.3990150366054697,1.3989721459931928]"
1.4_0.2_1.0_0.2_1.0_0.2_2,"[1.1212553030528352,1.1010632485602698,1.081654124182442,1.0630751172167983,1.045389342223174,1.0286737108770712,1.0130173084823753,0.998519845635446,0.9852898178748368,0.9734420498579455,0.96309435907107,0.9543631796332732,0.9473581636568638,0.9421760284203801]","[1.401978984812516,1.4017383366254352,1.4015451513169475,1.4013871130116382,1.4012557417595928,1.4011450272522235,1.4010506031682357,1.4009692290651323,1.400898454654627,1.4008363961568642,1.4007815836796815,1.4007328548274522,1.400689279113784,1.4006501033268577]","[1.4013942696936383,1.401158854160826,1.400969345665582,1.4008139079389974,1.4006843870817491,1.4005749970295465,1.400481527032047,1.4004008453042638,1.400330577874834,1.4002688948490865,1.4002143646107696,1.4001658521884124,1.4001224470568587,1.4000834111172187]"
1.4_0.2_1.0_0.2_1.0_0.2_3,"[2.2955059271425258,2.280669773658885,2.2666176135075826,2.253385949260456,2.241013928186549,2.229542511847859,2.2190136664151634,2.209469527965452,2.2009515162710915,2.1934993882960514,2.1871502400586764,2.1819374826964686,2.1778898345656175]","[1.4020064739878255,1.401765908904286,1.401572052406572,1.401412924454301,1.4012802538731344,1.401168159383854,1.401072353010691,1.400989640262192,1.4009175961134175,1.4008543489338774,1.4007984327917025,1.4007486842648786,1.4007041689254904]","[1.40130929685757,1.4010704917051169,1.400877950562412,1.4007198131670369,1.400587894824311,1.400476377087206,1.4003810178946565,1.4002986565099087,1.4002268929068915,1.4001638741690954,1.4001081486369067,1.400058564217404,1.4000141966828605]"
1.4_0.2_1.0_0.2_1.0_0.2_4,"[1.3418660488781184,1.2904000543366216,1.2400050042503066,1.1907900770614401,1.1429082483238078,1.0965644799069174,1.0520289974141606,1.0096569357818503,0.9699161528528706,0.9334249815441966,0.9009993726247953,0.8736990373677014,0.8528332718438371]","[1.4019741263863705,1.4017332214172682,1.4015399992247928,1.4013820570833693,1.4012508585608603,1.4011403569275944,1.4010461626708228,1.400965020829916,1.4008944722230035,1.4008326277552272,1.4007780144168993,1.4007294679465585,1.4006860565747825]","[1.4000671894668295,1.3998364337923672,1.399650385948931,1.3994975541522492,1.3993700241780993,1.3992621785142705,1.3991699260481238,1.3990902206573663,1.3990207502735679,1.398959730240795,1.3989057625623773,1.3988577381025178,1.398814768469924]"
1.4_0.2_1.0_0.2_1.0_0.2_5,"[1.6230696642603877,1.5770306629317021,1.5321588492863085,1.4885055229652355,1.4461337057374173,1.405117311288755,1.3655411834158553,1.3275023443980003,1.2911132968393306,1.2565092307833998,1.2238631962713376,1.193418480863118,1.1655602253753066,1.1409797816432876,1.121044979234534]","[1.402004281142762,1.4017607788102207,1.4015649565205694,1.4014045655346437,1.4012711379311158,1.4011586480928289,1.4010627021160529,1.4009800278476303,1.4009081434520316,1.4008451358824072,1.4007895091486886,1.4007400781321366,1.4006958928377982,1.4006561834185987,1.4006203196375826]","[1.4001839806006076,1.3999477043229909,1.3997573584089031,1.3996011353073017,1.399470893595322,1.3993608506220558,1.3992667941236696,1.3991855883008557,1.3991148540987293,1.3990527563120265,1.3989978582812412,1.3989490205628674,1.3989053289728468,1.398866042914951,1.3988305594655994]"
1.4_0.2_1.0_0.2_1.0_0.2_6,"[1.4780551124127856,1.4366672383709995,1.3970268341810366,1.3592904301621718,1.3236489959745268,1.290327993527845,1.2595874893486236,1.2317209779215734,1.2070512709227632,1.1859215674554613,1.1686799558022503,1.1556565249709299,1.14713428374289]","[1.4019705566490823,1.4017311788740663,1.40153907016253,1.4013819248104105,1.4012512841609073,1.4011411626007422,1.4010472178448299,1.4009662308791437,1.400895769482186,1.4008339644626395,1.4007793572189795,1.4007307936168685,1.4006873486280225]","[1.4001983823006658,1.3999662036494342,1.3997790919327109,1.3996254547144271,1.39949730734547,1.399388982458921,1.399296353312396,1.3992163481208373,1.3991466362249494,1.3990854194842972,1.399031290270296,1.3989831332895155,1.398940061023588]"
1.4_0.2_1.0_0.2_1.0_0.2_7,"[2.1538341093745403,2.1092450454867047,2.066276327449108,2.0250223576501964,1.9856002012881426,1.9481500169759987,1.912836521492221,1.87985107050464,1.8494139411684425,1.8217764029514103,1.7972222378037679,1.7760685403291767,1.7586656292654308]","[1.401971050600388,1.4017305907021511,1.4015377426556819,1.4013801059832116,1.4012491523863613,1.401138845226606,1.4010448049322937,1.4009637853162331,1.4008933344097056,1.4008315687086537,1.400777019256008,1.4007285244201275,1.4006851537114868]","[1.399641539965802,1.3994111072315838,1.399225336886697,1.3990727477771485,1.3989454328537532,1.3988377796370286,1.3987457007177537,1.39866615285777,1.3985968263865938,1.3985359388090823,1.3984820943289227,1.3984341866987346,1.3983913349661425]"
1.4_0.2_1.0_0.2_1.0_0.2_8,"[1.1206775368904804,1.0923733378042075,1.0645230553596794,1.0371364026302987,1.0102244088691286,0.9837989947897758,0.9578727447353304,0.932458924648456,0.9075719077492375,0.8832284455103381,0.8594510373602521,0.8362775898932394,0.8137953419251536]","[1.4020072054223935,1.401766550086439,1.4015726060221818,1.4014133969326548,1.4012806533157116,1.4011684943251388,1.4010726316952904,1.4009898702417147,1.4009177840384335,1.4008545004605348,1.4007985525502258,1.4007487758544708,1.4007042349108594]","[1.4012267183227551,1.4009876247597417,1.4007948653637803,1.4006365627201338,1.400504519257729,1.4003929068382215,1.4002974760860871,1.4002150607271509,1.4001432565291492,1.4000802073701446,1.4000244591464002,1.3999748579319757,1.3999304782748356]"
1.4_0.2_1.0_0.2_1.0_0.2_9,"[1.8767023984275,1.8326705639562444,1.7902669028101912,1.7495614440930396,1.7106506664448315,1.6736568430972707,1.6387301866276123,1.606054200181849,1.5758558345526013,1.5484246615682422,1.5241510519152766,1.5036009677390776,1.487613496943948]","[1.4019362062631362,1.4016962115611107,1.4015045885551465,1.4013485709553921,1.4012194076334745,1.4011109276713198,1.4010186727181821,1.4009393527372915,1.4008704938142096,1.4008102040674912,1.4007570143712935,1.4007097676887372,1.4006675406848994]","[1.39960200565096,1.399377987765321,1.39919745269952,1.3990491931203055,1.3989255019158346,1.398820915006233,1.398731456731477,1.398654169109135,1.3985868082991868,1.3985276432150942,1.398475318646999,1.398428760768378,1.3983871152186444]"
1.4_0.2_1.0_0.2_1.0_0.2_10,"[2.0652202612099297,2.042779903701787,2.021249528714899,2.000658363171801,1.9810412799791535,1.9624369971841482,1.9448867376773147,1.928433338457682,1.9131210828795506,1.8989973013869084,1.886119743287448,1.8745896295317734,1.8647719048795885]","[1.4019761420894077,1.4017335625258427,1.401539126586946,1.4013803227241548,1.4012485295128008,1.4011376340899282,1.4010431957518261,1.4009619201653734,1.4008913180912692,1.400829477688856,1.400774908921416,1.4007264349673834,1.40068311499823]","[1.400923470016739,1.4006865013641594,1.4004961220092145,1.400340274456754,1.4002106522617193,1.4001013637791897,1.4000081251597836,1.3999277541536568,1.3998578421685621,1.399796535807491,1.3997423877762354,1.3996942530099354,1.399651215268042]"
