SimulationId,cohesion_degree,average_speed,average_direction
1.0_1.6_1.0_0.2_1.0_0.2_1,"[1.3154411925698661,1.2866987505739487,1.2591071823179172,1.2324242114156945,1.2064916295651205,1.1812047117105222,1.1564933260412407,1.132310201259708,1.1086235669899085,1.0854124775960479,1.0626638017705563,1.0403702712008798,1.0185292361580267,0.9971419419014133,0.9762132649562719,0.9557519752573421,0.9357717779054543,0.9162937574888556,0.8973517030629787,0.8790039867058661,0.8613616898881894,0.8446588250930214]","[1.0296810004659087,1.0256936216424692,1.0223982207387425,1.0196953432541873,1.0174763787154957,1.0156441052261609,1.0141183427920744,1.0128355227255859,1.0117461868006856,1.010812132947462,1.0100038584176125,1.0092984806689036,1.008678125624875,1.0081287090044715,1.0076390260481918,1.0072000745718492,1.0068045511673982,1.0064464746943593,1.006120903073167,1.0058237185594794,1.0055514634984992,1.0053012135247834]","[1.0287149447862762,1.024795615390398,1.021547439665901,1.0188785182334192,1.0166847598334114,1.014871728262068,1.0133610115046778,1.0120901962538007,1.0110106019566305,1.010084565622141,1.0092829690437677,1.0085832115168145,1.0079676307567185,1.00742230529456,1.0069361581498177,1.006500289396818,1.0061074790962525,1.0057518158006427,1.00542841741685,1.0051332203524435,1.0048628201798493,1.0046143547115813]"
1.0_1.6_1.0_0.2_1.0_0.2_2,"[1.085383898490568,1.074097369314276,1.0634505671025465,1.0533305059402944,1.0436693810629856,1.0344268822668077,1.025579793557776,1.0171158216023513,1.0090298805830156,1.001321807782374,0.9939949158900534,0.9870550369393627,0.9805098562711878,0.9743684178355954,0.9686407303408305,0.9633374321054587,0.9584694894759261,0.9540479141980895,0.950083491930352,0.9465865186876942,0.9435665452194326,0.9410321315321429,0.9389906152472122]","[1.0297231202555657,1.0257430706847688,1.022450867967351,1.019748763935506,1.0175291653704808,1.0156954572868873,1.0141678225136066,1.0128829098625118,1.0117913918151202,1.0108551448972385,1.0100447134356652,1.0093372427235674,1.0087148746561936,1.0081635335336119,1.0076720185335788,1.0072313284780854,1.006834159121947,1.0064745273498066,1.0061474884381334,1.0058489216489817,1.0055753662080746,1.0053238946666716,1.0050920142068351]","[1.029440010170532,1.0254818372858638,1.022203996654771,1.0195117927884696,1.0172993244699042,1.015470952229025,1.0139474422704091,1.0126658049006951,1.0115769447347063,1.0106428928166458,1.0098343000581038,1.0091283878368396,1.0085073541200635,1.0079571657389021,1.0074666549680913,1.0070268469819919,1.0066304589706787,1.0062715256385681,1.005945117459714,1.0056471271240355,1.0053741064192212,1.0051231409459789,1.0048917547202452]"
1.0_1.6_1.0_0.2_1.0_0.2_3,"[2.326740478907396,2.3150784515556935,2.304024285298898,2.293513065682812,2.2834994325139046,2.273952329345176,2.264851141033978,2.2561829071416426,2.2479403207777064,2.2401202834326037,2.2327228471071763,2.2257504241931367,2.2192071820046886,2.2130985647680177,2.207430903924226,2.202211090101623,2.19744628880896,2.193143688030916,2.1893102703333147,2.1859526054713654,2.1830766627184883,2.180687648707638]","[1.0300176239571144,1.0259979279208267,1.0226709574764912,1.0199394744713537,1.0176954103637637,1.015841395414779,1.0142968576448292,1.0129977877933798,1.0118943177755733,1.0109478925796787,1.010128716506977,1.0094136680784032,1.0087846796733853,1.0082275103279223,1.0077308280254502,1.007285526644142,1.006884217294278,1.006520847996963,1.00619041750941,1.0058887582916571,1.0056123704602,1.0053582935572656]","[1.0295089625811533,1.0255151901969,1.02220763831901,1.0194909481332601,1.0172583416765653,1.0154133417977702,1.0138760010434504,1.012582753408581,1.0114840504252294,1.0105415713884613,1.0097256952467304,1.0090134328409666,1.0083868184017695,1.007831690584539,1.0073367805893851,1.006893033335364,1.0064931019773151,1.006130970135724,1.0058016680463717,1.0055010582272077,1.00522567404541,1.004972604692973]"
1.0_1.6_1.0_0.2_1.0_0.2_4,"[1.3653721260111016,1.3310452895070324,1.2979856589957321,1.2659725465799379,1.2348633122967843,1.2045680094420155,1.1750334655547783,1.1462333879099886,1.1181623355114856,1.090832222626219,1.0642705480811092,1.0385198836854233,1.0136383752402351,0.9897011551878517,0.9668026599266637,0.9450598882690425,0.9246166021666445,0.9056482821199712,0.8883671648346816,0.8730257006257164,0.8599151184796892,0.8493538085237011]","[1.0297123161490251,1.0257192324273863,1.0224193568977507,1.0197129668245701,1.0174912261120446,1.015656736413394,1.0141291840153077,1.0128449002251778,1.0117543522942563,1.0108192825028208,1.0100101463106372,1.0093040295407882,1.0086830339452333,1.0081330565827664,1.007642878130551,1.0072034849079754,1.0068075643221648,1.0064491278001388,1.0061232271631473,1.0058257395822459,1.005553203083659,1.0053026895309003]","[1.028590887344658,1.0246681408791865,1.0214176047225383,1.018747017900159,1.016552056907576,1.0147381356695981,1.0132267447077514,1.011955406702223,1.010875398570497,1.0099490287064605,1.0091471594011305,1.008447176499669,1.0078314083614404,1.007285927002309,1.0067996509752781,1.0063636774621392,1.005970784976245,1.0056150618836015,1.0052916276326962,1.0049964230017558,1.0047260539740281,1.0044776871163503]"
1.0_1.6_1.0_0.2_1.0_0.2_5,"[1.6688474568919922,1.634225027386242,1.6012956550980948,1.5697797656554284,1.5394726837099078,1.510225068283727,1.4819283089052817,1.4545039298235656,1.427896008052261,1.402065783024612,1.3769878426760411,1.3526474529151207,1.329038742842623,1.3061635727723968,1.284031008282848,1.2626574162558677,1.2420673072654898,1.2222952004929146,1.2033890275972385,1.1854159971914986,1.1684725366731692,1.1527010752790934,1.1383180307024756,1.1256581945473894,1.1152343926295154]","[1.030062905265144,1.025996045434858,1.0226384998427414,1.0198873280158076,1.0176307663705306,1.0157690489674946,1.0142200401040642,1.0129186995942308,1.0118144708097958,1.0108683320138119,1.010050166132877,1.0093366268890172,1.0087094870501585,1.0081543907927555,1.0076599225016056,1.0072169146688181,1.0068179330573657,1.0064568920906436,1.0061287656428768,1.0058293678195729,1.005555185310865,1.0053032479897406,1.0050710280895758,1.0048563609157979,1.0046573818923412]","[1.028682543448761,1.0247142976597252,1.0214309229504026,1.0187364094015126,1.0165237992727922,1.014696675531398,1.0131752598037178,1.0118961933856494,1.0108101372719536,1.0098789656180835,1.0090732311975725,1.0083700964658882,1.0077517263506586,1.0072040715648058,1.0067159592344426,1.0062784164493461,1.0058841668621337,1.0055272546247918,1.0052027617671733,1.0049065943115103,1.00463531934822,1.0043860405763623,1.0041563043214738,1.0039440340832826,1.003747513260768]"
1.0_1.6_1.0_0.2_1.0_0.2_6,"[1.4925580144062631,1.4652810094702866,1.4393056327337965,1.4144713362301742,1.3906810357764652,1.3678790541162194,1.3460375826643305,1.3251482904125509,1.3052170403319803,1.2862604809534548,1.2683037645196995,1.251378930714253,1.235523665165519,1.2207802425641294,1.207194524367792,1.1948149185411254,1.1836912348691044,1.1738733915010964,1.165409951398305,1.1583464938794228,1.1527238561095365,1.1485763069784451]","[1.0296845745463579,1.0257071899014396,1.0224175789690633,1.0197178634640252,1.0175004263777032,1.0156686693414891,1.014142803484855,1.01285950588739,1.0117694732023021,1.0108346012503642,1.0100254492588454,1.0093191738719445,1.0086979256225401,1.008147635432563,1.0076571076209457,1.0072173450593416,1.0068210467324146,1.0064622321173153,1.0061359585628427,1.0058381069538571,1.0055652177254086,1.005314364193252]","[1.028662818899537,1.024733496816861,1.0214778626105665,1.0188031311610064,1.0166046996975198,1.014787819842443,1.0132738780867454,1.0120003241175708,1.0109183799425545,1.009990310685422,1.0091869435702305,1.0084856355703278,1.007868691076686,1.0073221621428161,1.0068349507186989,1.0063981402912998,1.006004498337631,1.0056481048864898,1.0053240743707117,1.0050283480443194,1.004757545491162,1.0045088966825069]"
1.0_1.6_1.0_0.2_1.0_0.2_7,"[2.2030584196299943,2.171954085524244,2.1422616037898585,2.1137820946069814,2.086379046214459,2.05995933996091,2.0344607243865114,2.0098435323179715,1.9860851816236043,1.9631765104010905,1.9411193349806992,1.9199248391981076,1.8996125466143243,1.8802097218835137,1.8617511120075965,1.8442789846500272,1.827843455550616,1.8125031217072411,1.7983260258898532,1.7853909553102603,1.7737889910033424,1.7636250223097227]","[1.0297090689651829,1.0257121138429153,1.0224098019711678,1.019701882955038,1.0174792041068124,1.0156441731417765,1.0141163542074845,1.0128319991165935,1.0117415214899206,1.0108066260926818,1.0099977412388685,1.0092919325208993,1.008671286245322,1.0081216874560874,1.0076319073530018,1.0071929247035813,1.0067974208524793,1.0064394023314336,1.0061139169881865,1.0058168387514121,1.0055447029875837,1.0052945793569588]","[1.0283010889917468,1.0243879034331882,1.0211456117366686,1.0184820914686146,1.0162931863144649,1.0144844714788441,1.0129775794389146,1.0117101523499539,1.010633565458289,1.009710207284563,1.0089110052593722,1.0082133983120491,1.007599758304781,1.0070561931873416,1.0065716514936172,1.0061372557427448,1.0057458062503917,1.00539141070105,1.0050692066483258,1.004775154026219,1.0045058853302575,1.0042586298304643]"
1.0_1.6_1.0_0.2_1.0_0.2_8,"[1.1942834604927655,1.173044825412695,1.1523508073144464,1.1321258648188206,1.112312117089957,1.092865266714493,1.073751333189278,1.0549441509014854,1.0364234929900586,1.0181736768425769,1.0001825299544418,0.9824406232302827,0.9649407045252032,0.9476772867084948,0.9306463629512134,0.913845240153047,0.8972725047717558,0.8809281752272099,0.8648141802881817,0.8489355168250785,0.8333030627365513,0.8179411736032357,0.8029126326245007]","[1.0300365788783137,1.026013847827759,1.02268410758146,1.0199502080394347,1.0177040861633593,1.0158483422924474,1.0143023624793555,1.0130020944037363,1.0118976304801826,1.010950381323583,1.0101305221280596,1.0094149071133,1.0087854485055288,1.008227888664115,1.0077308817630044,1.0072853102142312,1.006883775567312,1.0065202178265031,1.006189628979127,1.0058878357180712,1.0056113331938499,1.0053571566216342,1.0051227810218326]","[1.029458059391032,1.0254595031939484,1.0221482874069698,1.0194287901226171,1.0171940285875498,1.0153473698866984,1.0138087493341195,1.0125145129514765,1.01141504613557,1.0104719782282292,1.0096556502057337,1.0089430438382652,1.0083161709419648,1.007760852779169,1.0072658069871645,1.006821967885927,1.0064219803719232,1.00605982171929,1.0057305174797129,1.0054299271127323,1.0051545828471347,1.0049015750375978,1.004668518878415]"
1.0_1.6_1.0_0.2_1.0_0.2_9,"[1.8510492956075981,1.8245987714915919,1.799476993350916,1.7754645887124778,1.7524243432038453,1.7302703209981245,1.708949390490773,1.6884300775919718,1.6686957664096407,1.6497405038353665,1.6315663915233123,1.6141819782568234,1.5976013248720151,1.5818435796871382,1.5669330236698389,1.5528996565475999,1.5397805286376194,1.527622208855105,1.516485033969471,1.5064500314855056,1.4976291772064623,1.4901772368854602]","[1.0293457029731568,1.0254013960143902,1.022144130334743,1.0194737289273537,1.017281999721627,1.015472484427665,1.0139657908883046,1.012699047054652,1.011623371650696,1.0107010257000635,1.0099028728053874,1.0092063187773455,1.0085937166426835,1.0080511617277599,1.0075675922146015,1.0071341205374,1.0067435359418635,1.0063899328047017,1.0060684310959194,1.0057749644525678,1.005506118082158,1.0052590035986406]","[1.028209102179037,1.0243422617642524,1.0211368124977438,1.0185026779024826,1.0163373930056898,1.0145478644211106,1.013056744331204,1.0118024447820333,1.0107369190298996,1.0098229896869841,1.009031911656129,1.0083413727265513,1.0077339356230346,1.0071958561750094,1.0067161986985966,1.0062861772829363,1.0058986653161663,1.0055478291926032,1.0052288537720877,1.0049377369305914,1.0046711410237779,1.0044263182527609]"
1.0_1.6_1.0_0.2_1.0_0.2_10,"[2.0875322930005353,2.071826948991638,2.056861927044186,2.042531797530377,2.0287633017499007,2.0155054585296575,2.002722887169123,1.990391283893364,1.9784943294926784,1.967021547164555,1.955966794847857,1.9453271873567348,1.9351023181218128,1.9252937020088285,1.9159044006457737,1.906938831476123,1.8984028196014269,1.890304069688072,1.882653538154806,1.8754691087849984,1.8687863533778177,1.8626967864292392]","[1.0297420320666393,1.0257314502824482,1.0224197919177644,1.0197054415241547,1.0174783176130227,1.0156402018355066,1.0141102371202555,1.0128243909493002,1.0117328836781627,1.01079728744552,1.0099879385160784,1.009281837802536,1.0086610255842732,1.008111353745925,1.0076215693272563,1.007182633323322,1.0067872139118745,1.0064293078333804,1.0061039556606675,1.0058070259551735,1.0055350501848528,1.005285095269214]","[1.0290540673025157,1.0250833011407767,1.02180058347191,1.0191078761643093,1.0168973425788788,1.0150722196709658,1.0135526205139347,1.0122751762142614,1.0111905724710257,1.0102607156485364,1.0094561876360573,1.0087541737980463,1.0081368557325001,1.0075901956221476,1.0071030281059499,1.006666384952725,1.0062729925843013,1.0059168967784389,1.0055931807930134,1.0052977525406077,1.0050271840866611,1.00477859555647]"
