SimulationId,cohesion_degree,average_speed,average_direction
2.4_0.2_1.0_0.2_1.0_0.2_1,"[1.0401332558148209,0.9724843675867099,0.9091074191738923]","[2.403407323094034,2.402999947462932,2.402671669713974]","[2.4003650913838546,2.3999599288283653,2.3996331129753052]"
2.4_0.2_1.0_0.2_1.0_0.2_2,"[0.998535283558191,0.9758549077998444,0.9576868749773946,0.9446714729547256]","[2.4034147576830427,2.4030065873906103,2.402677633962457,2.4024075119983754]","[2.4023946550858004,2.4019875193751243,2.4016592119964613,2.4013895214792087]"
2.4_0.2_1.0_0.2_1.0_0.2_3,"[2.2067800229542356,2.1928666956879637,2.1822108796008393]","[2.4034396762212564,2.403028949204739,2.402697731072963]","[2.4022426523472094,2.401832543582263,2.401501786122605]"
2.4_0.2_1.0_0.2_1.0_0.2_4,"[1.0069199343664732,0.9399880312216238,0.8848412479902515]","[2.4034101294187495,2.4030023958432363,2.402673824370951]","[2.4001031299625577,2.3996976803237553,2.3993706432768396]"
2.4_0.2_1.0_0.2_1.0_0.2_5,"[1.3262510708874724,1.264809424358775,1.2091570622528756,1.1607767937634994,1.1234478189463672]","[2.4034293793859294,2.403019014609331,2.402688338061602,2.4024168486898034,2.4021904120377977]","[2.4003107232653655,2.3999026647443755,2.3995736026423087,2.39930330195618,2.399077817180834]"
2.4_0.2_1.0_0.2_1.0_0.2_6,"[1.2327702191434604,1.1922958739620984,1.1633025643576993]","[2.4034111398234463,2.4030035815986333,2.4026750504489076]","[2.400328349337252,2.399922468858173,2.3995951307819827]"
2.4_0.2_1.0_0.2_1.0_0.2_7,"[1.87623223376362,1.8255321089192305,1.7838762117070768,1.323455338461715]","[2.4034088647785006,2.403001314095342,2.402672862332829,2.402424037318222]","[2.3993666157770557,2.3989614878261847,2.3986347327482678,2.4003091209511025]"
2.4_0.2_1.0_0.2_1.0_0.2_8,"[0.9283485848931277,0.8860684506583473,0.8455506894297976,0.8072430415810598]","[2.403439942817713,2.4030291439610307,2.4026978686430387,2.4024257261069764]","[2.402100914198546,2.401690753494038,2.4013599677935913,2.4010882371985924]"
2.4_0.2_1.0_0.2_1.0_0.2_9,"[1.602027692972257,1.550499009402302,1.5081810321676783,0.9185584898513839]","[2.403378469740795,2.402974155770658,2.402648533452645,2.4023993770168337]","[2.399295599084522,2.398894449053012,2.398570885723604,2.4007353529386806]"
2.4_0.2_1.0_0.2_1.0_0.2_10,"[1.9273963139161256,1.90170987631542,1.8796602894264272]","[2.4034067398080645,2.4029989404035876,2.4026704547653805]","[2.4015908542317645,2.4011844860382827,2.400856966014523]"
