SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.2_1.0_0.2_2.6_0.2_1,"[1.4284638175532531,1.3929518556309213,1.3577751044542694,1.322819203728471,1.287943438710077,1.2527375294233623,1.2174613878090716,1.1847584368509625,1.1518610472465711,1.119506951556063,1.0874879029382984,1.055554566784512,1.0232941325592462,0.9898707275708262,0.953401557786423,0.9086953339098278,0.8314922156272235,0.7667084427530877,0.7656737061106226,0.7651827175269545,0.7642638630515068,0.47148518141803586]","[1.0387299938946857,1.0757485464244563,1.1021816797626194,1.1156926935048364,1.1160582049999235,1.1091016718280797,1.6415587126947375,1.2127501837172354,1.2510242656033468,1.2798411187040615,1.2838921028907495,1.2821760076647084,1.2836265949519585,1.2861101135132202,1.2876372796535758,1.2876625469379233,1.2911433271892343,1.6845971890997888,1.6365741126927695,1.5179531721368424,1.5635366421115569,1.6293375206971017]","[1.0012911136085072,1.0010819851379844,1.0009307539439833,1.0008326692243048,1.0007980670518628,1.0008963335434033,1.0016256496923586,1.0013980624716199,1.001238483811003,1.001100482554498,1.0009797271034784,1.000875415933547,1.0007890069794878,1.0007264311483401,1.00070360115565,1.0007650503593237,1.001088517087819,1.0018146137351622,1.001765334438546,1.0017239243762774,1.0016589273507994,1.001981847951768]"
1.0_0.2_1.0_0.2_2.6_0.2_2,"[1.1543386063777015,1.1370672562993116,1.1206189985369863,1.1054374186046814,1.0925312566727787,1.0800915994265303,1.0670666930203727,1.0536637401748146,1.0391361165103503,1.0226766973424648,1.0018683137056008,0.966711757910786,0.9357529848841931,0.9366409097862933,0.9374785448121244,0.9383483824796442,0.9391410153867736,0.9398352371913392,0.9404564390302121,0.9410282299117337,0.9415675607666184,0.9420852349786111,0.9425799352117995]","[1.0061253909278294,1.042623555733242,1.0784172367460922,1.1035696234331644,1.3610261178787604,1.1185443489482059,1.1155770247640553,1.0714969460099133,1.0750228862083167,1.081154872077753,1.1413983103223087,1.2187247554845764,1.420234469174455,1.2965022915829352,1.3163643820836444,1.2533786671534304,1.2273002859404167,1.261878814956288,1.2996430016664828,1.3261676189406706,1.3397904219441088,1.3396961250453316,1.3256109205524576]","[1.0013730876181843,1.001368788886825,1.0014907580230126,1.002053856596646,1.0030030183901615,1.00269145435542,1.0024558982906429,1.0022718610429395,1.0021056658280294,1.0019707745817665,1.0018665952325136,1.0018701874450078,1.0020464395517217,1.0019531267045219,1.0018614298353001,1.001779087389297,1.0017002480706212,1.001625784730083,1.0015558113526608,1.0014895956738914,1.0014261846632413,1.0013634399602096,1.0012934835223963]"
1.0_0.2_1.0_0.2_2.6_0.2_3,"[2.2929311378564634,2.272417359786904,2.2427802933979666,2.23057675588509,2.220821656932562,2.2115104307926843,2.20262189622044,2.1941743969748337,2.186175565683932,2.1786246574037103,2.1715336487228685,2.16490605269407,2.158746515553294,2.15306073920861,2.147854424274719,2.143132888219243,2.138901470069575,2.1351676210389767,2.131943348067764,2.129249424226738,2.1271301900910693,2.1259511452118023]","[1.0617338448891496,1.0263551761371132,1.2159771277042226,1.2296647357690758,1.3879228043704643,1.2505858054651429,1.2226303591177146,1.2777877600159564,1.3115732750686027,1.317621376122785,1.3011060759129967,1.2661956784261947,1.2407122486498845,1.2724688269847564,1.3049725671038876,1.3167377641879303,1.3051597402749449,1.2727785771186033,1.240982008595625,1.2665296513287503,1.3017124497157941,1.320310636440719]","[1.0025365979321967,1.002367132049927,1.0025437512896205,1.0028458207584905,1.0025499341165507,1.002335980552471,1.002148183371626,1.0019817055374645,1.001833088228929,1.0017142220493234,1.001615948839809,1.0015294728645414,1.0014533251872648,1.001386788839795,1.0013315500980644,1.0012884040316021,1.001258648995943,1.0012443543045284,1.0012508736790025,1.0012916949329291,1.001417358978485,1.0019867913098979]"
1.0_0.2_1.0_0.2_2.6_0.2_4,"[1.4778064820492411,1.4372680848465478,1.3968315508880675,1.356376287204363,1.3157639846180862,1.2748249164310015,1.2333924387446344,1.1915526893034052,1.1500828278684496,1.1066563178183961,1.0589782594221069,0.9993879332906761,0.9230912387126168,0.8929913965662593,0.8594575358241923,0.8155368757120156,0.7345307146078067,0.6648402746557076,0.6629991663021473,0.6607208720504142,0.6592726967669623,0.6579571746548212]","[1.0015321643963306,1.0013872250971378,1.0012922628999814,1.0012488750549164,1.0013166274991188,1.0015911835688356,1.002657633100879,1.0314269950828467,1.0423097363219074,1.0467808220158268,1.0043503360037742,1.0312441908910326,1.1814965112772486,1.3068463026623434,1.261896186863852,1.262183612059301,1.2599900946862956,1.4390995924918166,1.62809462917781,1.5649996355489486,1.5895969888298964,1.6156325945020789]","[1.0000365950635302,0.9998793036780265,0.9997544956699251,0.9996545387419994,0.9996137384626922,0.9996390115369367,0.9997575862403046,1.00008729347456,1.0005946445210816,1.000572439791721,1.0005660773149663,1.0006388881742638,1.0009583522904766,1.0009494198075954,1.00095292458807,1.0010303688281765,1.0012904061151229,1.0021244298227925,1.0020719243620382,1.0019769556711515,1.0018888193631141,1.0017900910734423]"
1.0_0.2_1.0_0.2_2.6_0.2_5,"[1.7232687127951611,1.6867800154060562,1.6509115956015603,1.6156244604165722,1.580878019645431,1.5466328989093845,1.5128548143868548,1.4795154630742615,1.4465874343964813,1.4140315060973276,1.381774974019048,1.3496748333461945,1.3174382680793426,1.2843982745146572,1.2481540997583123,1.2166903676468632,1.1915438427895124,1.164789068726223,1.135195244759633,1.0996047764975045,1.0749125097443932,1.0704170022763606,1.066670773262604,1.0637730454567698,1.061721858838621]","[1.110038079733497,1.0911512242450028,1.0597500497245647,1.0205956336377224,1.003696475529765,1.0379258207105764,1.0744186552103019,1.1001448598650336,1.1126312122782784,1.1111313929305502,1.095729222846487,1.0674172937583966,1.029548129118624,1.0023176052012674,1.0385223025567245,1.244413317601687,1.1365965747852291,1.2349785062653034,1.2342919678781794,1.2000908737595957,1.2089437374062917,1.3200769120354026,1.257864120689931,1.2973346279762588,1.3468432894560967]","[1.0012437780818335,1.000972948985018,1.0007516567085188,1.0005670120470707,1.0004102825465353,1.0002754788449484,1.0001584813421065,1.000056495293466,0.999967702453308,0.9998910651054096,0.9998262870006688,0.9997740057204453,0.9997435375602486,0.9997981980441262,0.9999995811969837,1.000521952257865,1.0005314312448836,1.0005349340647867,1.0005947175559717,1.0007791047040222,1.0013675800589037,1.0013182853553502,1.0012422436050707,1.001152385866971,1.0009478611812646]"
1.0_0.2_1.0_0.2_2.6_0.2_6,"[1.608511217316628,1.5765334696861166,1.5452486801157606,1.5146524295948733,1.4847340748901874,1.4554706198561351,1.4268201289420788,1.3987087047655087,1.3710008851348372,1.343429611538412,1.315413295259788,1.2854459492773165,1.247720086772349,1.2078882375925146,1.199380173177707,1.1916988949880736,1.184595834446157,1.1781393702141174,1.1724300410802604,1.167525622736412,1.1634724738965858,1.1602650780594908]","[1.032489779191954,1.0698577246532992,1.097558951657198,1.1122436322040317,1.1129265258404082,1.0996521677848374,1.0732118930710728,1.0362750565788441,1.002891596624514,1.021256264348889,1.0596035944322673,1.090065639729525,1.1143909023790806,1.1511067891676667,1.3054553767476755,1.2912717738181576,1.303142173836886,1.3033489688327395,1.3055160688716898,1.3098368826138962,1.3138277739855073,1.3186906850704416]","[1.0013811186904895,1.001096881122061,1.0008675434948242,1.0006789178119981,1.0005211201305204,1.00038715419504,1.0002722120891276,1.000173343032588,1.0000895338220603,1.0000224525432304,0.9999787622594368,0.9999776703478267,1.0000859920997194,1.0003700987495558,1.0003535238812857,1.0003252408409637,1.0002994104864276,1.000273863919986,1.000249287494783,1.0002217097863908,1.0001749173035501,0.9999647664171208]"
1.0_0.2_1.0_0.2_2.6_0.2_7,"[2.2644192658442557,2.228475356436197,2.1933860077603873,2.1591280908377533,2.1256974764468555,2.09310472578066,2.0613698936392852,2.0305178297094315,2.000574974401787,1.9715683199594225,1.9435265465200406,1.916482484099544,1.8904755489952465,1.8655528264960899,1.8417680255205622,1.8191783964967325,1.7978405284956314,1.7778063735862186,1.7591206298191806,1.741819681062442,1.7259308432238938,1.7114692157698976]","[1.0902811931899523,1.0583422258228468,1.019313161076461,1.0047325705233914,1.039773126246534,1.0759399101186147,1.1011607440219429,1.1130618209471947,1.1109168990177731,1.0948330115513472,1.0658405169000171,1.0274387661437672,1.0011277198973112,1.0296751566040299,1.0675968946257797,1.0957479188682342,1.110920019004477,1.1121435703913605,1.0993347753996208,1.073251991330034,1.0364501213990205,1.0024904177791945]","[1.0011313182593995,1.000826977321608,1.0005811948965548,1.0003796525886837,1.0002121621920383,1.0000712538633059,0.9999512638072942,0.9998478103957877,0.9997574734796795,0.9996775858359805,0.9996060975837413,0.9995414826971597,0.9994826682209949,0.9994289756334837,0.9993800685528491,0.9993359042390109,0.9992966881514794,0.9992628308935414,0.9992349057279888,0.9992136044152928,0.9991996948781601,0.9991940145910341]"
1.0_0.2_1.0_0.2_2.6_0.2_8,"[1.0447665539759439,1.02393158307435,1.001737997740929,0.977105576179137,0.9476476765662557,0.9062852764815004,0.8050239190947621,0.7839338745874075,0.7769339858408453,0.7703656370064198,0.7640207372188653,0.7580419941181689,0.7524378651311141,0.7472122355192476,0.7423696418327435,0.7379170349452349,0.7338624833529396,0.7302148762306594,0.7269833638210383,0.7241770831031469,0.721805068888259,0.7198765843959425]","[1.2484988188507724,1.2466842580212254,1.2476800080581847,1.2464081945040573,1.2428934292310898,1.2395030924471702,1.502949322066463,1.6336934023016183,1.5146231625133555,1.4988600720549763,1.509205008240367,1.5209633754628646,1.5366084630543342,1.5546191065339914,1.5738564678249618,1.592930240138135,1.6106379755385738,1.6260608993195824,1.6385507246592674,1.6476931521409852,1.6532779284020815,1.655291598417314]","[1.004022157142707,1.0035716026090615,1.00320856974338,1.0029309048078747,1.0027285154468106,1.0026203755999992,1.0028147204333595,1.0030736104493028,1.0028675008270755,1.0026861933180151,1.0025227029464114,1.0023759300165973,1.0022435632400728,1.0021236268751144,1.002014387500868,1.0019143649597706,1.0018222579493912,1.0017368655004726,1.0016569768279433,1.001581165767175,1.0015073002106831,1.001431071893507]"
1.0_0.2_1.0_0.2_2.6_0.2_9,"[1.9706850219960903,1.9352619636501285,1.9002205158650376,1.864852359170968,1.8322738256766697,1.800430567043629,1.7694870155948716,1.7391517668481977,1.70945521709822,1.6802753562053847,1.6513872503361864,1.622369484979694,1.5922363996287134,1.557874767222287,1.5006105586252751,1.4911884318574296,1.4828796473881725,1.4754223664615662,1.4688247793160456,1.4631746924969982,1.458465364850727,1.4546863743110783]","[1.0067003441957871,1.030785904168041,1.0740667681040421,1.281574042222561,1.218118017347609,1.1112362710773198,1.1493028288872853,1.1811112880735901,1.1798317165341388,1.1755369279666037,1.175896006191971,1.1777085795490745,1.1807984654760024,1.1916942218488837,2.1509521937781195,1.5382430903251239,1.6019203609923334,1.5566254318811894,1.5522725530585157,1.5535639093908427,1.5547283183749514,1.554392027803594]","[1.0013352426785649,1.0011144391635112,1.0010199490324339,1.0012808533875392,1.0018899193460669,1.0016431915531392,1.001423952069745,1.0012312365224438,1.0010611006186358,1.0009094740689495,1.000773330722319,1.0006537488576996,1.0006035772568045,1.0006207875125956,1.00094826735166,1.0011445293005106,1.0010530497433598,1.0009638791649118,1.0008829141574502,1.0008066133360045,1.0007343815304264,1.0006652847035802]"
1.0_0.2_1.0_0.2_2.6_0.2_10,"[2.104201903956107,2.0851873954450277,2.0665960535997856,2.048358644234807,2.0303874863946687,2.0125553434983847,1.9946353822165963,1.9761198857182845,1.954831264196466,1.939231749224144,1.9286005505420654,1.9183419595955828,1.9085344374157085,1.899161202429891,1.890250652230542,1.881820028735063,1.8739054312821601,1.8665661749983091,1.8599032051273094,1.854086238884797,1.8493881148065572,1.8461850242258973]","[1.1142428317794268,1.1027099979585404,1.0777701653558474,1.04159119696105,1.0055102038768442,1.0176360706865748,1.0567926046330753,1.0897191574228062,1.1263344759731886,1.1334471730022377,1.2213699596875291,1.189764058297572,1.152798648337853,1.1244721717130335,1.100670216822467,1.1083823577107794,1.104795203849059,1.1051439327746313,1.146116859991063,1.1788571733553466,1.1876027238157651,1.1711652631220548]","[1.001922574146925,1.0016353209023807,1.0014019317153677,1.0012088789064324,1.001047102275072,1.0009107785729738,1.000808841344751,1.0008165252244139,1.0010045414607476,1.0015097057499065,1.0013851493040338,1.0012781020224581,1.0011739309558425,1.0010836965339733,1.0010028374492461,1.0009300695167154,1.0008650785554702,1.0008066313814141,1.0007532903550946,1.0007030911678378,1.0006512470275337,1.0005677088269582]"
