SimulationId,cohesion_degree,average_speed,average_direction
1.0_0.8_1.0_0.2_1.0_0.2_1,"[1.3941462451886726,1.3626052873477157,1.331820051169667,1.3016935667486393,1.2721577739620415,1.2431650225629094,1.214682601398158,1.1866890430101535,1.1591715351128768,1.1321240604366158,1.1055460419868648,1.0794413627413353,1.05381769168739,1.028686102616754,1.0040610373446446,0.9799607703598114,0.9564087398465431,0.9334365765738839,0.9110908170419446,0.8894484088612102,0.8686551448712878,0.8490264183818681]","[1.0099944041942261,1.0086550158507541,1.0076061599998272,1.0067647072547241,1.0060761276443138,1.0055032976742821,1.0050201038200175,1.0046076551093357,1.0042519552334288,1.0039424201801626,1.003670903702551,1.0034310384109881,1.0032177792003911,1.0030270800047867,1.00285566056654,1.002700835296543,1.0025603857886867,1.002432464554302,1.0023155214292445,1.002208246676505,1.0021095265390234,1.0020184081844357]","[1.0088801428384868,1.0075791071963374,1.0065595157584935,1.0057407688801596,1.0050700313587588,1.004511362958866,1.0040395024364326,1.0036361875888427,1.0032878947975599,1.0029844008083932,1.0027178381183965,1.002482056931417,1.0022721834889547,1.002084307694771,1.0019152579600044,1.0017624361685857,1.0016236948925914,1.0014972448328543,1.0013815842657654,1.0012754448535193,1.0011777501209198,1.0010875853918324]"
1.0_0.8_1.0_0.2_1.0_0.2_2,"[1.1290724628847122,1.115462117297273,1.10238748867493,1.0897983766927348,1.0776626312379587,1.0659609001873096,1.054683307140708,1.0438272357901512,1.0333957854472549,1.0233966502653815,1.0138412721440895,1.0047441710871943,0.9961223882132358,0.9879949960249632,0.9803826432921264,0.9733071109503086,0.9667908624900061,0.9608565784307567,0.9555266702296527,0.950822774623884,0.9467652349448088,0.9433725811224798,0.9406610245404735]","[1.0100114247744187,1.0086750427904476,1.0076280343570414,1.0067876099504542,1.0060994747648362,1.0055266725311394,1.0050432108075287,1.0046302873539084,1.0042739713854962,1.0039637274782538,1.0036914454551469,1.003450784656221,1.0032367196914236,1.0030452189217638,1.0028730125258254,1.0027174223447195,1.0025762351508853,1.0024476069652857,1.0023299899187408,1.0022220757122997,1.0021227514555053,1.0020310648426078,1.0019461964486536]","[1.00965509025924,1.0083340934096439,1.0072986470682654,1.0064670921733403,1.005785867093593,1.0052185138439742,1.0047393909771059,1.004329950489032,1.0039764498724115,1.003668495654907,1.0033980862682657,1.0031589651705717,1.0029461727940263,1.002755729460325,1.0025844066847398,1.0024295594277277,1.0022890011833705,1.0021609096970099,1.002043754928669,1.0019362434126569,1.0018372748870044,1.0017459083061646,1.0016613355434072]"
1.0_0.8_1.0_0.2_1.0_0.2_3,"[2.3340025797635504,2.322218050726156,2.3108815759805585,2.2999746278720683,2.2894863104591394,2.2794113717865576,2.269748823033086,2.260500945605873,2.251672553270992,2.2432704257500484,2.235302859396002,2.2277792984627998,2.2207100219041225,2.2141058682322106,2.207977986249751,2.2023376033185085,2.197195805772469,2.1925633284332355,2.1884503521285157,2.1848663097854506,2.181819703321656,2.1793179367887268]","[1.010119715590406,1.0087740940684533,1.0077187724416579,1.0068709439891674,1.0061762228094118,1.0055975495467397,1.0051088360177782,1.004691196505982,1.0043306291221556,1.0040165383463369,1.003740763251752,1.0034969202110924,1.0032799472989578,1.0030857816483931,1.002911126595837,1.0027532807757455,1.002610010779022,1.0024794549723304,1.0023600499510936,1.0022504736623379,1.0021496009611377,1.0020564685478301]","[1.0096217013376247,1.0082870467860665,1.0072402990681129,1.006399256643785,1.0057099612576494,1.0051356637208253,1.0046505057312805,1.0042357750162496,1.0038776024909686,1.0035654955784075,1.0032913739794198,1.0030489177844752,1.0028331158272104,1.0026399459825164,1.0024661445404541,1.0023090370224856,1.0021664122037708,1.0020364270603532,1.0019175342408921,1.0018084263050517,1.0017079930628698,1.0016152918934609]"
1.0_0.8_1.0_0.2_1.0_0.2_4,"[1.4263363884096347,1.3899439854796658,1.354368002116941,1.3195281687476637,1.2853741303570123,1.251878200321333,1.2190309711798755,1.1868387100617266,1.1553219767644034,1.124515166705795,1.0944668314756247,1.0652407260270242,1.0369176016446056,1.009597820100142,0.9834049078319419,0.9584901849109866,0.9350385473214446,0.9132752487434257,0.8934729123530356,0.8759566679475175,0.8611029223667905,0.8493241344629971]","[1.0100074321862118,1.008666059829942,1.0076156631647775,1.0067729866949329,1.0060834159740062,1.005509769506996,1.0050258928935054,1.0046128656493054,1.0042566696991277,1.0039467046771458,1.003674811849336,1.0034346141538095,1.0032210588950814,1.003030093977087,1.0028584342941003,1.002703390311777,1.0025627403723245,1.0024346342695578,1.002317519532667,1.0022100844317383,1.0021112134524979,1.0020199521756947]","[1.0087609928376933,1.007458310241506,1.0064374756053582,1.0056177663184818,1.0049462679639867,1.0043869872871531,1.0039146264102967,1.0035108971492144,1.0031622570591208,1.00285846900058,1.002591655078373,1.0023556576246033,1.0021455968626793,1.0019575580680584,1.0017883660896094,1.0016354200936335,1.0014965706411019,1.0013700270741939,1.0012542870292758,1.001148082570037,1.0010503397924815,1.0009601541966595]"
1.0_0.8_1.0_0.2_1.0_0.2_5,"[1.7143494369552665,1.6797589344707575,1.6461616283184655,1.6134597163508613,1.5815827187409497,1.5504806262634832,1.5201191531042044,1.4904763643832042,1.4615402354614353,1.433306868763035,1.4057791974048917,1.3789660732876148,1.3528816880415584,1.3275453201347809,1.3029814507608326,1.2792203570629508,1.2562993926268446,1.23426533512484,1.2131784816073297,1.193119721884743,1.1742028416563417,1.1565961692957478,1.1405607368460524,1.1265152000476666]","[1.0101522819697792,1.0087870773683227,1.0077173810461109,1.0068589724703814,1.0061564849404199,1.0055721599695606,1.0050793997402558,1.0046589401797439,1.0042964942929622,1.0039812491158435,1.0037048762670013,1.0034608621681578,1.0032440434471854,1.0030502776929981,1.0028762056819005,1.0027190767568446,1.0025766186451004,1.0024469390821646,1.0023284505519823,1.0022198120623562,1.0021198836334224,1.0020276903833758,1.0019423939359005,1.0018632694674192]","[1.0088268438920172,1.007504117318414,1.006467962561946,1.00563633436923,1.0049554224999928,1.0043886100790038,1.003910154226356,1.0035014423118434,1.0031486909412966,1.0028414811913373,1.0025717961478633,1.0023333705677584,1.0021212405581454,1.0019314249945945,1.0017606958352039,1.0016064097216106,1.001466382649509,1.0013387954346809,1.0012221215539876,1.001115071500497,1.0010165495464096,1.0009256200936034,1.0008414819648128,1.0007634510282284]"
1.0_0.8_1.0_0.2_1.0_0.2_6,"[1.5443164457604956,1.514455711407885,1.4855863199557162,1.4576593412976357,1.4306514480734065,1.4045583683716454,1.3793907946104205,1.3551717195784019,1.331934641975231,1.309722311258104,1.288585796418206,1.2685837225654653,1.2497815494516455,1.2322507810089771,1.2160680029503383,1.2013136527631882,1.1880704387676593,1.1764213478471384,1.1664472198084275,1.1582239226672861,1.1518192354513312,1.1472896241609498]","[1.0099890086036556,1.0086544344068213,1.0076090070112176,1.0067699933854803,1.0060831342859349,1.0055114959541338,1.005029100774734,1.0046171569303626,1.004261741562082,1.0039523257456757,1.0036808049569825,1.003440843638014,1.0032274210865786,1.003036509987491,1.0028648444840205,1.00270975000586,1.0025690165110819,1.0024408027721157,1.0023235632030698,1.0022159912829491,1.0021169753531485,1.0020255637514002]","[1.0088483376010438,1.0075408031062258,1.0065160268427746,1.0056930737323584,1.0050188787622827,1.0044573375595953,1.0039830679965838,1.003577716738643,1.0032276901924215,1.0029227105762806,1.0026548673845677,1.002417976575678,1.0022071369092902,1.002018416113626,1.0018486246595937,1.0016951499509497,1.0015558330192111,1.0014288757225347,1.0013127703954756,1.0012062469359826,1.001108236397377,1.0010178694520533]"
1.0_0.8_1.0_0.2_1.0_0.2_7,"[2.2432012106927033,2.2105081059874037,2.178822538753809,2.1480727593280227,2.1182126082871675,2.089214923222031,2.0610672821785143,2.0337691831722085,2.0073301559988854,1.9817685079807474,1.9571105175796824,1.9333899544334667,1.9106478435899152,1.888932417289053,1.8682992164118564,1.8488113199782756,1.830539697249194,1.8135636927942052,1.7979716648414317,1.7838617858692654,1.7713429495284978,1.760535555597239]","[1.010003478303004,1.008661017293171,1.0076098906044717,1.006766741645342,1.0060768866979064,1.0055030947873962,1.0050191752185194,1.004606180444279,1.0042500720140157,1.0039402341386419,1.0036684963783182,1.0034284727772627,1.0032151038796964,1.003024332447154,1.0028528694530052,1.0026980223559492,1.0025575671641964,1.0024296518192717,1.0023127223252997,1.0022054656268762,1.0021067649762618,1.0020156647247394]","[1.0084730523979188,1.0071739543840135,1.0061561154125056,1.0053389404719066,1.0046696092407341,1.0041121991117485,1.0036414662295743,1.0032391644188787,1.0028917843916716,1.0025891155253563,1.0023233013838158,1.0020882018566235,1.001878951685485,1.0016916482826144,1.0015231267674871,1.0013707951327104,1.0012325116964567,1.0011064928831623,1.0009912432912706,1.000885502978469,1.0007882107022639,1.0006984990035608]"
1.0_0.8_1.0_0.2_1.0_0.2_8,"[1.1980396525273136,1.177039398601361,1.156375439885283,1.1360206841329386,1.1159551573897868,1.096164116591165,1.076636739450754,1.0573651876770498,1.038343920713023,1.0195691838174734,1.0010386220660545,0.9827509892956394,0.9647059329561408,0.9469038453134406,0.9293457810237499,0.9120334541038171,0.8949693500746211,0.8781570364518606,0.8616018669856119,0.8453125750388437,0.8293051752445454,0.813614020610302]","[1.0101259060471974,1.0087794550482807,1.0077233680823119,1.006874853065978,1.0061795259094972,1.0056003231133621,1.0051111498195273,1.0046931128285121,1.0043322028170292,1.0040178172870524,1.0037417889601652,1.0034977285297493,1.003280569045318,1.003086243219774,1.0029114505117995,1.00275348615421,1.002610113747291,1.0024794690164938,1.0023599862080586,1.0022503411587218,1.002149406802877,1.002056218064563]","[1.0095648478883907,1.0082283014226403,1.0071800504165735,1.0063378082401633,1.0056475520196722,1.00507248302037,1.0045867045797785,1.004171474457368,1.0038128999706974,1.0035004698328809,1.0032260888225377,1.0029834250688396,1.0027674577769883,1.0025741570446702,1.0024002528641585,1.00224306565095,1.0021003800454809,1.0019703496973116,1.0018514246320416,1.0017422954636044,1.0016418508520013,1.001549147953813]"
1.0_0.8_1.0_0.2_1.0_0.2_9,"[1.925002172292568,1.894549384851868,1.8651602563034508,1.8367435245752464,1.8092395684109488,1.782611257050251,1.756838191466509,1.7319129339272734,1.707838485515219,1.684626597357689,1.6622966755808626,1.6408751433742463,1.6203951953598779,1.600896943155805,1.582428026346997,1.5650448736102962,1.5488149769527235,1.5338208244616673,1.5201665099385289,1.5079881817209473,1.4974678977710822,1.4888426254919644]","[1.0098665351337495,1.0085378593816388,1.0074986682200064,1.0066658604699081,1.005985007004406,1.0054190954241116,1.004942114786013,1.0045352637726037,1.0041846229869196,1.0038796740762856,1.0036123268929145,1.0033762621307456,1.0031664760638959,1.0029789583829187,1.002810459846382,1.002658321858572,1.00252034956768,1.0023947160757825,1.002279889233684,1.0021745750596003,1.0020776735499588,1.0019882438388232]","[1.0084521589412483,1.0071737136220738,1.0061724106484895,1.0053687364016413,1.0047106112603423,1.0041626340071574,1.003699937389883,1.0033045536294947,1.0029631834692245,1.0026657775847052,1.0024046053566056,1.0021736261689782,1.0019680544026517,1.001784051907062,1.001618506442015,1.0014688693717244,1.0013330350179388,1.0012092498844969,1.0010960438330492,1.0009921782422775,1.0008966100766536,1.0008084890915967]"
1.0_0.8_1.0_0.2_1.0_0.2_10,"[2.107933851114146,2.0913730019979515,2.0753734219275723,2.0598923684994888,2.044900735166284,2.0303792620047565,2.016315989541498,2.002704474932968,1.9895424991302755,1.9768311038053994,1.9645738588499841,1.9527762990808732,1.9414454946864275,1.9305897416495381,1.9202183832786361,1.9103418141293809,1.9009718011805687,1.8921224638628307,1.8838128455999699,1.8760739902041301,1.868971548532611,1.862698006417609]","[1.0100275725883867,1.0086785097830941,1.0076223017402957,1.0067752010533604,1.0060822500596405,1.0055060211620472,1.005020179307642,1.0046056687427507,1.0042483683959844,1.0039375983722887,1.0036651378098835,1.0034245606482366,1.0032107752513575,1.0030196983924164,1.0028480199707919,1.0026930303280257,1.002552491584016,1.0024245404612766,1.0023076139814886,1.0022003920084976,1.0021017523571996,1.0020107353830379]","[1.0093100685399303,1.0079820532069887,1.0069421349514278,1.006107850246642,1.0054251103643712,1.0048570997164206,1.0043779276785911,1.0039688690423971,1.0036160533186727,1.003308993546859,1.0030396193314006,1.0028016232288732,1.0025900079806602,1.0024007660661851,1.0022306485736674,1.002076995672363,1.0019376103970714,1.0018106634272357,1.0016946204299009,1.0015881861667177,1.001490261563607,1.0013999123948847]"
