SimulationId,Naverage,Taverage,Bottleneck
788655_1,2,13,[]
788655_2,2,10,[]
788655_3,2,15,[]
788655_4,2,24,[]
788655_5,2,9,[]
788655_6,2,16,[]
788655_7,2,6,[]
788655_8,2,15,[]
788655_9,2,20,[]
788655_10,2,22,[]
788655_11,2,8,[]
788655_12,2,18,[]
788655_13,2,15,[]
788655_14,2,18,[]
788655_15,2,14,[]
788655_16,2,9,[]
788655_17,2,5,[]
788655_18,2,13,[]
788655_19,2,7,[]
788655_20,2,14,[]
788655_21,2,19,[]
788655_22,2,15,[]
788655_23,2,11,[]
788655_24,2,11,[]
788655_25,2,10,[]
788655_26,2,23,[]
788655_27,2,19,[]
788655_28,2,3,[]
788655_29,2,20,[]
788655_30,2,13,[]
788655_31,2,13,[]
788655_32,2,16,[]
788655_33,2,24,[]
788655_34,2,8,[]
788655_35,2,10,[]
788655_36,2,10,[]
788655_37,2,10,[]
788655_38,2,23,[]
788655_39,2,18,[]
788655_40,2,4,[]
788655_41,2,19,[]
788655_42,2,10,[]
788655_43,2,7,[]
788655_44,2,14,[]
788655_45,2,19,[]
788655_46,2,24,[]
788655_47,2,4,[]
788655_48,2,10,[]
788655_49,2,15,[]
788655_50,2,7,[]
