SimulationId,Naverage,Taverage,Bottleneck
3530_1,2,7,[]
3530_2,2,15,[]
3530_3,2,15,[]
3530_4,2,19,[]
3530_5,2,13,[]
3530_6,2,10,[]
3530_7,2,20,[]
3530_8,2,9,[]
3530_9,2,9,[]
3530_10,2,23,[]
3530_11,2,13,[]
3530_12,2,9,[]
3530_13,2,22,[]
3530_14,2,10,[]
3530_15,2,16,[]
3530_16,2,9,[]
3530_17,2,23,[]
3530_18,2,19,[]
3530_19,2,18,[]
3530_20,2,15,[]
3530_21,2,23,[]
3530_22,2,16,[]
3530_23,2,11,[]
3530_24,2,6,[]
3530_25,2,5,[]
3530_26,2,11,[]
3530_27,2,20,[]
3530_28,2,10,[]
3530_29,2,16,[]
3530_30,2,13,[]
3530_31,2,15,[]
3530_32,2,20,[]
3530_33,2,9,[]
3530_34,2,11,[]
3530_35,2,11,[]
3530_36,2,11,[]
3530_37,2,20,[]
3530_38,2,24,[]
3530_39,2,18,[]
3530_40,2,16,[]
3530_41,2,14,[]
3530_42,2,5,[]
3530_43,2,16,[]
3530_44,2,22,[]
3530_45,2,15,[]
3530_46,2,15,[]
3530_47,2,23,[]
3530_48,2,14,[]
3530_49,2,7,[]
3530_50,2,14,[]
