SimulationId,Naverage,Taverage,Bottleneck
998413_1,2,10,[]
998413_2,2,16,[]
998413_3,2,24,[]
998413_4,2,4,[]
998413_5,2,24,[]
998413_6,2,15,[]
998413_7,2,7,[]
998413_8,2,23,[]
998413_9,2,20,[]
998413_10,2,15,[]
998413_11,2,15,[]
998413_12,2,19,[]
998413_13,2,15,[]
998413_14,2,15,[]
998413_15,2,20,[]
998413_16,2,8,[]
998413_17,2,18,[]
998413_18,2,15,[]
998413_19,2,8,[]
998413_20,2,4,[]
998413_21,2,16,[]
998413_22,2,16,[]
998413_23,2,10,[]
998413_24,2,9,[]
998413_25,2,5,[]
998413_26,2,22,[]
998413_27,2,6,[]
998413_28,2,9,[]
998413_29,2,8,[]
998413_30,2,22,[]
998413_31,2,18,[]
998413_32,2,11,[]
998413_33,2,10,[]
998413_34,2,19,[]
998413_35,2,16,[]
998413_36,2,11,[]
998413_37,2,14,[]
998413_38,2,6,[]
998413_39,2,5,[]
998413_40,2,12,[]
998413_41,2,5,[]
998413_42,2,3,[]
998413_43,2,5,[]
998413_44,2,13,[]
998413_45,2,14,[]
998413_46,2,20,[]
998413_47,2,9,[]
998413_48,2,14,[]
998413_49,2,14,[]
998413_50,2,11,[]
