SimulationId,Naverage,Taverage,Bottleneck
443051_1,2,16,[]
443051_2,2,20,[]
443051_3,2,19,[]
443051_4,2,9,[]
443051_5,2,23,[]
443051_6,2,23,[]
443051_7,2,4,[]
443051_8,2,18,[]
443051_9,2,22,[]
443051_10,2,8,[]
443051_11,2,18,[]
443051_12,2,20,[]
443051_13,2,18,[]
443051_14,2,12,[]
443051_15,2,19,[]
443051_16,2,22,[]
443051_17,2,12,[]
443051_18,2,11,[]
443051_19,2,11,[]
443051_20,2,10,[]
443051_21,2,10,[]
443051_22,2,20,[]
443051_23,2,4,[]
443051_24,2,23,[]
443051_25,2,24,[]
443051_26,2,19,[]
443051_27,2,16,[]
443051_28,2,5,[]
443051_29,2,16,[]
443051_30,2,14,[]
443051_31,2,11,[]
443051_32,2,23,[]
443051_33,2,12,[]
443051_34,2,9,[]
443051_35,2,10,[]
443051_36,2,19,[]
443051_37,2,12,[]
443051_38,2,14,[]
443051_39,2,14,[]
443051_40,2,15,[]
443051_41,2,8,[]
443051_42,2,8,[]
443051_43,2,10,[]
443051_44,2,9,[]
443051_45,2,12,[]
443051_46,2,16,[]
443051_47,2,23,[]
443051_48,2,13,[]
443051_49,2,10,[]
443051_50,2,16,[]
