SimulationId,Naverage,Taverage,Bottleneck
25693_1,2,10,[]
25693_2,2,15,[]
25693_3,2,22,[]
25693_4,2,16,[]
25693_5,2,24,[]
25693_6,2,8,[]
25693_7,2,15,[]
25693_8,2,4,[]
25693_9,2,23,[]
25693_10,2,16,[]
25693_11,2,9,[]
25693_12,2,24,[]
25693_13,2,10,[]
25693_14,2,7,[]
25693_15,2,14,[]
25693_16,2,18,[]
25693_17,2,10,[]
25693_18,2,23,[]
25693_19,2,18,[]
25693_20,2,22,[]
25693_21,2,16,[]
25693_22,2,19,[]
25693_23,2,13,[]
25693_24,2,13,[]
25693_25,2,19,[]
25693_26,2,10,[]
25693_27,2,24,[]
25693_28,2,9,[]
25693_29,2,8,[]
25693_30,2,14,[]
25693_31,2,24,[]
25693_32,2,18,[]
25693_33,2,15,[]
25693_34,2,22,[]
25693_35,2,18,[]
25693_36,2,22,[]
25693_37,2,18,[]
25693_38,2,12,[]
25693_39,2,18,[]
25693_40,2,5,[]
25693_41,2,20,[]
25693_42,2,19,[]
25693_43,2,11,[]
25693_44,2,18,[]
25693_45,2,11,[]
25693_46,2,3,[]
25693_47,2,8,[]
25693_48,2,13,[]
25693_49,2,24,[]
25693_50,2,15,[]
