SimulationId,Naverage,Taverage,Bottleneck
700590_1,2,7,[]
700590_2,2,16,[]
700590_3,2,11,[]
700590_4,2,9,[]
700590_5,2,8,[]
700590_6,2,14,[]
700590_7,2,15,[]
700590_8,2,13,[]
700590_9,2,7,[]
700590_10,2,8,[]
700590_11,2,14,[]
700590_12,2,11,[]
700590_13,2,6,[]
700590_14,2,22,[]
700590_15,2,9,[]
700590_16,2,11,[]
700590_17,2,8,[]
700590_18,2,20,[]
700590_19,2,20,[]
700590_20,2,11,[]
700590_21,2,11,[]
700590_22,2,15,[]
700590_23,2,6,[]
700590_24,2,9,[]
700590_25,2,24,[]
700590_26,2,4,[]
700590_27,2,8,[]
700590_28,2,7,[]
700590_29,2,10,[]
700590_30,2,14,[]
700590_31,2,8,[]
700590_32,2,23,[]
700590_33,2,6,[]
700590_34,2,5,[]
700590_35,2,14,[]
700590_36,2,20,[]
700590_37,2,10,[]
700590_38,2,20,[]
700590_39,2,13,[]
700590_40,2,18,[]
700590_41,2,18,[]
700590_42,2,22,[]
700590_43,2,18,[]
700590_44,2,22,[]
700590_45,2,4,[]
700590_46,2,18,[]
700590_47,2,20,[]
700590_48,2,14,[]
700590_49,2,22,[]
700590_50,2,23,[]
