SimulationId,cohesion_degree,average_speed,average_direction
5998.0_1,"[2.11264033795,2.09551967172]","[2.64190288147,2.63513668168]","[2.6386761471,2.62980987559]"
5998.0_2,"[2.17477941969,2.178398958]","[2.64648408556,2.64071259317]","[2.64452066559,2.63736843076]"
5998.0_3,"[2.63550407272,2.62493824061]","[2.64480845226,2.63963592886]","[2.64266796691,2.63649053315]"
5998.0_4,"[2.01792520597,2.00740650022]","[2.64210524555,2.63433977562]","[2.63865300586,2.62938294998]"
5998.0_5,"[2.1924040423,2.17379162657,2.145842362]","[2.64258690279,2.63654410474,2.6282434272]","[2.64008139853,2.63297812849,2.62130973057]"
5998.0_6,"[2.01037132907,1.99955828664]","[2.6396574258,2.6290423703]","[2.63484268043,2.619482003]"
5998.0_7,"[2.44915670247,2.4345819613]","[2.64350497986,2.63825425264]","[2.63955486825,2.6327635374]"
5998.0_8,"[2.10181260945,2.08284541899]","[2.64289940723,2.6367613143]","[2.6390783533,2.63097719442]"
5998.0_9,"[2.38961250848,2.38170803444,1.9190922717]","[2.64541219717,2.6405345489,2.61646435223]","[2.64168291425,2.63564179494,2.61145490943]"
5998.0_10,"[2.51260728857,2.50665720894]","[2.64349462829,2.63817743724]","[2.64094154236,2.63343061029]"
