SimulationId,cohesion_degree,average_speed,average_direction
57.0_1,"[0.533551050259,0.516140873399,0.533231807557,0.518120562775,0.527032423071,0.520243252144,0.518395138151]","[2.04917313845,2.04169138311,2.03578195094,2.03105688825,2.02682171948,2.02263971464,2.01641872865]","[2.0481143699,2.04123832295,2.03559879469,2.03090799605,2.02677616475,2.02262169684,2.0163349933]"
57.0_2,"[0.540603085012,0.521414984905,0.525474205756,0.528753104466,0.520502483208,0.527074082668,0.518891930085,0.516866109247]","[2.05030545816,2.04282618977,2.03675718319,2.0318528112,2.02770682185,2.02389513221,2.01949498554,2.00994946224]","[2.04941687188,2.04232589597,2.03654042929,2.03178590444,2.02768879032,2.02387389679,2.01948686167,2.00974575626]"
57.0_3,"[0.560887476277,0.506179186909,0.536503515603,0.523226709321,0.522437685866,0.528001500694,0.517184210415,0.520163944244]","[2.05689086143,2.04976378609,2.04385276866,2.03912304471,2.03493104086,2.03080635065,2.02643193906,2.01794654538]","[2.0563844982,2.04939134871,2.04360185486,2.0388610586,2.03465437128,2.03078004789,2.02639023386,2.01781242053]"
57.0_4,"[0.54690450959,0.509453760712,0.535521401078,0.519267540601,0.524762436645,0.522920171211,0.515570273725]","[2.04911492464,2.04213328462,2.03658317301,2.03182928718,2.0277645221,2.02339426415,2.01648209542]","[2.04869991491,2.0419363401,2.03639690002,2.03178722426,2.02765806129,2.02338128731,2.01636142794]"
57.0_5,"[0.517998215675,0.524284994656,0.529644203878,0.518152396384,0.528983101196,0.519186231646,0.523453033207,0.517758743785]","[2.05439215799,2.04721080657,2.0407341131,2.03577009893,2.03151392463,2.02778609166,2.02394941443,2.01826228495]","[2.05353074433,2.04640543714,2.04054816204,2.03566619363,2.03147717931,2.02773908071,2.02388212229,2.01823651629]"
57.0_6,"[0.535461091171,0.514784525657,0.537029250048,0.516211356081,0.52920818249,0.519157153751,0.516483150528]","[2.05025376585,2.04290195433,2.03710539,2.0324493152,2.02816590249,2.02339746234,2.01417850413]","[2.04930391233,2.04254798353,2.03706820473,2.03239077201,2.02806874018,2.02335003264,2.01390389781]"
57.0_7,"[0.495971654121,0.544782299161,0.523474782027,0.523369726227,0.532447467207,0.517156785157,0.528604696265,0.514197809334]","[2.05153722458,2.04501145938,2.03933342255,2.03446430974,2.03056172962,2.02674949492,2.02279909637,2.01576922199]","[2.05064004018,2.04388404386,2.03863632051,2.03404700101,2.03026679794,2.02666676205,2.02269701434,2.0156806992]"
57.0_8,"[0.531911369836,0.524564805881,0.521366428167,0.528197494331,0.51922827605,0.52486605724,0.517798109835,0.51175694975]","[2.04978597762,2.04256499392,2.03661472362,2.03175432086,2.02751577584,2.0235347798,2.01852934683,2.00380845695]","[2.04931110815,2.04222143119,2.03642638795,2.03164258328,2.0274816986,2.0234972397,2.01851315647,2.00336244593]"
57.0_9,"[0.513721814946,0.540620294828,0.511386159109,0.533628520364,0.517845576143,0.524694589204,0.52119431577,0.515710392663]","[2.05004561914,2.04172149984,2.03633853331,2.03175804046,2.02800249658,2.02465317503,2.02091908191,2.01479685656]","[2.04766299082,2.04120512897,2.03598869024,2.03167311971,2.02793727983,2.02454297478,2.02089659759,2.01467561045]"
57.0_10,"[0.487651322657,0.494314350764,0.476107238739,0.486410904433,0.473097098529,0.478738622119,0.473594785472,0.464853269225]","[2.06106362093,2.0519783065,2.04530073265,2.0396020307,2.03488864747,2.03030830825,2.02441178898,2.00518996013]","[2.05947971995,2.05162811272,2.04500115617,2.03950124878,2.03475342042,2.03019885742,2.02436560486,2.00447535935]"
