SimulationId,cohesion_degree,average_speed,average_direction
15497.0_1,"[3.62770391077,3.59938509403]","[2.71918541188,2.6968455055]","[2.71403521233,2.68646759343]"
15497.0_2,"[3.95314221828,3.98304156221]","[2.73863312974,2.72277260243]","[2.73799238863,2.72096164187]"
15497.0_3,"[3.97112608502,3.97145839445]","[2.72030538994,2.70167743294]","[2.71816794314,2.69527642895]"
15497.0_4,[3.73832260239],[2.72523058511],[2.72321385544]
15497.0_5,"[3.75848237105,3.73353537716,3.66903887481,3.46561412375,2.75275748123,1.924460324]","[2.71911042956,2.69571372527,2.65088685136,2.37661673021,1.62617318486,1.14234550189]","[2.71777264392,2.69258884546,2.64176678479,2.33528944024,1.56858892274,0.918778968598]"
15497.0_6,"[3.51147662213,3.51733722402,3.36388156102,3.28180791484]","[2.70740367298,2.65752925953,2.2989113046,1.46345168706]","[2.70479753181,2.64881200625,2.25558720917,1.38330011523]"
15497.0_7,"[3.74147035043,3.77050277924]","[2.71913506991,2.70096773176]","[2.71602710675,2.6945326386]"
15497.0_8,"[3.75165426181,3.74772808663]","[2.72425518596,2.70349971266]","[2.72228338364,2.69689305727]"
15497.0_9,"[3.83995035632,3.85285866371]","[2.72201193025,2.70688236029]","[2.71676929489,2.69598686344]"
15497.0_10,"[4.02927448139,4.03429540388]","[2.72382035146,2.70454394752]","[2.72072717234,2.69854793524]"
