SimulationId,cohesion_degree,average_speed,average_direction
2033.0_1,[3.35326522553],[2.7662209599],[2.75386989743]
2033.0_2,[3.48152635346],[2.77857166584],[2.77342372991]
2033.0_3,[3.69559667823],[2.76691662296],[2.75818262662]
2033.0_4,[3.27830588061],[2.76480093707],[2.75694869776]
2033.0_5,"[3.41750816502,3.38513593421]","[2.76595439302,2.74006716657]","[2.75811850299,2.71766524477]"
2033.0_6,[3.1062753725],[2.74217170468],[2.71315251218]
2033.0_7,[3.5216223742],[2.76261959766],[2.75015522927]
2033.0_8,[3.31418670755],[2.76711814481],[2.75361226046]
2033.0_9,[3.5129716016],[2.7733242392],[2.76184185105]
2033.0_10,[3.6370664686],[2.76534680571],[2.75610105846]
