SimulationId,cohesion_degree,average_speed,average_direction
1733.0_1,"[0.470275981134,0.475292162682,0.453262134662,0.472177188945]","[2.53816884226,2.52736879638,2.51879394653,2.50940501221]","[2.53725316378,2.52719879385,2.51837903787,2.50923765832]"
1733.0_2,"[0.454254316652,0.421722491446,0.440499904737,0.431683360148,0.42432842325]","[2.53847887183,2.52814206021,2.51940042192,2.51127575484,2.50055232741]","[2.53817511375,2.52800285523,2.519238568,2.51102897037,2.50048987081]"
1733.0_3,"[0.490957581322,0.442494473542,0.476300668853,0.459892546581,0.455542456358]","[2.53819111473,2.52895766369,2.52085015528,2.51258208367,2.50235720273]","[2.53799124921,2.52790553134,2.51951155781,2.51173449037,2.50220856132]"
1733.0_4,"[0.449243481463,0.450234045454,0.426902845541,0.445689745679]","[2.53797978895,2.52736731487,2.51821915966,2.50894329084]","[2.53687759363,2.52677903849,2.51801844189,2.5086985268]"
1733.0_5,"[0.446885309815,0.486270949881,0.452295198494,0.472981654305,0.453737372016]","[2.53794451336,2.52796790652,2.51942881134,2.51147315586,2.50357961884]","[2.53746375264,2.52757051655,2.51908329389,2.51146093134,2.50321232485]"
1733.0_6,"[0.453243201275,0.489263994211,0.445475260955,0.474098178667]","[2.53773240199,2.52743423881,2.51815752905,2.50803076708]","[2.53721192425,2.52701591527,2.51800252635,2.50765418377]"
1733.0_7,"[0.431247936655,0.494512926032,0.445610353051,0.475615952484,0.45004759797]","[2.54059296771,2.53061428887,2.52192660461,2.51426907093,2.50478214864]","[2.53894194818,2.52954149061,2.52137189806,2.51378717212,2.50432041757]"
1733.0_8,"[0.492758089012,0.446843845367,0.47528504398,0.453896263653,0.453538008527]","[2.5387181587,2.52823071187,2.51915922789,2.51082448934,2.49648746645]","[2.53831572981,2.52810589614,2.51913341489,2.51055025465,2.49631864352]"
1733.0_9,"[0.407714518281,0.480921705692,0.430554211015,0.454086352452,0.435425010144]","[2.5370807493,2.52709791258,2.51881652242,2.51090809642,2.50128377955]","[2.53675976262,2.52694744464,2.51837088916,2.51061364372,2.50092783157]"
1733.0_10,"[0.441257833137,0.480183787431,0.460874715824,0.459775765174,0.456349169918]","[2.5424668134,2.53084151053,2.52212205789,2.51383438964,2.5009110166]","[2.5397086081,2.52993852844,2.52136036043,2.51354207469,2.50006374035]"
