SimulationId,cohesion_degree,average_speed,average_direction
5109.0_1,[4.62925232868],[2.82153507634],[2.81280533234]
5109.0_2,[4.76459158914],[2.83824263983],[2.83616291112]
5109.0_3,[4.9400882547],[2.79253808437],[2.77836444349]
5109.0_4,[4.65351261247],[2.82138748454],[2.81765511629]
5109.0_5,"[4.6854097451,4.63179266564,4.27252051612,3.23481232968]","[2.78752546585,2.71474757124,2.21036390361,1.79700650679]","[2.77857625639,2.68171933428,2.05407479974,1.19104824949]"
5109.0_6,"[4.36397572567,4.09703212677,3.30747659375]","[2.72720316957,2.15440095477,1.76928538849]","[2.68790183425,2.03435271779,1.27189163631]"
5109.0_7,[4.67720911822],[2.78755271401],[2.77268964715]
5109.0_8,[4.69738156245],[2.79293411467],[2.77275193299]
5109.0_9,[4.75104149041],[2.80172025296],[2.78234213978]
5109.0_10,[4.89945044639],[2.81829517113],[2.81496368425]
