SimulationId,cohesion_degree,average_speed,average_direction
11423.0_1,"[0.0558085149444,0.0530351473247,0.0365477997391,0.0303044699199,0.0419918537356,0.0245521728485,0.0263698467132,0.0285001196398,0.0275819857671,0.0272603059936,0.0302488034022,0.0333246900104,0.0307629327612,0.0321569999214,0.0311439348863,0.0243955458427,0.0275359694145,0.0307962361016,0.0305226808174,0.0281098934043,0.0310748672611,0.0323484859359,0.0310701880791,0.0296576994373]","[1.13537330634,1.13534381239,1.06867016347,1.06859154713,1.04028303071,1.06781231492,1.10285031761,1.05492978036,1.06807130198,1.03957098086,1.06526088139,1.05549203762,1.05495439968,1.03993838274,1.03732827891,1.06785682039,1.03907927919,1.05755543426,1.05074950014,1.0405260473,1.04121016306,1.03888677527,1.03763888241,1.04183439263]","[1.03919826037,1.03528582248,1.03204596087,1.02928824111,1.02706825259,1.02524781735,1.02368287532,1.02238136947,1.02128924032,1.0203479236,1.01950332463,1.01877360323,1.01813110547,1.01756121385,1.01704551156,1.01657098938,1.01614218714,1.0157657483,1.01541179379,1.01508074338,1.01477267782,1.01449077863,1.01422791189,1.01391123239]"
11423.0_2,"[0.0352444471101,0.0411982006713,0.0413453710517,0.0375015027807,0.0324882229073,0.0303768963761,0.0283546155415,0.0287391178483,0.0303162364407,0.0336820040857,0.0288574957956,0.0307303019464,0.0309540951423,0.0296485551649,0.0284883597519,0.0308572292145,0.0326956683337,0.0318882807023,0.0301622549882,0.0295981681648,0.0279285645564,0.030309583568,0.0297991540182,0.0326148087483,0.0318674057767]","[1.09574761651,1.0759593856,1.06115157196,1.05849132124,1.05848983898,1.05390246004,1.06940843657,1.0620846459,1.06243843145,1.03320217075,1.05452771258,1.04234949339,1.05637450855,1.04327083017,1.05537423809,1.04556361641,1.04186194131,1.04229819331,1.04624847215,1.05378407367,1.04110522314,1.05761657742,1.03651921427,1.04656683543,1.03981202296]","[1.03774008563,1.03400851893,1.03096531824,1.02846939172,1.02645183011,1.02475541672,1.02333971681,1.0221588782,1.02112582042,1.02021324128,1.01942742818,1.0187382252,1.01811909736,1.01755960004,1.01704734754,1.01659440211,1.01618827613,1.01580844312,1.01545539557,1.0151282751,1.01483632654,1.01456395283,1.01430126535,1.01404494156,1.01376430498]"
11423.0_3,"[2.13311880524,2.10570357833,2.07667936926,2.04581596318,2.01267800345,1.97673865773,1.93742178456,1.89384475139,1.84493290776,1.78905882868,1.72377239265,1.64543655337,1.54750103074,1.41818991149,1.23057352508,0.905378204492,0.0228931658235,0.0671309380275,0.14632268275,0.128288707481,0.119799508112,0.0926869412368,0.0461021308768,0.0539702071049,0.0212711283625]","[1.05285525558,1.03532280794,1.03983632177,1.03221274765,1.03096474132,1.0349259371,1.0276159041,1.02457547927,1.03246551271,1.02317607009,1.0307713282,1.02205353041,1.02886891071,1.02076838456,1.02576818805,1.02317168081,1.97315360351,1.23835630657,1.06738510594,1.02702744499,1.03084876406,1.03139721677,1.0504070691,1.03652930447,1.06271781055]","[1.03731730092,1.03338768615,1.03021526668,1.02765318371,1.02556594798,1.02386633501,1.02246556523,1.02129842499,1.02031013307,1.01948229854,1.0187885026,1.01820554555,1.01772111041,1.01735217419,1.01723700009,1.01744805789,1.01863315284,1.02113100931,1.0210924785,1.02116754832,1.02098707492,1.02063067377,1.02021323916,1.01981341356,1.01939276615]"
11423.0_4,"[0.0472472057438,0.0537607608387,0.0397378554766,0.0450626721933,0.0306130193782,0.0287646463734,0.0279330461193,0.0286357331797,0.0292591300177,0.0307050252029,0.0345659400253,0.0312141041396,0.0265515361246,0.030303895663,0.0327054175882,0.0305768066279,0.0290380599481,0.0295103911603,0.0298269631184,0.0320906228807,0.0321653404795,0.0313091988765,0.0302730116731]","[1.10562981023,1.0675609943,1.08483808596,1.052341861,1.04865023233,1.06975265744,1.08480077835,1.05372308361,1.05931710314,1.06637732319,1.03659428575,1.04988484271,1.06281224257,1.04381057853,1.04379308694,1.04179358767,1.04512747032,1.05402341935,1.04239668443,1.04580868125,1.03553659139,1.04889838026,1.04136791107]","[1.03783120719,1.03428619281,1.0312672703,1.0287652699,1.02668214217,1.02493440917,1.02346954115,1.02219842771,1.02111784466,1.02018476559,1.01936907268,1.01863602044,1.0179961558,1.01742908517,1.01690921421,1.01643602617,1.01601079128,1.01562984048,1.01528050149,1.01494926764,1.01464228963,1.01435943034,1.01408668762]"
11423.0_5,"[0.0445093638662,0.0800836056985,0.0413974606777,0.0407126850823,0.04513415586,0.0286687863877,0.0288486798917,0.0383304115134,0.0368047827282,0.0297306109074,0.0327027664068,0.03070854613,0.0324491192476,0.0302870839187,0.0323142902626,0.0340552795369,0.0316312319539,0.0342341306878,0.0326011528229,0.0295268554765,0.0301008282149,0.0294659937983,0.030304110116,0.031924045638,0.0327675378909,0.031031113281]","[1.21093119186,1.05880980205,1.08994204031,1.06767021847,1.04290089432,1.03783302141,1.04743486577,1.05946456404,1.04915500096,1.05513436354,1.05538046682,1.05974686767,1.05611439576,1.04821483106,1.05443898083,1.03137923129,1.05111500297,1.02868092498,1.04252961914,1.05587999266,1.04942157947,1.0362558961,1.04832691277,1.04702032098,1.03833068232,1.04950680563]","[1.04329307181,1.0391438795,1.03563290929,1.0327143116,1.03032040794,1.02822212587,1.0265152754,1.02501038998,1.02372953249,1.02262649996,1.02163716729,1.02077962203,1.02001894831,1.01933760795,1.01872233966,1.01816073903,1.01766031378,1.01720949312,1.01678436244,1.01639527109,1.01603872439,1.01571177954,1.01540782259,1.01511391799,1.01483093014,1.01453285789]"
11423.0_6,"[0.0897679457076,0.0527972608536,0.0645507523279,0.036692524204,0.0382929596465,0.0295767472619,0.0294568378426,0.0294399150462,0.0345198527053,0.034652775087,0.0302956315793,0.0335613668767,0.032758797138,0.0311884880277,0.0305342816774,0.0298611646036,0.0334710469325,0.0321914208671,0.0300698119659,0.0294234026842,0.028681657421,0.0301411634931,0.0299504127668]","[1.11318996793,1.15841114999,1.08083584848,1.11324511826,1.10068614341,1.06257346976,1.0428121315,1.07064159596,1.0479873249,1.04623863249,1.06132107025,1.04104910779,1.04892926919,1.04620523809,1.05177546624,1.04218174145,1.04982703115,1.03735197056,1.05153471481,1.02935570454,1.06442081431,1.03091587726,1.05516614556]","[1.04402017006,1.0398583905,1.03631774464,1.03332045046,1.03083367999,1.0287013123,1.02694470521,1.0253953702,1.02408295549,1.02295897587,1.02195168191,1.0210595175,1.02028405746,1.01959332625,1.01896082207,1.01838575561,1.01787051646,1.01740116337,1.01697465833,1.01657466036,1.01620469944,1.01585442529,1.015486686]"
11423.0_7,"[1.42760178519,1.40194560557,1.37386081798,1.34581961189,1.31620203366,1.28344774573,1.24822902517,1.20865610877,1.16358775122,1.11072166879,1.04626578592,0.963239352415,0.846815807794,0.655524723267,0.189391539753,0.189890666427,0.0449519580295,0.109269729794,0.0411574063187,0.0362491069331,0.0516515119782,0.039665757648,0.0434779206997,0.028121850716,0.0238185869974]","[1.13756172772,1.07205224088,1.07647283223,1.06310859584,1.03721322077,1.05385992019,1.03793235907,1.02672966609,1.03673303047,1.0444317732,1.03779378056,1.03214549852,1.02970704091,1.0490244834,1.49657838239,1.04159909601,1.38721931079,1.0386480841,1.06525399998,1.04634160847,1.04435466134,1.04473193125,1.03911460768,1.05922750733,1.0759257296]","[1.04031932689,1.03652589596,1.03335662902,1.03070291999,1.0284593871,1.02665925978,1.02511052233,1.02384725797,1.02276220197,1.02185957359,1.02110200386,1.020499841,1.02002513858,1.01972520256,1.01975228506,1.02043218204,1.02011945005,1.01987726067,1.01948123142,1.019049837,1.01861726042,1.01820156401,1.01780889407,1.01745038627,1.01705907124]"
11423.0_8,"[0.033927385108,0.0487555053219,0.0289179121578,0.0324050167922,0.0384751105267,0.036879518491,0.0337441485084,0.0267248311273,0.0320930995899,0.0289586500514,0.0267672328522,0.0317838997234,0.031561914698,0.0277901614522,0.0302911990313,0.0293710384869,0.0313356095744,0.0309727508847,0.0298186990176,0.029923169545,0.0279584216088,0.0304568774341,0.031794626962,0.0312965056259]","[1.05693987023,1.03876979153,1.07403590808,1.03990099636,1.05108010896,1.05115964212,1.06338410981,1.06324395704,1.06967867008,1.04348775285,1.0613654809,1.0517830967,1.04220438473,1.03661943094,1.05599262636,1.04971148364,1.0469486988,1.05367664911,1.04254886311,1.04197213311,1.0533864213,1.04569740948,1.03949376966,1.0364675534]","[1.0398189269,1.03580278654,1.03243586688,1.02968963916,1.02738087367,1.02549095236,1.02391583944,1.02259066642,1.0214639804,1.02049245534,1.01964187387,1.01890449361,1.01824353419,1.01764507571,1.01711447465,1.01664444451,1.01621299342,1.01581357422,1.01544786122,1.01510910227,1.01480813403,1.01452319099,1.01425177555,1.01397578683]"
11423.0_9,"[1.59570540748,1.57671901529,1.55842082253,1.54049250012,1.52236308067,1.50423306169,1.48588268481,1.46731192492,1.44834855877,1.42884439977,1.40864118873,1.38752993904,1.36553555736,1.34218053168,1.3172499894,1.29021365151,1.26061334468,1.22774702914,1.19028127637,1.1469367643,1.09503808519,1.0304783978,0.945648771174]","[1.05894143848,1.06987897546,1.05031157478,1.03078087041,1.03207008971,1.02425352104,1.03461313407,1.032713942,1.02837437831,1.03984111062,1.0262350241,1.03856360106,1.03525810435,1.03365405264,1.02200750015,1.03338705191,1.03115618093,1.01951657815,1.03249385475,1.02445540328,1.02897502646,1.03082659483,1.02154726378]","[1.03578354458,1.03201192169,1.02888341439,1.02631058417,1.02419400333,1.02244598474,1.02098999171,1.01976643209,1.01872810305,1.01783977372,1.01707344432,1.01640605533,1.0158249582,1.01532622279,1.01490726442,1.01455715998,1.0142731555,1.01404249441,1.01384879332,1.01368813714,1.01357081188,1.01349948812,1.01347641465]"
11423.0_10,"[1.44535645381,1.26902407393,0.977528878874,0.249248094133,0.250859363042,0.0296743982836,0.167955694573,0.0858451110619,0.0670626070776,0.0763654703741,0.021940150548,0.0562439920911,0.0471171729206,0.0307591164336,0.028283034775,0.0246085835939,0.0296504563861,0.0299014289893,0.0263734845253,0.0319090767816,0.0268784540483,0.032046467929,0.0358528896048,0.0318329655488]","[1.05546555133,1.04379822378,1.04738970577,1.617905788,1.06351318324,1.43726661512,1.03537886106,1.04636986121,1.05545870189,1.03210437697,1.08233620384,1.03220085895,1.0455593763,1.08955011951,1.09337128744,1.08655482718,1.05492589238,1.07356075921,1.040157355,1.06223397579,1.0515587415,1.05400767677,1.04016618968,1.04906936453]","[1.04049339827,1.03733593482,1.03525314468,1.03464567991,1.0363274739,1.03482868179,1.03368194568,1.0321690211,1.03059552469,1.02911288258,1.02775624124,1.02656692945,1.02547793215,1.02448312559,1.023590546,1.02277883059,1.02205081844,1.02137943054,1.02075551447,1.02019438076,1.01966949519,1.01918084813,1.01872606318,1.01826701751]"
