SimulationId,cohesion_degree,average_speed,average_direction
10126.0_1,"[2.90972724239,2.89998927441,2.88319066612]","[2.44315484496,2.43333854053,2.4206985462]","[2.44027638351,2.42937420132,2.41391645378]"
10126.0_2,"[3.05610655148,3.08513707312,3.10917935286]","[2.45299863623,2.44473611399,2.43689911558]","[2.45179164874,2.44295946197,2.43419612089]"
10126.0_3,"[3.25012879774,3.25035026784,3.24384884892]","[2.44219589206,2.43428677082,2.42599155785]","[2.44034596561,2.43148871389,2.42078149665]"
10126.0_4,"[2.91479901976,2.92858898479,2.92407889809]","[2.44596390053,2.43547019561,2.42188374836]","[2.4444875808,2.43329061166,2.41829583373]"
10126.0_5,"[2.9994154906,2.99598499401,2.98175339684,2.94401740927,2.8176487782,2.18850539548]","[2.44475942463,2.43432389411,2.4205412779,2.3925801509,2.2176260775,1.5126580369]","[2.4434226408,2.4326267426,2.41782736422,2.38644626293,2.18278464717,1.3277471746]"
10126.0_6,"[2.77018681613,2.78984484397,2.7906006017,2.65934910377]","[2.43833338755,2.42360787612,2.39061769245,2.05424501055]","[2.435436771,2.41936232572,2.38135345333,2.00563083558]"
10126.0_7,"[3.08361033412,3.09187288869,3.09394498147]","[2.4395915143,2.43098692004,2.42194113608]","[2.43700634564,2.42727280012,2.41584268706]"
10126.0_8,"[2.93507404468,2.94022747441,2.93368981176]","[2.44643040071,2.43717125012,2.42602104549]","[2.44386640325,2.43378689918,2.42027190739]"
10126.0_9,"[3.09142829779,3.10582779984,3.11736333018]","[2.44433376142,2.43713370391,2.4306894313]","[2.44139599926,2.43285404542,2.42425297807]"
10126.0_10,"[3.26979732587,3.27984408069,3.27956837872]","[2.44372255071,2.43455907321,2.42335000591]","[2.44201998508,2.43178538029,2.41793404808]"
