SimulationId,cohesion_degree,average_speed,average_direction
6640.0_1,"[1.72721304053,1.71280682328,1.69617978977,1.67676066568,1.6538205356,1.62640153189,1.59332517569]","[1.79396437316,1.79352512392,1.79313936413,1.79280673805,1.79254629115,1.79241119669,1.79252273424]","[1.7925022948,1.79179800921,1.79106641348,1.79027358956,1.78938302547,1.78835256873,1.78713518799]"
6640.0_2,"[1.71031856308,1.74285537444,1.7739532883,1.80366030844,1.83213534791,1.85968847196,1.88686152139,1.91458332414]","[1.79706030204,1.79671603968,1.79642399678,1.79617388129,1.79597350499,1.79583815391,1.79581118589,1.7959949806]","[1.79669995135,1.79624909933,1.79579747027,1.79532721444,1.79482209409,1.79426662366,1.79364777612,1.79296372005]"
6640.0_3,"[2.6353601505,2.64859825154,2.66118687604,2.67325065805,2.68501681804,2.69685989507,2.70937223034]","[1.79462897459,1.79437713274,1.7941775375,1.79402355292,1.79391329249,1.79384884558,1.79383600722]","[1.79386995995,1.79349497979,1.79314328815,1.79280027848,1.79245321607,1.79208888598,1.79168960916]"
6640.0_4,"[1.80428880616,1.78628395322,1.76506555366,1.74036340516,1.71207721663,1.68049648437,1.64696453153]","[1.7934561252,1.79299892954,1.79260983893,1.7923617879,1.79220500326,1.79219272653,1.79244308995]","[1.79179393513,1.79099762732,1.79016557161,1.78932773033,1.78836574213,1.78721827126,1.78580741563]"
6640.0_5,"[2.086289122,2.081777986,2.07632464622,2.06966802229,2.06154151304,2.05167563172,2.03980809968,2.02569681779,2.0091336746]","[1.79488016184,1.79455118347,1.7942643751,1.79401860731,1.79382297496,1.79369984685,1.79368995577,1.79385795403,1.79430229168]","[1.79333992873,1.79275969364,1.79215369898,1.79149572653,1.79075728757,1.78990347346,1.78888622007,1.78762708037,1.7859297593]"
6640.0_6,"[1.93514955992,1.93213522662,1.92868577892,1.92509673046,1.92206656486,1.92108754156,1.92531435182]","[1.79398300575,1.7937033883,1.79347867533,1.79334067118,1.79336437159,1.79370970795,1.79465567884]","[1.79229504155,1.79162609628,1.79087574556,1.79000734173,1.78897831348,1.78774590506,1.78630902647]"
6640.0_7,"[2.51017530777,2.49835456509,2.48671361986,2.47521759202,2.46392415788,2.45304870565,2.44308375111]","[1.79393203979,1.79364264291,1.79340817826,1.79322838056,1.79311233104,1.79307985107,1.79316354694]","[1.79147704356,1.79091771324,1.79034045436,1.78971977555,1.78902652687,1.78821989725,1.7872221823]"
6640.0_8,"[1.65297196608,1.66394465008,1.67119257528,1.67416940573,1.67219729565,1.66443611815,1.64996500238]","[1.79470319445,1.79438115947,1.79410821636,1.79389655737,1.7938051673,1.7938116815,1.7939941593]","[1.79393411951,1.79337070852,1.79278308849,1.7921542761,1.79149635354,1.79070702263,1.78971216572]"
6640.0_9,"[2.1626802708,2.15287056437,2.14544125097,2.14016003872,2.13686857213,2.1355907945,2.13667196494,1.56408444935]","[1.79357797135,1.79334966105,1.79317103272,1.79303718143,1.79295106734,1.79292557408,1.79298876155,1.77904846604]","[1.7911822051,1.79072030048,1.79024616219,1.78973818646,1.7891734615,1.78852249852,1.78773337334,1.77534827921]"
6640.0_10,"[2.43636948244,2.44539545101,2.45381251625,2.46168583096,2.46917719762,2.47660513404,2.48459036523]","[1.79481375908,1.79464728422,1.79452403784,1.79444378515,1.79441104802,1.79443433527,1.79452531776]","[1.79358096016,1.79322652071,1.79287097488,1.79250059875,1.7921009528,1.79165273454,1.79111967159]"
