SimulationId,cohesion_degree,average_speed,average_direction
11198.0_1,[2.80744750632],[2.96374266167],[2.95715582869]
11198.0_2,[2.83320396506],[2.96415139285],[2.9595617791]
11198.0_3,[3.17918987099],[2.95546255604],[2.94558976628]
11198.0_4,[2.71393877996],[2.96224492308],[2.95620400503]
11198.0_5,[2.71507819554],[2.95520905885],[2.9438349442]
11198.0_6,[2.63457468621],[2.95227553742],[2.93949752853]
11198.0_7,[3.01717952667],[2.95066659388],[2.93626502115]
11198.0_8,[2.7597262848],[2.95183380901],[2.93560438658]
11198.0_9,[2.99727355826],[2.95934429595],[2.94729362036]
11198.0_10,[3.11807171567],[2.96214668293],[2.95669317772]
