SimulationId,cohesion_degree,average_speed,average_direction
772.0_1,"[0.0172986926458,0.0169823742435,0.0172207422166,0.0169296814887,0.0171872562496,0.0169241945984,0.0171277343029,0.0169090060098,0.0171584964693,0.016909592725,0.0171294485714]","[1.65528089203,1.65395555269,1.65184232657,1.65225592421,1.65007397529,1.6505501466,1.64875708267,1.64946179014,1.64771324134,1.64849348278,1.64696947687]","[1.65306826429,1.65155829903,1.65032913574,1.64930643853,1.64844347522,1.6477099003,1.64707794345,1.64652413889,1.64603641653,1.64560669703,1.64521695716]"
772.0_2,"[0.0170644250578,0.0171542585602,0.0169190560807,0.017160533072,0.0170162796256,0.0170373853219,0.0169334912526,0.0171394113504,0.0169755899006,0.0170250634974,0.0168989609993]","[1.65711263647,1.65508391714,1.65465540974,1.65255268791,1.65213233454,1.65079824155,1.65073365431,1.6494324949,1.64951610372,1.64839215372,1.64867442221]","[1.65497325855,1.65325188705,1.65185464583,1.65069576703,1.64971402295,1.64887580616,1.64815707746,1.64753076894,1.64697648381,1.64648542953,1.64604995954]"
772.0_3,"[0.0173094410549,0.0169632592398,0.017163630026,0.0170887877187,0.0171917264614,0.0170601252447,0.0172202121982,0.0170019781905,0.0171828620141,0.0170416143433,0.0171995232026]","[1.67503007198,1.67241527167,1.66819893553,1.66617029294,1.66341511094,1.66281115457,1.65999865,1.65987585496,1.6576643593,1.65765892229,1.65574609292]","[1.67240600014,1.66884311993,1.6659386069,1.66352073098,1.6614862198,1.6597579697,1.65826093275,1.65695089624,1.65580430661,1.65479395771,1.65388744139]"
772.0_4,"[0.0170179529559,0.017016501556,0.0170172904716,0.0170229216321,0.0170906424322,0.0168998142759,0.0171233604544,0.0170019030222,0.0170573690795,0.0170350604688]","[1.65631211502,1.65364601081,1.65265516881,1.65196314069,1.65056492807,1.65029820122,1.64915719718,1.64923236366,1.64847638974,1.6480922995]","[1.65328340612,1.65176291949,1.65053230894,1.64951542224,1.64865117419,1.64791024427,1.64727747169,1.64672766662,1.6462399076,1.64580559686]"
772.0_5,"[0.0170549944094,0.0170946200256,0.0170305440711,0.0171072305349,0.0170898879427,0.0170916241102,0.0170578597505,0.0170172070897,0.0170052498956,0.0170735959795,0.0169642736176,0.0170392151749]","[1.65848084336,1.6563931296,1.65534918422,1.65390047341,1.65276246165,1.65191737555,1.65075053989,1.65041924713,1.64993180195,1.64919536913,1.6490972631,1.6482509111]","[1.65637263484,1.65445066086,1.65290192939,1.65161943771,1.65054050409,1.64962840756,1.64884994272,1.64816809298,1.64756746784,1.6470438727,1.6465808602,1.64615858376]"
772.0_6,"[0.0171842125892,0.0170033671935,0.0171407524216,0.0170437160509,0.0171008079694,0.0170435369411,0.017052808008,0.0170152492499,0.0170713129814,0.0170549316313]","[1.65885595648,1.65813727159,1.65528089436,1.65455380587,1.65307373148,1.65238371334,1.65130040962,1.65092436268,1.65006103843,1.64960802118]","[1.65696281482,1.65497138891,1.65335613491,1.65202331267,1.65091060737,1.64996421198,1.649148002,1.64844074412,1.64782415069,1.64727719222]"
772.0_7,"[0.0173223600691,0.0171262969144,0.0171798606333,0.0170860874303,0.0171271401289,0.0171378272698,0.0171058059943,0.0171424837138,0.0169667030446,0.0171064891667,0.017053921329]","[1.66663563219,1.66487734479,1.66229678068,1.65996401757,1.65933007183,1.65731090502,1.65710664864,1.65507818047,1.65508977448,1.65359828897,1.65359817957]","[1.66523704217,1.66248394543,1.66023446658,1.65836976795,1.65680749904,1.6554720875,1.65431208235,1.65330339442,1.65242342527,1.65164142442,1.65093750485]"
772.0_8,"[0.0168657256135,0.0170754568428,0.0169828429327,0.0171743080357,0.0169389968488,0.0170314142565,0.0169266652318,0.0171179931251,0.0169671322521,0.0170096942929,0.0168972714534]","[1.65539579436,1.65362939691,1.65245159559,1.65098545579,1.65074317671,1.6494577979,1.6493277367,1.64825749674,1.64826723427,1.64730476411,1.64759741064]","[1.65289411024,1.65134728228,1.65008834718,1.64904908771,1.64818308972,1.64744832903,1.64681289186,1.64626077883,1.64578106154,1.6453580105,1.64497676709]"
772.0_9,"[0.0171193687602,0.017097042977,0.0173024284015,0.0170737163242,0.0171923841641,0.0172002670851,0.016907515143,0.0171646348523,0.016908167358,0.0171393892965,0.0169613217539,0.0171800891778]","[1.66586600075,1.66261471549,1.66012817464,1.6594988275,1.65624870401,1.65594374963,1.65537907913,1.65393705245,1.65414094338,1.65230939947,1.65285351489,1.65116527783]","[1.66225250937,1.65986141777,1.65795883566,1.6563810895,1.65504968386,1.65390611881,1.65291174232,1.65204693826,1.65128323105,1.65060007831,1.64998941448,1.64943887799]"
772.0_10,"[0.017400388591,0.0170619400283,0.0173093912814,0.0171907805506,0.0171205620237,0.0170237319629,0.017121913908,0.0171210245265,0.0170576854159,0.0170494601786,0.0170538669012]","[1.66901915026,1.66664226601,1.66342294931,1.66175454494,1.65999317236,1.65869739884,1.65762962324,1.65627244187,1.65544419297,1.65441704849,1.65404013934]","[1.66706796893,1.66408101336,1.66165291493,1.65963046618,1.65792569106,1.65647730981,1.6552271836,1.65413211859,1.65316993821,1.65232300495,1.65156440193]"
