SimulationId,cohesion_degree,average_speed,average_direction
4867.0_1,"[2.90898137097,2.87887723446]","[2.71473270696,2.69804793404]","[2.71067136434,2.69139154674]"
4867.0_2,"[3.03336434587,3.0525177967]","[2.72665293838,2.71417188146]","[2.7248812402,2.71165114846]"
4867.0_3,"[3.24494399789,3.23728609068]","[2.71868187922,2.70493057699]","[2.71608259709,2.70047481909]"
4867.0_4,"[2.90302760234,2.90505594272]","[2.71767265311,2.7005552265]","[2.71588674861,2.69719599926]"
4867.0_5,"[2.98815899557,2.97001164831,2.92974570163,2.78833138822,2.08218391862]","[2.71477989547,2.69744188366,2.66882959138,2.45628301276,1.69075500863]","[2.71297630103,2.69467446919,2.66208463187,2.40830381985,1.5075891342]"
4867.0_6,"[2.74255826725,2.7469331923]","[2.7071484663,2.67691921322]","[2.70284687681,2.66860744005]"
4867.0_7,"[3.06886008953,3.06810141088]","[2.71662454148,2.70282353394]","[2.71304624121,2.69726247315]"
4867.0_8,"[2.91282224701,2.91040500221]","[2.71725273271,2.70203722824]","[2.71397580139,2.69714934462]"
4867.0_9,"[3.09317640959,3.10515312147]","[2.71879237979,2.70671685239]","[2.71528394784,2.70106447948]"
4867.0_10,"[3.27227266483,3.27152692574]","[2.71661885089,2.70153151457]","[2.71401655835,2.69655982751]"
