X1,X2,X3,X4
1.8873484916985,0.320671631395817,1.40143409604207,1.18028331403621
2.95348268118687,0.994250938203186,2.28700639400631,1.34727552752011
1.90584575664252,1.22803242430091,3.62896910426207,1.13832681928761
2.82606540853158,1.44261079211719,1.62596888351254,0.446841286681593
3.85866075009108,1.40406897282228,3.8402418741025,1.62296405136585
1.18129467172548,0.828640817990527,2.81337848305702,1.4599874379579
3.82649071514606,1.45370521913283,2.32207638234831,1.42288849498145
2.04285568650812,1.77123695085756,1.56798809021711,0.588745004683733
2.52325094817206,1.32651969227009,2.29489792720415,1.25666777952574
1.40736394538544,1.32694550049491,2.07374879508279,0.369676415715367
2.53284145193174,1.42076148311608,3.92447541328147,0.924733504466712
3.90204201638699,0.207047623209655,2.03602333250456,1.46730821817182
1.6575863910839,1.39797053351067,2.64787165750749,1.56659305272624
3.71182210627012,1.82314102458768,1.29317704518326,1.04302393901162
2.06109121534973,1.41672160192393,3.30616297852248,0.829128767549992
3.19201548444107,1.12372186472639,2.90853417292237,1.63765395483933
3.22789318440482,0.665661994274706,1.7851665080525,0.853555957274512
3.98686802620068,1.97563889445737,3.60831898660399,0.501465473650023
3.20207926048897,1.51527157532983,3.71532614133321,1.81174446600489
1.6112994661089,0.955551301501691,3.33306697383523,1.13372086752206
3.1022374315653,1.61116087576374,3.81586494157091,1.18373511629179
3.82228956418112,0.249900944717228,3.20456403796561,0.732947622658685
1.41898588859476,0.264811491314322,1.73902522493154,1.43641178589314
2.07732300064526,0.945265864767134,2.0008583618328,1.52105816509575
3.8351529580541,0.984249492920935,2.76934470725246,1.65538436225615
1.03513625985943,0.356782974535599,3.47161663975567,1.03373053446412
3.34906831057742,0.493749157292768,3.07042074063793,1.5045235698577
2.0113591060508,1.31894558328204,3.28684195550159,1.24446717975661
2.28784018242732,1.38395492774434,1.29382998356596,0.71471590786241
1.80354523612186,1.13158369679004,1.08759176754393,1.04043819019571
3.50141189643182,1.68490974148735,1.53256994416006,1.84495204337873
3.15634341351688,0.886901658354327,3.18479590187781,1.47320088804699
2.8562686110381,1.36680163196288,3.51558368792757,0.830684390105307
1.49483264284208,1.94407099545933,2.34959750226699,0.451877138298005
3.42639445047826,0.299294052133337,2.33316823234782,1.90159791521728
2.76396357221529,0.720378118986264,1.07400437211618,0.796301986742765
2.67292088433169,1.39529017773457,2.49560843314976,1.99636364416219
3.49926574225537,1.69108962649479,3.56196569162421,1.0604841738008
3.08358145039529,0.250145519850776,1.75426050880924,1.78218343267217
1.22004628949799,0.910284644411877,2.57191302580759,0.472259039664641
3.40548886917531,1.89779838845134,2.82221248652786,1.13060044213198
1.88713590637781,0.828859260026366,3.3641899805516,0.359947735164315
1.83812656090595,1.80181458457373,1.72296347562224,1.79602140621282
2.61598483938724,0.314753684215248,1.05536422785372,0.364514843514189
1.90093620424159,0.274049063166603,1.28000127943233,1.45574096129276
3.77997044287622,1.26852845624089,2.72783473157324,1.00741133294068
2.28830259176902,0.746302198013291,1.6956903852988,0.344768766500056
1.37780982838012,0.705440975353122,1.01129060517997,0.845815447391942
3.38809680915438,0.324180087354034,1.98606869694777,1.97539157089777
2.13533541187644,1.30091285193339,3.43574807117693,0.261174187064171
3.09274454624392,1.84521142891608,1.93669986352324,1.52393958596513
3.59468879038468,0.772269806358963,1.80958989728242,1.68490383224562
3.31448434619233,0.523032781900838,3.032491781516,1.89090347890742
3.41094265854917,1.30567092392594,3.91473722038791,0.975023402599618
1.42852037819102,1.39949574945495,3.1979022459127,0.851620084652677
3.37773873121478,0.343968901177868,1.46884648059495,1.04295943523757
1.25548579823226,0.367232827330008,2.69033596524969,0.89243212020956
2.50239496468566,1.89876438938081,2.34034795756452,1.44512706752867
3.53495470061898,1.78673638608307,3.44130042265169,0.347336839977652
1.62673350935802,0.794895403226838,2.70355026889592,0.560748006403446
2.5610010905657,0.470304534491152,2.12298613041639,1.63980104974471
1.38482297165319,1.02773767234758,2.7740869554691,0.362359834415838
3.99543016124517,1.86768378783017,3.93946403660811,0.771977321524173
1.03944570571184,1.08624210716225,3.04378147027455,1.27121071848087
1.22647170210257,0.516681421594694,3.74687455687672,1.68223754675128
1.60991039965302,0.847040708549321,1.21205509686843,1.93869180977345
3.11303412541747,1.03717093942687,2.60559273720719,1.56347347642295
3.81084667658433,1.10304390448146,2.13226511375979,0.899592492589727
3.59194020368159,1.39977835244499,1.79644660162739,1.52016543080099
3.80185300344601,1.84573601116426,3.1680353183765,0.815140727767721
1.90667389635928,1.54474937762134,3.07262896071188,1.44125472297892
2.02103465888649,1.36379275629297,1.95546036912128,0.317488524038345
1.18987945397384,1.7686792709399,1.74116209615022,0.352489990461618
2.68330231076106,1.31980535448529,2.58172207442112,1.22999659255147
1.52117884973995,1.83672996172681,2.57205727766268,0.403664421197027
3.9808753489051,1.78262388617732,1.89193460391834,1.41368726789951
3.82802520203404,0.751236798753962,3.15398655296303,1.90548983863555
3.9593491232954,0.848712454829365,1.65092560416088,1.17806027447805
2.07422903901897,0.240027910191566,1.41949783288874,0.857913265330717
1.95921501051635,0.754417311912402,2.40798710752279,0.740309832943604
1.40417002746835,0.411093855183572,2.50822839490138,1.01151675726287
2.86589674395509,1.76671101734973,3.78496529511176,1.89541644267738
3.45854100282304,1.31729923500679,3.54265057644807,1.2950631539803
2.29959353152663,0.983103595813736,3.11127092712559,1.32674437128007
3.0765380456578,0.848168914392591,1.03489053947851,0.570897676004097
3.98301154049113,0.57044532019645,2.40660146507435,0.930905765714124
2.83791657793336,1.1384317971766,2.33657524827868,1.85783893410116
1.97268860833719,1.80613021235913,2.40314076584764,1.79733727909625
1.59977425006218,1.36471343250014,3.95337702916004,0.822086074156687
1.99324071221054,1.68893587971106,2.80588207347319,0.423644393123686
2.47467994131148,0.689487954694778,1.3801782943774,1.46813875078224
2.12650604150258,1.5093859131448,2.32990667037666,1.08941953955218
1.57465370022692,0.260967531241477,3.58513287105598,0.940887116640806
2.60598112596199,0.943637001561001,3.49036530451849,0.329021568503231
2.21629917412065,0.693344854749739,2.8578660544008,0.216276298509911
1.17467390140519,0.521752064395696,2.36251455219463,0.687076873006299
3.93344216304831,1.65613590800203,1.98359869816341,0.380918431282044
3.88708734884858,0.322025887109339,2.44365023844875,0.734140408132225
2.43709782673977,0.558865372277796,2.63232819689438,0.883794789854437
1.79422424617223,1.78886474031024,2.634458537912,0.475405149720609
2.79444175143726,1.04124614824541,3.98048082180321,1.33176144030876
3.65584489237517,1.45664299656637,3.00391719257459,1.3958421017509
1.76798052899539,1.71150903268717,3.50481957173906,0.299302461277694
1.07735478854738,1.75280736112036,3.12493738066405,1.52101063383743
3.87309314822778,0.553985411068425,1.29919914226048,1.23055564789101
2.45561685878783,1.30434186714701,2.71983370906673,1.99471523435786
3.51843180833384,0.798154684482142,3.90954177104868,0.353116997051984
3.00354606565088,0.397070113103837,1.62982251797803,1.4739476016257
