X1,X2,X3,X4,X5,X6
1.85738214012235,0.499832572881132,2.09481140645221,0.603741072677076,1.53433301532641,1.20096811768599
1.34615711728111,1.98474319321103,1.84513286384754,1.28200348247774,1.14724927744828,1.85639279764146
2.60462737409398,1.53760609761812,3.87788819265552,0.20638993633911,1.53004753543064,0.88478472866118
2.4761413843371,1.29995313449763,1.7164538661018,0.410869042901322,2.68514881748706,1.08705698112026
1.76593289151788,1.45145677109249,1.46484484546818,1.53045105445199,3.35971847479232,0.886716616107151
1.55729853361845,1.3852410712745,3.73986448068172,1.58955229460262,3.79689050465822,0.528497980581597
2.2857534927316,1.89658666197211,2.94451516657136,0.335249011171982,1.93340819515288,1.85952540487051
1.88247234560549,0.621598106762394,2.6452229230199,0.62097065593116,1.97363868588582,0.791065810155124
2.23327931668609,0.804119686828926,3.40139339654706,0.999241586634889,1.00045249564573,1.78512316895649
2.97444668598473,0.865023170271888,3.43605740391649,1.5833476414904,2.08350248751231,1.98266924507916
2.35537036601454,1.97780699189752,2.6104446137324,1.63480827691965,3.5319338676054,0.394302161410451
1.7670961515978,1.13980842377059,3.39869378949516,1.30543740745634,2.55666609387845,0.818276777863503
1.33085153857246,0.359943469194695,2.79634294309653,1.44662248622626,2.2863645281177,1.58551909043454
2.61742658214644,1.53658601287752,1.00095153809525,0.4165018892847,3.21595313679427,0.869609660096467
1.59026928944513,0.856443025451153,3.8222399209626,1.17638604841195,3.44216345902532,0.519966499414295
2.21190124796703,0.621468928223476,3.32801552768797,0.849308777786791,3.01799652189948,0.308992524305359
2.62207247270271,1.89843410342,3.75208113878034,0.402687672991306,1.03939552535303,0.668084345851094
1.75310127530247,1.53908114493825,3.24411937966943,0.680131329223514,3.40647582849488,0.949295106809586
1.54031909257174,1.96320153693669,2.70117992884479,1.45941532151774,2.77412598230876,0.450956789823249
2.57705402746797,0.409995731990784,3.92143799108453,1.78689556429163,3.9156323664356,0.664533539069816
1.22707300260663,0.908572652842849,3.05755919008516,0.529160886025056,3.14199477504008,1.84486543694511
1.75243791751564,0.359852032689378,1.44383107963949,0.247432786878198,2.46434041601606,1.72550612324849
1.53455699887127,1.51056845341809,3.85239712917246,0.91693045720458,2.96580091258511,1.59283380173147
2.61032442795113,0.696770774945617,1.13023111526854,1.61199079398066,2.72572021419182,1.96509033176117
1.8472931641154,1.18134777424857,1.88605332700536,1.80956750428304,3.12364140851423,1.10165941943415
2.59724129037932,0.561265872651711,1.03769985656254,0.240193829964846,3.25898376852274,1.42843073089607
1.73012449918315,0.404240503115579,2.61791692255065,0.289285681722686,3.8186595896259,0.732079483801499
2.64196023764089,0.758852352481336,3.24206062639132,1.94330612039194,3.57950137206353,0.920236812904477
2.73061816114932,1.83510531419888,2.18127293861471,1.78322799550369,1.01835303683765,1.00438350914046
2.69739579502493,0.721480953227729,2.76732499687932,1.21908277920447,2.70281007071026,1.19292696821503
2.20783841097727,0.231059443112463,3.70620018290356,1.50243987943977,1.12181976926513,1.85312788416632
1.62497741915286,0.752724759653211,3.17339017265476,0.260078436788172,1.87701651640236,0.784807724505663
2.34307628171518,1.85337614566088,3.47922942158766,1.45430571082979,2.47857639333233,0.816385504929349
2.90680951671675,0.829637855431065,3.53276619967073,1.53679708302952,1.0624396619387,0.26651689177379
2.94063321920112,1.61855529979803,3.7726227932144,1.35278096981347,1.5623025551904,0.833358103223145
2.8196937716566,0.295036268699914,1.29864448099397,1.75139186345041,1.08071684394963,1.83595499694347
1.07635854603723,1.67652018480003,2.6083398158662,0.975194644881412,3.55680697178468,0.429229420330375
1.82082158094272,0.902966716140509,3.21644590748474,1.7658983532805,2.16039161314256,0.503322946140543
2.89066932583228,1.17517354954034,2.47422308987007,1.09094677260146,1.16257912386209,1.55494404882193
2.32270186534151,0.768090398749337,2.85569292097352,0.932772232405841,1.5490172218997,0.408883128641173
1.20671566668898,0.341808119462803,3.25981713784859,0.568507380597293,1.09251332771964,1.28490166589618
1.78282776428387,1.34331981656142,3.33746058586985,1.0664710063953,1.91839078417979,1.26713966457173
1.78528404561803,1.19965930865146,1.80566237913445,0.365969029115513,2.1545018251054,0.41131381476298
1.65889946138486,0.964109786646441,1.48092380631715,1.08655664813705,1.86880063847639,1.52983704945073
1.26317806402221,1.26443931795657,1.57080285833217,0.398693621112034,2.75216700672172,0.589432662725449
1.84982940647751,0.837797118909657,1.43009848659858,0.613096582517028,1.56011766893789,1.93275447483175
1.10676279431209,0.81899257269688,3.26345027587377,0.878074454003945,1.55209020641632,0.341720979101956
2.81157755665481,0.215141016244888,2.00650692288764,1.39741903445683,2.7462055219803,1.32316269604489
2.180180571042,0.492129629850388,2.58227212005295,1.98857096782886,2.90265236864798,1.86153417951427
1.95138520561159,1.28174161924981,2.23952957545407,1.19236776409671,2.5905786587391,1.41169384345412
1.43770813569427,0.85131212011911,2.50829753791913,1.02860913421027,1.32620770391077,1.63700060225092
1.00457612145692,1.68618680741638,2.05060585262254,0.904725187458098,1.89978420874104,1.4716312228702
1.80208983598277,0.610853749513626,1.93148883362301,1.56939915716648,1.14473072090186,0.462803253345192
1.37041751621291,1.99189924472012,2.21795825869776,1.28707317057997,3.62491730693728,0.552410030690953
2.46574846189469,1.01967421025038,2.52366927778348,0.54887454980053,3.05355483992025,1.29370275642723
2.27298493171111,1.07841539988294,2.64987161522731,1.56903470070101,2.66633211961016,0.50186954466626
2.83304251171649,1.64511917871423,1.00079003558494,1.99179319227114,3.36136788036674,0.278288734983653
2.82727513508871,0.293439954100177,3.68080319021828,0.613773748930544,3.22884849086404,1.74263290162198
1.28747745044529,0.284670213563368,3.1674091797322,0.600597405945882,2.39879913209006,0.541912566171959
2.16549836657941,0.379126254236326,2.49964114138857,1.09858613805845,2.59417754132301,0.497150316508487
2.89348648488522,0.809855054365471,2.28450590395369,1.21565025197342,1.44986126106232,0.580721426196396
