SimulationId,Naverage,Taverage,Bottleneck
954479_1,0,0,"[{""position"": -1.0441539691882693, ""interaction_force_tracking"": -0.8353231753506045, ""desired_force_tracking"": 0.8353231753506155, ""id"": 1.0, ""initial_position"": -15.0, ""distance_travelled"": 1.8441539691882693, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": 1.099120794378905e-14}, {""position"": 0.5220769845941209, ""interaction_force_tracking"": 0.41766158767530226, ""desired_force_tracking"": -0.4176615876752967, ""id"": 2.0, ""initial_position"": 4.0, ""distance_travelled"": 0.27792301540587916, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": 5.551115123125783e-15}]"
954479_2,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -7.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 18.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_3,0,0,"[{""position"": -1.0441539691882693, ""interaction_force_tracking"": -0.8353231753506045, ""desired_force_tracking"": 0.8353231753506155, ""id"": 1.0, ""initial_position"": -22.0, ""distance_travelled"": 1.8441539691882693, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": 1.099120794378905e-14}, {""position"": 0.5220769845941209, ""interaction_force_tracking"": 0.41766158767530226, ""desired_force_tracking"": -0.4176615876752967, ""id"": 2.0, ""initial_position"": 8.0, ""distance_travelled"": 0.27792301540587916, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": 5.551115123125783e-15}]"
954479_4,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -28.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 22.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_5,0,0,"[{""position"": -1.0441539691882693, ""interaction_force_tracking"": -0.8353231753506045, ""desired_force_tracking"": 0.8353231753506155, ""id"": 1.0, ""initial_position"": -21.0, ""distance_travelled"": 1.8441539691882693, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": 1.099120794378905e-14}, {""position"": 0.5220769845941209, ""interaction_force_tracking"": 0.41766158767530226, ""desired_force_tracking"": -0.4176615876752967, ""id"": 2.0, ""initial_position"": 5.0, ""distance_travelled"": 0.27792301540587916, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": 5.551115123125783e-15}]"
954479_6,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -22.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 22.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_7,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -23.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 19.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_8,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -7.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 26.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_9,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -5.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 16.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
954479_10,0,0,"[{""position"": -1.0441539691882475, ""interaction_force_tracking"": -0.835323175350609, ""desired_force_tracking"": 0.8353231753505981, ""id"": 1.0, ""initial_position"": -8.0, ""distance_travelled"": 1.8441539691882476, ""time_travelled"": 50.00999999999862, ""force_unit"": 4.0, ""velocity"": -1.0880185641326534e-14}, {""position"": 0.5220769845941373, ""interaction_force_tracking"": 0.4176615876753045, ""desired_force_tracking"": -0.41766158767530986, ""id"": 2.0, ""initial_position"": 5.0, ""distance_travelled"": 0.27792301540586273, ""time_travelled"": 50.00999999999862, ""force_unit"": 2.0, ""velocity"": -5.384581669432009e-15}]"
